診療科名,予約名称,区分,曜日,bin_idx,bin_label,稼働日数,該当日数,稼働頻度率,件数合計,実診察分数,件数_日平均,実診察分数_日平均
一般消化器外科,SL_0103,再診,3,15,15:30,4,5,0.8,9,99,1.8,19.8
一般消化器外科,SL_0103,再診,3,16,16:00,4,5,0.8,12,98,2.4,19.6
一般消化器外科,SL_0103,再診,3,17,16:30,4,5,0.8,8,67,1.6,13.4
一般消化器外科,SL_0103,再診,3,18,17:00,3,5,0.6,5,39,1.0,7.8
一般消化器外科,SL_0103,再診,3,19,17:30,1,5,0.2,1,5,0.2,1.0
一般消化器外科,SL_0103,薬再診,0,8,12:00,1,4,0.25,1,4,0.25,1.0
一般消化器外科,SL_0103,薬再診,0,9,12:30,1,4,0.25,1,1,0.25,0.2
一般消化器外科,SL_0103,薬再診,0,10,13:00,1,4,0.25,1,3,0.25,0.8
一般消化器外科,SL_0103,薬再診,0,13,14:30,1,4,0.25,1,5,0.25,1.2
一般消化器外科,SL_0103,薬再診,0,14,15:00,1,4,0.25,1,4,0.25,1.0
一般消化器外科,SL_0103,薬再診,0,17,16:30,1,4,0.25,1,4,0.25,1.0
一般消化器外科,SL_0103,薬再診,3,1,08:30,1,5,0.2,1,4,0.2,0.8
一般消化器外科,SL_0103,薬再診,3,3,09:30,3,5,0.6,4,14,0.8,2.8
一般消化器外科,SL_0103,薬再診,3,4,10:00,1,5,0.2,4,14,0.8,2.8
一般消化器外科,SL_0103,薬再診,3,8,12:00,2,5,0.4,2,9,0.4,1.8
一般消化器外科,SL_0103,薬再診,3,9,12:30,1,5,0.2,1,5,0.2,1.0
一般消化器外科,SL_0103,薬再診,3,10,13:00,1,5,0.2,1,5,0.2,1.0
一般消化器外科,SL_0103,薬再診,3,11,13:30,1,5,0.2,1,3,0.2,0.6
一般消化器外科,SL_0103,薬再診,3,12,14:00,1,5,0.2,1,1,0.2,0.2
一般消化器外科,SL_0103,薬再診,3,13,14:30,1,5,0.2,2,8,0.4,1.6
一般消化器外科,SL_0103,薬再診,3,15,15:30,1,5,0.2,1,2,0.2,0.4
一般消化器外科,SL_0103,薬再診,3,16,16:00,2,5,0.4,3,10,0.6,2.0
一般消化器外科,SL_0103,薬再診,3,17,16:30,1,5,0.2,1,5,0.2,1.0
一般消化器外科,SL_0194,全体,3,2,09:00,2,5,0.4,2,3,0.4,0.6
一般消化器外科,SL_0194,全体,3,3,09:30,5,5,1.0,11,95,2.2,19.0
一般消化器外科,SL_0194,全体,3,4,10:00,5,5,1.0,13,94,2.6,18.8
一般消化器外科,SL_0194,全体,3,5,10:30,5,5,1.0,12,105,2.4,21.0
一般消化器外科,SL_0194,全体,3,6,11:00,5,5,1.0,14,122,2.8,24.4
一般消化器外科,SL_0194,全体,3,7,11:30,4,5,0.8,13,105,2.6,21.0
一般消化器外科,SL_0194,全体,3,8,12:00,5,5,1.0,13,107,2.6,21.4
一般消化器外科,SL_0194,全体,3,9,12:30,4,5,0.8,6,80,1.2,16.0
一般消化器外科,SL_0194,全体,3,10,13:00,4,5,0.8,6,49,1.2,9.8
一般消化器外科,SL_0194,全体,3,11,13:30,1,5,0.2,1,27,0.2,5.4
一般消化器外科,SL_0194,全体,3,12,14:00,1,5,0.2,1,21,0.2,4.2
一般消化器外科,SL_0194,全体,3,14,15:00,1,5,0.2,1,7,0.2,1.4
一般消化器外科,SL_0194,再診,3,2,09:00,2,5,0.4,2,3,0.4,0.6
一般消化器外科,SL_0194,再診,3,3,09:30,5,5,1.0,11,95,2.2,19.0
一般消化器外科,SL_0194,再診,3,4,10:00,5,5,1.0,13,94,2.6,18.8
一般消化器外科,SL_0194,再診,3,5,10:30,5,5,1.0,12,105,2.4,21.0
一般消化器外科,SL_0194,再診,3,6,11:00,5,5,1.0,14,122,2.8,24.4
一般消化器外科,SL_0194,再診,3,7,11:30,4,5,0.8,13,105,2.6,21.0
一般消化器外科,SL_0194,再診,3,8,12:00,5,5,1.0,13,107,2.6,21.4
一般消化器外科,SL_0194,再診,3,9,12:30,4,5,0.8,6,80,1.2,16.0
一般消化器外科,SL_0194,再診,3,10,13:00,4,5,0.8,6,49,1.2,9.8
一般消化器外科,SL_0194,再診,3,11,13:30,1,5,0.2,1,27,0.2,5.4
一般消化器外科,SL_0194,再診,3,12,14:00,1,5,0.2,1,21,0.2,4.2
一般消化器外科,SL_0194,再診,3,14,15:00,1,5,0.2,1,7,0.2,1.4
一般消化器外科,SL_0194,薬再診,3,2,09:00,1,5,0.2,1,1,0.2,0.2
一般消化器外科,SL_0194,薬再診,3,3,09:30,2,5,0.4,3,11,0.6,2.2
一般消化器外科,SL_0194,薬再診,3,6,11:00,1,5,0.2,1,5,0.2,1.0
一般消化器外科,SL_0194,薬再診,3,7,11:30,1,5,0.2,1,5,0.2,1.0
一般消化器外科,SL_0202,全体,3,2,09:00,4,5,0.8,12,69,2.4,13.8
一般消化器外科,SL_0202,全体,3,3,09:30,4,5,0.8,23,90,4.6,18.0
一般消化器外科,SL_0202,全体,3,4,10:00,4,5,0.8,14,81,2.8,16.2
一般消化器外科,SL_0202,全体,3,5,10:30,4,5,0.8,17,99,3.4,19.8
一般消化器外科,SL_0202,全体,3,6,11:00,4,5,0.8,17,87,3.4,17.4
一般消化器外科,SL_0202,全体,3,7,11:30,4,5,0.8,11,78,2.2,15.6
一般消化器外科,SL_0202,全体,3,8,12:00,4,5,0.8,10,56,2.0,11.2
一般消化器外科,SL_0202,全体,3,9,12:30,4,5,0.8,9,96,1.8,19.2
一般消化器外科,SL_0202,全体,3,10,13:00,4,5,0.8,5,75,1.0,15.0
一般消化器外科,SL_0202,全体,3,11,13:30,1,5,0.2,1,2,0.2,0.4
一般消化器外科,SL_0202,初診,3,10,13:00,1,5,0.2,2,37,0.4,7.4
一般消化器外科,SL_0202,再診,3,2,09:00,4,5,0.8,12,69,2.4,13.8
一般消化器外科,SL_0202,再診,3,3,09:30,4,5,0.8,23,90,4.6,18.0
一般消化器外科,SL_0202,再診,3,4,10:00,4,5,0.8,14,81,2.8,16.2
一般消化器外科,SL_0202,再診,3,5,10:30,4,5,0.8,17,99,3.4,19.8
一般消化器外科,SL_0202,再診,3,6,11:00,4,5,0.8,17,87,3.4,17.4
一般消化器外科,SL_0202,再診,3,7,11:30,4,5,0.8,11,78,2.2,15.6
一般消化器外科,SL_0202,再診,3,8,12:00,4,5,0.8,10,56,2.0,11.2
一般消化器外科,SL_0202,再診,3,9,12:30,4,5,0.8,9,96,1.8,19.2
一般消化器外科,SL_0202,再診,3,10,13:00,3,5,0.6,3,38,0.6,7.6
一般消化器外科,SL_0202,再診,3,11,13:30,1,5,0.2,1,2,0.2,0.4
一般消化器外科,SL_0202,薬再診,3,2,09:00,4,5,0.8,7,22,1.4,4.4
一般消化器外科,SL_0202,薬再診,3,3,09:30,4,5,0.8,14,44,2.8,8.8
一般消化器外科,SL_0202,薬再診,3,4,10:00,3,5,0.6,5,15,1.0,3.0
一般消化器外科,SL_0202,薬再診,3,5,10:30,3,5,0.6,3,12,0.6,2.4
一般消化器外科,SL_0202,薬再診,3,6,11:00,4,5,0.8,7,21,1.4,4.2
一般消化器外科,SL_0202,薬再診,3,7,11:30,1,5,0.2,2,4,0.4,0.8
一般消化器外科,SL_0202,薬再診,3,8,12:00,1,5,0.2,1,4,0.2,0.8
一般消化器外科,SL_0202,薬再診,3,9,12:30,1,5,0.2,1,3,0.2,0.6
一般消化器外科,SL_0202,薬再診,3,10,13:00,1,5,0.2,1,3,0.2,0.6
一般消化器外科,SL_0202,薬再診,3,11,13:30,1,5,0.2,1,2,0.2,0.4
一般消化器外科,SL_0229,全体,2,1,08:30,2,4,0.5,2,6,0.5,1.5
一般消化器外科,SL_0229,全体,2,2,09:00,4,4,1.0,9,69,2.25,17.2
一般消化器外科,SL_0229,全体,2,3,09:30,4,4,1.0,8,56,2.0,14.0
一般消化器外科,SL_0229,全体,2,4,10:00,4,4,1.0,8,67,2.0,16.8
一般消化器外科,SL_0229,全体,2,5,10:30,3,4,0.75,5,47,1.25,11.8
一般消化器外科,SL_0229,全体,2,6,11:00,2,4,0.5,4,32,1.0,8.0
一般消化器外科,SL_0229,全体,2,7,11:30,3,4,0.75,4,27,1.0,6.8
一般消化器外科,SL_0229,全体,2,8,12:00,3,4,0.75,4,54,1.0,13.5
一般消化器外科,SL_0229,全体,2,9,12:30,4,4,1.0,4,40,1.0,10.0
一般消化器外科,SL_0229,全体,2,10,13:00,3,4,0.75,3,59,0.75,14.8
一般消化器外科,SL_0229,全体,2,11,13:30,2,4,0.5,3,40,0.75,10.0
一般消化器外科,SL_0229,全体,2,13,14:30,1,4,0.25,1,11,0.25,2.8
一般消化器外科,SL_0229,再診,2,1,08:30,2,4,0.5,2,6,0.5,1.5
一般消化器外科,SL_0229,再診,2,2,09:00,4,4,1.0,9,69,2.25,17.2
一般消化器外科,SL_0229,再診,2,3,09:30,4,4,1.0,8,56,2.0,14.0
一般消化器外科,SL_0229,再診,2,4,10:00,4,4,1.0,8,67,2.0,16.8
一般消化器外科,SL_0229,再診,2,5,10:30,3,4,0.75,5,47,1.25,11.8
一般消化器外科,SL_0229,再診,2,6,11:00,2,4,0.5,4,32,1.0,8.0
一般消化器外科,SL_0229,再診,2,7,11:30,3,4,0.75,4,27,1.0,6.8
一般消化器外科,SL_0229,再診,2,8,12:00,3,4,0.75,4,54,1.0,13.5
一般消化器外科,SL_0229,再診,2,9,12:30,4,4,1.0,4,40,1.0,10.0
一般消化器外科,SL_0229,再診,2,10,13:00,3,4,0.75,3,59,0.75,14.8
一般消化器外科,SL_0229,再診,2,11,13:30,2,4,0.5,3,40,0.75,10.0
一般消化器外科,SL_0229,再診,2,13,14:30,1,4,0.25,1,11,0.25,2.8
一般消化器外科,SL_0229,薬再診,2,3,09:30,2,4,0.5,3,9,0.75,2.2
一般消化器外科,SL_0229,薬再診,2,7,11:30,1,4,0.25,1,4,0.25,1.0
一般消化器外科,SL_0229,薬再診,2,8,12:00,1,4,0.25,1,3,0.25,0.8
一般消化器外科,SL_0280,全体,0,14,15:00,2,4,0.5,2,26,0.5,6.5
一般消化器外科,SL_0280,全体,0,15,15:30,2,4,0.5,2,10,0.5,2.5
一般消化器外科,SL_0280,全体,3,1,08:30,1,5,0.2,1,7,0.2,1.4
一般消化器外科,SL_0280,全体,3,2,09:00,1,5,0.2,1,4,0.2,0.8
一般消化器外科,SL_0280,全体,3,7,11:30,1,5,0.2,1,18,0.2,3.6
一般消化器外科,SL_0280,全体,3,8,12:00,2,5,0.4,2,14,0.4,2.8
一般消化器外科,SL_0280,全体,3,11,13:30,2,5,0.4,3,21,0.6,4.2
一般消化器外科,SL_0280,全体,3,12,14:00,2,5,0.4,2,19,0.4,3.8
一般消化器外科,SL_0280,再診,0,14,15:00,2,4,0.5,2,26,0.5,6.5
一般消化器外科,SL_0280,再診,0,15,15:30,2,4,0.5,2,10,0.5,2.5
一般消化器外科,SL_0280,再診,3,1,08:30,1,5,0.2,1,7,0.2,1.4
一般消化器外科,SL_0280,再診,3,2,09:00,1,5,0.2,1,4,0.2,0.8
一般消化器外科,SL_0280,再診,3,7,11:30,1,5,0.2,1,18,0.2,3.6
一般消化器外科,SL_0280,再診,3,8,12:00,2,5,0.4,2,14,0.4,2.8
一般消化器外科,SL_0280,再診,3,11,13:30,2,5,0.4,3,21,0.6,4.2
一般消化器外科,SL_0280,再診,3,12,14:00,2,5,0.4,2,19,0.4,3.8
一般消化器外科,SL_0280,薬再診,3,11,13:30,1,5,0.2,1,4,0.2,0.8
一般消化器外科,SL_0374,全体,0,3,09:30,3,4,0.75,4,27,1.0,6.8
一般消化器外科,SL_0374,全体,0,4,10:00,3,4,0.75,6,60,1.5,15.0
一般消化器外科,SL_0374,全体,0,5,10:30,3,4,0.75,6,71,1.5,17.8
一般消化器外科,SL_0374,全体,0,6,11:00,3,4,0.75,9,62,2.25,15.5
一般消化器外科,SL_0374,全体,0,7,11:30,3,4,0.75,5,61,1.25,15.2
一般消化器外科,SL_0374,全体,0,8,12:00,3,4,0.75,5,37,1.25,9.2
一般消化器外科,SL_0374,全体,0,9,12:30,3,4,0.75,4,33,1.0,8.2
一般消化器外科,SL_0374,全体,4,2,09:00,1,5,0.2,2,10,0.4,2.0
一般消化器外科,SL_0374,全体,4,3,09:30,2,5,0.4,4,27,0.8,5.4
一般消化器外科,SL_0374,全体,4,4,10:00,5,5,1.0,6,70,1.2,14.0
一般消化器外科,SL_0374,全体,4,5,10:30,4,5,0.8,5,46,1.0,9.2
一般消化器外科,SL_0374,全体,4,6,11:00,2,5,0.4,4,55,0.8,11.0
一般消化器外科,SL_0374,全体,4,7,11:30,1,5,0.2,3,11,0.6,2.2
一般消化器外科,SL_0374,全体,4,8,12:00,1,5,0.2,3,26,0.6,5.2
一般消化器外科,SL_0374,全体,4,9,12:30,1,5,0.2,1,4,0.2,0.8
一般消化器外科,SL_0374,初診,0,3,09:30,1,4,0.25,1,3,0.25,0.8
一般消化器外科,SL_0374,初診,0,4,10:00,1,4,0.25,1,24,0.25,6.0
一般消化器外科,SL_0374,初診,0,6,11:00,1,4,0.25,1,6,0.25,1.5
一般消化器外科,SL_0374,初診,0,7,11:30,1,4,0.25,1,29,0.25,7.2
一般消化器外科,SL_0374,再診,0,3,09:30,3,4,0.75,3,24,0.75,6.0
一般消化器外科,SL_0374,再診,0,4,10:00,3,4,0.75,5,36,1.25,9.0
一般消化器外科,SL_0374,再診,0,5,10:30,3,4,0.75,6,71,1.5,17.8
一般消化器外科,SL_0374,再診,0,6,11:00,3,4,0.75,8,56,2.0,14.0
一般消化器外科,SL_0374,再診,0,7,11:30,3,4,0.75,4,32,1.0,8.0
一般消化器外科,SL_0374,再診,0,8,12:00,3,4,0.75,5,37,1.25,9.2
一般消化器外科,SL_0374,再診,0,9,12:30,3,4,0.75,4,33,1.0,8.2
一般消化器外科,SL_0374,再診,4,2,09:00,1,5,0.2,2,10,0.4,2.0
一般消化器外科,SL_0374,再診,4,3,09:30,2,5,0.4,4,27,0.8,5.4
一般消化器外科,SL_0374,再診,4,4,10:00,5,5,1.0,6,70,1.2,14.0
一般消化器外科,SL_0374,再診,4,5,10:30,4,5,0.8,5,46,1.0,9.2
一般消化器外科,SL_0374,再診,4,6,11:00,2,5,0.4,4,55,0.8,11.0
一般消化器外科,SL_0374,再診,4,7,11:30,1,5,0.2,3,11,0.6,2.2
一般消化器外科,SL_0374,再診,4,8,12:00,1,5,0.2,3,26,0.6,5.2
一般消化器外科,SL_0374,再診,4,9,12:30,1,5,0.2,1,4,0.2,0.8
一般消化器外科,SL_0374,薬再診,0,3,09:30,2,4,0.5,2,9,0.5,2.2
一般消化器外科,SL_0374,薬再診,0,6,11:00,1,4,0.25,1,4,0.25,1.0
一般消化器外科,SL_0374,薬再診,0,7,11:30,2,4,0.5,2,5,0.5,1.2
一般消化器外科,SL_0374,薬再診,0,8,12:00,2,4,0.5,2,6,0.5,1.5
一般消化器外科,SL_0374,薬再診,0,9,12:30,1,4,0.25,1,3,0.25,0.8
一般消化器外科,SL_0374,薬再診,4,2,09:00,1,5,0.2,1,5,0.2,1.0
一般消化器外科,SL_0374,薬再診,4,3,09:30,1,5,0.2,1,2,0.2,0.4
一般消化器外科,SL_0374,薬再診,4,6,11:00,1,5,0.2,1,3,0.2,0.6
一般消化器外科,SL_0374,薬再診,4,7,11:30,1,5,0.2,1,4,0.2,0.8
一般消化器外科,SL_0384,全体,3,4,10:00,3,5,0.6,3,41,0.6,8.2
一般消化器外科,SL_0384,全体,3,5,10:30,2,5,0.4,2,31,0.4,6.2
一般消化器外科,SL_0384,全体,3,6,11:00,1,5,0.2,1,3,0.2,0.6
一般消化器外科,SL_0384,初診,3,4,10:00,3,5,0.6,3,41,0.6,8.2
一般消化器外科,SL_0384,初診,3,5,10:30,2,5,0.4,2,31,0.4,6.2
一般消化器外科,SL_0384,初診,3,6,11:00,1,5,0.2,1,3,0.2,0.6
一般消化器外科,SL_0407,全体,0,12,14:00,1,4,0.25,1,4,0.25,1.0
一般消化器外科,SL_0407,初診,0,12,14:00,1,4,0.25,1,4,0.25,1.0
一般消化器外科,SL_0422,全体,3,6,11:00,1,5,0.2,1,5,0.2,1.0
一般消化器外科,SL_0422,全体,3,7,11:30,1,5,0.2,1,4,0.2,0.8
一般消化器外科,SL_0422,全体,3,11,13:30,1,5,0.2,1,12,0.2,2.4
一般消化器外科,SL_0422,全体,4,11,13:30,1,5,0.2,1,2,0.2,0.4
一般消化器外科,SL_0422,初診,3,6,11:00,1,5,0.2,1,5,0.2,1.0
一般消化器外科,SL_0422,初診,3,7,11:30,1,5,0.2,1,4,0.2,0.8
一般消化器外科,SL_0422,再診,3,11,13:30,1,5,0.2,1,12,0.2,2.4
一般消化器外科,SL_0422,再診,4,11,13:30,1,5,0.2,1,2,0.2,0.4
一般消化器外科,SL_0422,薬再診,4,11,13:30,1,5,0.2,1,2,0.2,0.4
一般消化器外科,SL_0454,全体,2,8,12:00,1,4,0.25,1,7,0.25,1.8
一般消化器外科,SL_0454,全体,2,9,12:30,1,4,0.25,2,13,0.5,3.2
一般消化器外科,SL_0454,全体,2,10,13:00,1,4,0.25,1,3,0.25,0.8
一般消化器外科,SL_0454,全体,2,11,13:30,1,4,0.25,1,24,0.25,6.0
一般消化器外科,SL_0454,全体,2,12,14:00,2,4,0.5,3,21,0.75,5.2
一般消化器外科,SL_0454,全体,2,13,14:30,2,4,0.5,2,32,0.5,8.0
一般消化器外科,SL_0454,全体,2,14,15:00,1,4,0.25,2,29,0.5,7.2
一般消化器外科,SL_0454,全体,2,15,15:30,1,4,0.25,1,2,0.25,0.5
一般消化器外科,SL_0454,初診,2,8,12:00,1,4,0.25,1,7,0.25,1.8
一般消化器外科,SL_0454,初診,2,9,12:30,1,4,0.25,2,13,0.5,3.2
一般消化器外科,SL_0454,初診,2,10,13:00,1,4,0.25,1,3,0.25,0.8
一般消化器外科,SL_0454,初診,2,11,13:30,1,4,0.25,1,24,0.25,6.0
一般消化器外科,SL_0454,初診,2,12,14:00,2,4,0.5,3,21,0.75,5.2
一般消化器外科,SL_0454,初診,2,13,14:30,2,4,0.5,2,32,0.5,8.0
一般消化器外科,SL_0454,初診,2,14,15:00,1,4,0.25,2,29,0.5,7.2
一般消化器外科,SL_0454,初診,2,15,15:30,1,4,0.25,1,2,0.25,0.5
一般消化器外科,SL_0501,全体,3,7,11:30,1,5,0.2,1,20,0.2,4.0
一般消化器外科,SL_0501,全体,3,8,12:00,2,5,0.4,2,29,0.4,5.8
一般消化器外科,SL_0501,全体,3,10,13:00,1,5,0.2,1,10,0.2,2.0
一般消化器外科,SL_0501,全体,3,11,13:30,1,5,0.2,1,17,0.2,3.4
一般消化器外科,SL_0501,再診,3,7,11:30,1,5,0.2,1,20,0.2,4.0
一般消化器外科,SL_0501,再診,3,8,12:00,2,5,0.4,2,29,0.4,5.8
一般消化器外科,SL_0501,再診,3,10,13:00,1,5,0.2,1,10,0.2,2.0
一般消化器外科,SL_0501,再診,3,11,13:30,1,5,0.2,1,17,0.2,3.4
一般消化器外科,SL_0516,全体,2,2,09:00,1,4,0.25,1,1,0.25,0.2
一般消化器外科,SL_0516,全体,2,3,09:30,1,4,0.25,2,19,0.5,4.8
一般消化器外科,SL_0516,全体,2,4,10:00,1,4,0.25,1,14,0.25,3.5
一般消化器外科,SL_0516,全体,4,2,09:00,1,5,0.2,1,6,0.2,1.2
一般消化器外科,SL_0516,全体,4,3,09:30,1,5,0.2,1,6,0.2,1.2
一般消化器外科,SL_0516,再診,2,2,09:00,1,4,0.25,1,1,0.25,0.2
一般消化器外科,SL_0516,再診,2,3,09:30,1,4,0.25,2,19,0.5,4.8
一般消化器外科,SL_0516,再診,2,4,10:00,1,4,0.25,1,14,0.25,3.5
一般消化器外科,SL_0516,再診,4,2,09:00,1,5,0.2,1,6,0.2,1.2
一般消化器外科,SL_0516,再診,4,3,09:30,1,5,0.2,1,6,0.2,1.2
一般消化器外科,SL_0523,全体,0,11,13:30,1,4,0.25,1,13,0.25,3.2
一般消化器外科,SL_0523,全体,0,12,14:00,1,4,0.25,1,30,0.25,7.5
一般消化器外科,SL_0523,全体,0,13,14:30,1,4,0.25,1,30,0.25,7.5
一般消化器外科,SL_0523,全体,0,14,15:00,1,4,0.25,1,30,0.25,7.5
一般消化器外科,SL_0523,全体,0,15,15:30,1,4,0.25,1,14,0.25,3.5
一般消化器外科,SL_0523,全体,2,12,14:00,1,4,0.25,1,1,0.25,0.2
一般消化器外科,SL_0523,全体,2,23,19:30,1,4,0.25,1,25,0.25,6.2
一般消化器外科,SL_0523,全体,3,12,14:00,1,5,0.2,1,5,0.2,1.0
一般消化器外科,SL_0523,全体,3,16,16:00,1,5,0.2,1,3,0.2,0.6
一般消化器外科,SL_0523,全体,4,20,18:00,1,5,0.2,1,1,0.2,0.2
一般消化器外科,SL_0523,全体,4,21,18:30,1,5,0.2,1,4,0.2,0.8
一般消化器外科,SL_0523,全体,4,23,19:30,1,5,0.2,1,2,0.2,0.4
一般消化器外科,SL_0523,全体,5,0,08:00,1,5,0.2,1,5,0.2,1.0
一般消化器外科,SL_0523,全体,5,1,08:30,1,5,0.2,1,8,0.2,1.6
一般消化器外科,SL_0523,初診,0,11,13:30,1,4,0.25,1,13,0.25,3.2
一般消化器外科,SL_0523,初診,0,12,14:00,1,4,0.25,1,30,0.25,7.5
一般消化器外科,SL_0523,初診,0,13,14:30,1,4,0.25,1,30,0.25,7.5
一般消化器外科,SL_0523,初診,0,14,15:00,1,4,0.25,1,30,0.25,7.5
一般消化器外科,SL_0523,初診,0,15,15:30,1,4,0.25,1,14,0.25,3.5
一般消化器外科,SL_0523,初診,2,23,19:30,1,4,0.25,1,25,0.25,6.2
一般消化器外科,SL_0523,初診,3,12,14:00,1,5,0.2,1,5,0.2,1.0
一般消化器外科,SL_0523,再診,2,12,14:00,1,4,0.25,1,1,0.25,0.2
一般消化器外科,SL_0523,再診,3,16,16:00,1,5,0.2,1,3,0.2,0.6
一般消化器外科,SL_0523,再診,4,20,18:00,1,5,0.2,1,1,0.2,0.2
一般消化器外科,SL_0523,再診,4,21,18:30,1,5,0.2,1,4,0.2,0.8
一般消化器外科,SL_0523,再診,4,23,19:30,1,5,0.2,1,2,0.2,0.4
一般消化器外科,SL_0523,再診,5,0,08:00,1,5,0.2,1,5,0.2,1.0
一般消化器外科,SL_0523,再診,5,1,08:30,1,5,0.2,1,8,0.2,1.6
一般消化器外科,SL_0523,薬再診,2,12,14:00,1,4,0.25,1,1,0.25,0.2
一般消化器外科,SL_0523,薬再診,3,16,16:00,1,5,0.2,1,3,0.2,0.6
一般消化器外科,SL_0523,薬再診,4,20,18:00,1,5,0.2,1,1,0.2,0.2
一般消化器外科,SL_0523,薬再診,4,21,18:30,1,5,0.2,1,4,0.2,0.8
一般消化器外科,SL_0523,薬再診,4,23,19:30,1,5,0.2,1,2,0.2,0.4
一般消化器外科,SL_0541,全体,4,4,10:00,2,5,0.4,2,24,0.4,4.8
一般消化器外科,SL_0541,全体,4,5,10:30,2,5,0.4,2,43,0.4,8.6
一般消化器外科,SL_0541,全体,4,6,11:00,1,5,0.2,1,7,0.2,1.4
一般消化器外科,SL_0541,初診,4,4,10:00,2,5,0.4,2,24,0.4,4.8
一般消化器外科,SL_0541,初診,4,5,10:30,2,5,0.4,2,43,0.4,8.6
一般消化器外科,SL_0541,初診,4,6,11:00,1,5,0.2,1,7,0.2,1.4
一般消化器外科,SL_0568,全体,1,4,10:00,1,4,0.25,1,13,0.25,3.2
一般消化器外科,SL_0568,全体,1,5,10:30,2,4,0.5,2,24,0.5,6.0
一般消化器外科,SL_0568,全体,1,6,11:00,1,4,0.25,1,7,0.25,1.8
一般消化器外科,SL_0568,再診,1,4,10:00,1,4,0.25,1,13,0.25,3.2
一般消化器外科,SL_0568,再診,1,5,10:30,2,4,0.5,2,24,0.5,6.0
一般消化器外科,SL_0568,再診,1,6,11:00,1,4,0.25,1,7,0.25,1.8
一般消化器外科,SL_0601,全体,1,6,11:00,1,4,0.25,1,20,0.25,5.0
一般消化器外科,SL_0601,全体,1,7,11:30,1,4,0.25,1,10,0.25,2.5
一般消化器外科,SL_0601,初診,1,6,11:00,1,4,0.25,1,20,0.25,5.0
一般消化器外科,SL_0601,初診,1,7,11:30,1,4,0.25,1,10,0.25,2.5
一般消化器外科,SL_0607,全体,3,6,11:00,1,5,0.2,1,13,0.2,2.6
一般消化器外科,SL_0607,全体,3,7,11:30,1,5,0.2,1,30,0.2,6.0
一般消化器外科,SL_0607,再診,3,6,11:00,1,5,0.2,1,13,0.2,2.6
一般消化器外科,SL_0607,再診,3,7,11:30,1,5,0.2,1,30,0.2,6.0
一般消化器外科,SL_0613,全体,4,7,11:30,1,5,0.2,1,13,0.2,2.6
一般消化器外科,SL_0613,再診,4,7,11:30,1,5,0.2,1,13,0.2,2.6
一般消化器外科,SL_0668,全体,2,8,12:00,1,4,0.25,1,15,0.25,3.8
一般消化器外科,SL_0668,全体,2,9,12:30,2,4,0.5,2,6,0.5,1.5
一般消化器外科,SL_0668,全体,2,10,13:00,1,4,0.25,1,5,0.25,1.2
一般消化器外科,SL_0668,全体,2,15,15:30,1,4,0.25,1,13,0.25,3.2
一般消化器外科,SL_0668,全体,2,16,16:00,1,4,0.25,1,2,0.25,0.5
一般消化器外科,SL_0668,初診,2,8,12:00,1,4,0.25,1,15,0.25,3.8
一般消化器外科,SL_0668,初診,2,9,12:30,2,4,0.5,2,6,0.5,1.5
一般消化器外科,SL_0668,初診,2,10,13:00,1,4,0.25,1,5,0.25,1.2
一般消化器外科,SL_0668,初診,2,15,15:30,1,4,0.25,1,13,0.25,3.2
一般消化器外科,SL_0668,初診,2,16,16:00,1,4,0.25,1,2,0.25,0.5
一般消化器外科,SL_0691,全体,3,4,10:00,1,5,0.2,1,9,0.2,1.8
一般消化器外科,SL_0691,初診,3,4,10:00,1,5,0.2,1,9,0.2,1.8
一般消化器外科,SL_0696,全体,2,16,16:00,1,4,0.25,1,15,0.25,3.8
一般消化器外科,SL_0696,全体,2,17,16:30,1,4,0.25,1,1,0.25,0.2
一般消化器外科,SL_0696,初診,2,16,16:00,1,4,0.25,1,15,0.25,3.8
一般消化器外科,SL_0696,初診,2,17,16:30,1,4,0.25,1,1,0.25,0.2
一般消化器外科,SL_0715,全体,0,2,09:00,3,4,0.75,3,14,0.75,3.5
一般消化器外科,SL_0715,全体,0,3,09:30,3,4,0.75,5,65,1.25,16.2
一般消化器外科,SL_0715,全体,0,4,10:00,3,4,0.75,5,27,1.25,6.8
一般消化器外科,SL_0715,全体,0,5,10:30,3,4,0.75,7,84,1.75,21.0
一般消化器外科,SL_0715,全体,0,6,11:00,3,4,0.75,5,39,1.25,9.8
一般消化器外科,SL_0715,全体,0,7,11:30,3,4,0.75,6,66,1.5,16.5
一般消化器外科,SL_0715,全体,0,8,12:00,2,4,0.5,5,40,1.25,10.0
一般消化器外科,SL_0715,全体,0,9,12:30,1,4,0.25,3,29,0.75,7.2
一般消化器外科,SL_0715,全体,0,10,13:00,1,4,0.25,2,28,0.5,7.0
一般消化器外科,SL_0715,全体,0,19,17:30,1,4,0.25,1,8,0.25,2.0
一般消化器外科,SL_0715,再診,0,2,09:00,3,4,0.75,3,14,0.75,3.5
一般消化器外科,SL_0715,再診,0,3,09:30,3,4,0.75,5,65,1.25,16.2
一般消化器外科,SL_0715,再診,0,4,10:00,3,4,0.75,5,27,1.25,6.8
一般消化器外科,SL_0715,再診,0,5,10:30,3,4,0.75,7,84,1.75,21.0
一般消化器外科,SL_0715,再診,0,6,11:00,3,4,0.75,5,39,1.25,9.8
一般消化器外科,SL_0715,再診,0,7,11:30,3,4,0.75,6,66,1.5,16.5
