診療科名,予約名称,区分,曜日,bin_idx,bin_label,稼働日数,該当日数,稼働頻度率,件数合計,実診察分数,件数_日平均,実診察分数_日平均
小児科,SL_0070,再診,3,3,09:30,1,4,0.25,1,1,0.25,0.2
小児科,SL_0070,再診,3,4,10:00,2,4,0.5,3,27,0.75,6.8
小児科,SL_0070,再診,3,5,10:30,2,4,0.5,2,19,0.5,4.8
小児科,SL_0070,再診,3,6,11:00,1,4,0.25,1,7,0.25,1.8
小児科,SL_0070,再診,3,7,11:30,2,4,0.5,3,19,0.75,4.8
小児科,SL_0070,再診,3,8,12:00,2,4,0.5,3,13,0.75,3.2
小児科,SL_0070,再診,3,17,16:30,1,4,0.25,1,1,0.25,0.2
小児科,SL_0070,再診,3,18,17:00,1,4,0.25,1,25,0.25,6.2
小児科,SL_0070,薬再診,1,1,08:30,1,4,0.25,1,1,0.25,0.2
小児科,SL_0070,薬再診,1,2,09:00,1,4,0.25,1,2,0.25,0.5
小児科,SL_0070,薬再診,1,4,10:00,1,4,0.25,1,1,0.25,0.2
小児科,SL_0070,薬再診,1,5,10:30,2,4,0.5,2,6,0.5,1.5
小児科,SL_0070,薬再診,1,6,11:00,1,4,0.25,1,4,0.25,1.0
小児科,SL_0070,薬再診,3,8,12:00,1,4,0.25,1,1,0.25,0.2
小児科,SL_0098,全体,1,2,09:00,1,4,0.25,1,9,0.25,2.2
小児科,SL_0098,全体,1,3,09:30,1,4,0.25,1,5,0.25,1.2
小児科,SL_0098,全体,1,4,10:00,2,4,0.5,3,50,0.75,12.5
小児科,SL_0098,全体,1,5,10:30,2,4,0.5,5,58,1.25,14.5
小児科,SL_0098,全体,1,6,11:00,2,4,0.5,2,52,0.5,13.0
小児科,SL_0098,全体,1,7,11:30,3,4,0.75,4,41,1.0,10.2
小児科,SL_0098,全体,1,8,12:00,2,4,0.5,2,15,0.5,3.8
小児科,SL_0098,全体,4,2,09:00,2,4,0.5,2,34,0.5,8.5
小児科,SL_0098,全体,4,3,09:30,2,4,0.5,3,48,0.75,12.0
小児科,SL_0098,全体,4,4,10:00,2,4,0.5,3,31,0.75,7.8
小児科,SL_0098,全体,4,6,11:00,1,4,0.25,1,15,0.25,3.8
小児科,SL_0098,全体,4,7,11:30,1,4,0.25,1,1,0.25,0.2
小児科,SL_0098,初診,1,7,11:30,2,4,0.5,2,29,0.5,7.2
小児科,SL_0098,初診,1,8,12:00,2,4,0.5,2,15,0.5,3.8
小児科,SL_0098,再診,1,2,09:00,1,4,0.25,1,9,0.25,2.2
小児科,SL_0098,再診,1,3,09:30,1,4,0.25,1,5,0.25,1.2
小児科,SL_0098,再診,1,4,10:00,2,4,0.5,3,50,0.75,12.5
小児科,SL_0098,再診,1,5,10:30,2,4,0.5,5,58,1.25,14.5
小児科,SL_0098,再診,1,6,11:00,2,4,0.5,2,52,0.5,13.0
小児科,SL_0098,再診,1,7,11:30,2,4,0.5,2,12,0.5,3.0
小児科,SL_0098,再診,4,2,09:00,2,4,0.5,2,34,0.5,8.5
小児科,SL_0098,再診,4,3,09:30,2,4,0.5,3,48,0.75,12.0
小児科,SL_0098,再診,4,4,10:00,2,4,0.5,3,31,0.75,7.8
小児科,SL_0098,再診,4,6,11:00,1,4,0.25,1,15,0.25,3.8
小児科,SL_0098,再診,4,7,11:30,1,4,0.25,1,1,0.25,0.2
小児科,SL_0177,全体,0,2,09:00,1,4,0.25,1,6,0.25,1.5
小児科,SL_0177,全体,0,3,09:30,3,4,0.75,5,52,1.25,13.0
小児科,SL_0177,全体,0,4,10:00,2,4,0.5,3,33,0.75,8.2
小児科,SL_0177,全体,0,5,10:30,1,4,0.25,1,30,0.25,7.5
小児科,SL_0177,全体,0,6,11:00,1,4,0.25,1,21,0.25,5.2
小児科,SL_0177,全体,0,7,11:30,2,4,0.5,2,13,0.5,3.2
小児科,SL_0177,全体,0,8,12:00,2,4,0.5,2,40,0.5,10.0
小児科,SL_0177,全体,0,9,12:30,1,4,0.25,1,24,0.25,6.0
小児科,SL_0177,全体,3,2,09:00,3,4,0.75,3,38,0.75,9.5
小児科,SL_0177,全体,3,3,09:30,3,4,0.75,4,80,1.0,20.0
小児科,SL_0177,全体,3,4,10:00,4,4,1.0,6,80,1.5,20.0
小児科,SL_0177,全体,3,5,10:30,2,4,0.5,4,57,1.0,14.2
小児科,SL_0177,全体,3,6,11:00,3,4,0.75,3,28,0.75,7.0
小児科,SL_0177,全体,3,8,12:00,1,4,0.25,1,11,0.25,2.8
小児科,SL_0177,全体,3,9,12:30,1,4,0.25,1,3,0.25,0.8
小児科,SL_0177,初診,3,6,11:00,1,4,0.25,1,8,0.25,2.0
小児科,SL_0177,再診,0,2,09:00,1,4,0.25,1,6,0.25,1.5
小児科,SL_0177,再診,0,3,09:30,3,4,0.75,5,52,1.25,13.0
小児科,SL_0177,再診,0,4,10:00,2,4,0.5,3,33,0.75,8.2
小児科,SL_0177,再診,0,5,10:30,1,4,0.25,1,30,0.25,7.5
小児科,SL_0177,再診,0,6,11:00,1,4,0.25,1,21,0.25,5.2
小児科,SL_0177,再診,0,7,11:30,2,4,0.5,2,13,0.5,3.2
小児科,SL_0177,再診,0,8,12:00,2,4,0.5,2,40,0.5,10.0
小児科,SL_0177,再診,0,9,12:30,1,4,0.25,1,24,0.25,6.0
小児科,SL_0177,再診,3,2,09:00,3,4,0.75,3,38,0.75,9.5
小児科,SL_0177,再診,3,3,09:30,3,4,0.75,4,80,1.0,20.0
小児科,SL_0177,再診,3,4,10:00,4,4,1.0,6,80,1.5,20.0
小児科,SL_0177,再診,3,5,10:30,2,4,0.5,4,57,1.0,14.2
小児科,SL_0177,再診,3,6,11:00,2,4,0.5,2,20,0.5,5.0
小児科,SL_0177,再診,3,8,12:00,1,4,0.25,1,11,0.25,2.8
小児科,SL_0177,再診,3,9,12:30,1,4,0.25,1,3,0.25,0.8
小児科,SL_0177,薬再診,0,3,09:30,1,4,0.25,1,5,0.25,1.2
小児科,SL_0180,全体,3,11,13:30,2,4,0.5,2,35,0.5,8.8
小児科,SL_0180,全体,3,12,14:00,2,4,0.5,2,22,0.5,5.5
小児科,SL_0180,初診,3,11,13:30,2,4,0.5,2,35,0.5,8.8
小児科,SL_0180,初診,3,12,14:00,2,4,0.5,2,22,0.5,5.5
小児科,SL_0185,全体,4,2,09:00,1,4,0.25,1,1,0.25,0.2
小児科,SL_0185,全体,4,3,09:30,2,4,0.5,2,40,0.5,10.0
小児科,SL_0185,全体,4,4,10:00,2,4,0.5,2,8,0.5,2.0
小児科,SL_0185,全体,4,5,10:30,1,4,0.25,1,5,0.25,1.2
小児科,SL_0185,再診,4,2,09:00,1,4,0.25,1,1,0.25,0.2
小児科,SL_0185,再診,4,3,09:30,2,4,0.5,2,40,0.5,10.0
小児科,SL_0185,再診,4,4,10:00,2,4,0.5,2,8,0.5,2.0
小児科,SL_0185,再診,4,5,10:30,1,4,0.25,1,5,0.25,1.2
小児科,SL_0237,全体,1,2,09:00,1,4,0.25,1,2,0.25,0.5
小児科,SL_0237,全体,2,2,09:00,2,4,0.5,2,24,0.5,6.0
小児科,SL_0237,全体,2,3,09:30,2,4,0.5,2,26,0.5,6.5
小児科,SL_0237,再診,1,2,09:00,1,4,0.25,1,2,0.25,0.5
小児科,SL_0237,再診,2,2,09:00,2,4,0.5,2,24,0.5,6.0
小児科,SL_0237,再診,2,3,09:30,2,4,0.5,2,26,0.5,6.5
小児科,SL_0237,薬再診,1,2,09:00,1,4,0.25,1,2,0.25,0.5
小児科,SL_0239,全体,1,14,15:00,1,4,0.25,1,23,0.25,5.8
小児科,SL_0239,全体,1,15,15:30,2,4,0.5,3,46,0.75,11.5
小児科,SL_0239,全体,1,16,16:00,3,4,0.75,5,72,1.25,18.0
小児科,SL_0239,全体,1,17,16:30,3,4,0.75,6,80,1.5,20.0
小児科,SL_0239,全体,1,18,17:00,2,4,0.5,3,29,0.75,7.2
小児科,SL_0239,全体,1,19,17:30,1,4,0.25,1,26,0.25,6.5
小児科,SL_0239,再診,1,14,15:00,1,4,0.25,1,23,0.25,5.8
小児科,SL_0239,再診,1,15,15:30,2,4,0.5,3,46,0.75,11.5
小児科,SL_0239,再診,1,16,16:00,3,4,0.75,5,72,1.25,18.0
小児科,SL_0239,再診,1,17,16:30,3,4,0.75,6,80,1.5,20.0
小児科,SL_0239,再診,1,18,17:00,2,4,0.5,3,29,0.75,7.2
小児科,SL_0239,再診,1,19,17:30,1,4,0.25,1,26,0.25,6.5
小児科,SL_0257,全体,0,12,14:00,1,4,0.25,2,12,0.5,3.0
小児科,SL_0257,全体,0,13,14:30,1,4,0.25,2,18,0.5,4.5
小児科,SL_0257,全体,0,14,15:00,1,4,0.25,2,17,0.5,4.2
小児科,SL_0257,全体,0,15,15:30,1,4,0.25,3,29,0.75,7.2
小児科,SL_0257,全体,0,16,16:00,1,4,0.25,4,30,1.0,7.5
小児科,SL_0257,全体,0,17,16:30,1,4,0.25,2,15,0.5,3.8
小児科,SL_0257,全体,4,13,14:30,1,4,0.25,2,25,0.5,6.2
小児科,SL_0257,全体,4,14,15:00,1,4,0.25,3,19,0.75,4.8
小児科,SL_0257,全体,4,15,15:30,1,4,0.25,3,26,0.75,6.5
小児科,SL_0257,全体,4,16,16:00,1,4,0.25,1,10,0.25,2.5
小児科,SL_0257,初診,0,15,15:30,1,4,0.25,1,13,0.25,3.2
小児科,SL_0257,再診,0,12,14:00,1,4,0.25,2,12,0.5,3.0
小児科,SL_0257,再診,0,13,14:30,1,4,0.25,2,18,0.5,4.5
小児科,SL_0257,再診,0,14,15:00,1,4,0.25,2,17,0.5,4.2
小児科,SL_0257,再診,0,15,15:30,1,4,0.25,2,16,0.5,4.0
小児科,SL_0257,再診,0,16,16:00,1,4,0.25,4,30,1.0,7.5
小児科,SL_0257,再診,0,17,16:30,1,4,0.25,2,15,0.5,3.8
小児科,SL_0257,再診,4,13,14:30,1,4,0.25,2,25,0.5,6.2
小児科,SL_0257,再診,4,14,15:00,1,4,0.25,3,19,0.75,4.8
小児科,SL_0257,再診,4,15,15:30,1,4,0.25,3,26,0.75,6.5
小児科,SL_0257,再診,4,16,16:00,1,4,0.25,1,10,0.25,2.5
小児科,SL_0260,全体,0,11,13:30,1,4,0.25,1,11,0.25,2.8
小児科,SL_0260,全体,0,23,19:30,1,4,0.25,1,6,0.25,1.5
小児科,SL_0260,全体,1,14,15:00,1,4,0.25,1,1,0.25,0.2
小児科,SL_0260,全体,1,21,18:30,1,4,0.25,1,20,0.25,5.0
小児科,SL_0260,全体,1,22,19:00,1,4,0.25,1,19,0.25,4.8
小児科,SL_0260,全体,2,4,10:00,1,4,0.25,1,10,0.25,2.5
小児科,SL_0260,全体,2,5,10:30,1,4,0.25,1,30,0.25,7.5
小児科,SL_0260,全体,2,6,11:00,1,4,0.25,1,9,0.25,2.2
小児科,SL_0260,全体,2,15,15:30,1,4,0.25,1,2,0.25,0.5
小児科,SL_0260,全体,2,16,16:00,1,4,0.25,1,3,0.25,0.8
小児科,SL_0260,全体,2,20,18:00,1,4,0.25,1,17,0.25,4.2
小児科,SL_0260,全体,4,10,13:00,1,4,0.25,1,2,0.25,0.5
小児科,SL_0260,全体,4,11,13:30,1,4,0.25,1,16,0.25,4.0
小児科,SL_0260,全体,4,19,17:30,1,4,0.25,1,23,0.25,5.8
小児科,SL_0260,全体,4,20,18:00,1,4,0.25,2,18,0.5,4.5
小児科,SL_0260,全体,4,21,18:30,1,4,0.25,1,30,0.25,7.5
小児科,SL_0260,全体,4,22,19:00,1,4,0.25,1,5,0.25,1.2
小児科,SL_0260,全体,5,8,12:00,1,4,0.25,1,7,0.25,1.8
小児科,SL_0260,全体,5,9,12:30,1,4,0.25,1,14,0.25,3.5
小児科,SL_0260,全体,5,18,17:00,1,4,0.25,1,9,0.25,2.2
小児科,SL_0260,全体,5,19,17:30,1,4,0.25,2,4,0.5,1.0
小児科,SL_0260,全体,5,22,19:00,2,4,0.5,2,23,0.5,5.8
小児科,SL_0260,全体,5,23,19:30,1,4,0.25,1,30,0.25,7.5
小児科,SL_0260,全体,6,6,11:00,1,4,0.25,1,16,0.25,4.0
小児科,SL_0260,全体,6,7,11:30,1,4,0.25,1,17,0.25,4.2
小児科,SL_0260,初診,0,11,13:30,1,4,0.25,1,11,0.25,2.8
小児科,SL_0260,初診,1,14,15:00,1,4,0.25,1,1,0.25,0.2
小児科,SL_0260,初診,1,21,18:30,1,4,0.25,1,20,0.25,5.0
小児科,SL_0260,初診,1,22,19:00,1,4,0.25,1,19,0.25,4.8
小児科,SL_0260,初診,2,4,10:00,1,4,0.25,1,10,0.25,2.5
小児科,SL_0260,初診,2,5,10:30,1,4,0.25,1,30,0.25,7.5
小児科,SL_0260,初診,2,6,11:00,1,4,0.25,1,9,0.25,2.2
小児科,SL_0260,初診,2,15,15:30,1,4,0.25,1,2,0.25,0.5
小児科,SL_0260,初診,2,16,16:00,1,4,0.25,1,3,0.25,0.8
小児科,SL_0260,初診,4,19,17:30,1,4,0.25,1,23,0.25,5.8
小児科,SL_0260,初診,4,20,18:00,1,4,0.25,1,11,0.25,2.8
小児科,SL_0260,初診,5,19,17:30,1,4,0.25,1,2,0.25,0.5
小児科,SL_0260,初診,5,22,19:00,2,4,0.5,2,23,0.5,5.8
小児科,SL_0260,初診,5,23,19:30,1,4,0.25,1,30,0.25,7.5
小児科,SL_0260,再診,0,23,19:30,1,4,0.25,1,6,0.25,1.5
小児科,SL_0260,再診,2,20,18:00,1,4,0.25,1,17,0.25,4.2
小児科,SL_0260,再診,4,10,13:00,1,4,0.25,1,2,0.25,0.5
小児科,SL_0260,再診,4,11,13:30,1,4,0.25,1,16,0.25,4.0
小児科,SL_0260,再診,4,20,18:00,1,4,0.25,1,7,0.25,1.8
小児科,SL_0260,再診,4,21,18:30,1,4,0.25,1,30,0.25,7.5
小児科,SL_0260,再診,4,22,19:00,1,4,0.25,1,5,0.25,1.2
小児科,SL_0260,再診,5,8,12:00,1,4,0.25,1,7,0.25,1.8
小児科,SL_0260,再診,5,9,12:30,1,4,0.25,1,14,0.25,3.5
小児科,SL_0260,再診,5,18,17:00,1,4,0.25,1,9,0.25,2.2
小児科,SL_0260,再診,5,19,17:30,1,4,0.25,1,2,0.25,0.5
小児科,SL_0260,再診,6,6,11:00,1,4,0.25,1,16,0.25,4.0
小児科,SL_0260,再診,6,7,11:30,1,4,0.25,1,17,0.25,4.2
小児科,SL_0270,全体,4,15,15:30,1,4,0.25,1,10,0.25,2.5
小児科,SL_0270,全体,4,16,16:00,3,4,0.75,3,57,0.75,14.2
小児科,SL_0270,全体,4,17,16:30,1,4,0.25,1,3,0.25,0.8
小児科,SL_0270,再診,4,15,15:30,1,4,0.25,1,10,0.25,2.5
小児科,SL_0270,再診,4,16,16:00,3,4,0.75,3,57,0.75,14.2
小児科,SL_0270,再診,4,17,16:30,1,4,0.25,1,3,0.25,0.8
小児科,SL_0272,全体,0,2,09:00,1,4,0.25,1,15,0.25,3.8
小児科,SL_0272,全体,0,3,09:30,2,4,0.5,2,22,0.5,5.5
小児科,SL_0272,全体,0,4,10:00,2,4,0.5,3,55,0.75,13.8
小児科,SL_0272,全体,0,5,10:30,2,4,0.5,3,50,0.75,12.5
小児科,SL_0272,全体,0,6,11:00,1,4,0.25,2,19,0.5,4.8
小児科,SL_0272,全体,0,7,11:30,2,4,0.5,2,49,0.5,12.2
小児科,SL_0272,全体,0,8,12:00,2,4,0.5,3,60,0.75,15.0
小児科,SL_0272,全体,0,9,12:30,2,4,0.5,3,22,0.75,5.5
小児科,SL_0272,全体,0,10,13:00,1,4,0.25,1,22,0.25,5.5
小児科,SL_0272,全体,4,2,09:00,2,4,0.5,2,25,0.5,6.2
小児科,SL_0272,全体,4,4,10:00,3,4,0.75,4,74,1.0,18.5
小児科,SL_0272,全体,4,5,10:30,4,4,1.0,6,93,1.5,23.2
小児科,SL_0272,全体,4,6,11:00,2,4,0.5,4,59,1.0,14.8
小児科,SL_0272,全体,4,7,11:30,3,4,0.75,4,71,1.0,17.8
小児科,SL_0272,全体,4,8,12:00,2,4,0.5,4,59,1.0,14.8
小児科,SL_0272,全体,4,9,12:30,3,4,0.75,3,45,0.75,11.2
小児科,SL_0272,初診,4,6,11:00,1,4,0.25,1,20,0.25,5.0
小児科,SL_0272,初診,4,7,11:30,1,4,0.25,1,3,0.25,0.8
小児科,SL_0272,再診,0,2,09:00,1,4,0.25,1,15,0.25,3.8
小児科,SL_0272,再診,0,3,09:30,2,4,0.5,2,22,0.5,5.5
小児科,SL_0272,再診,0,4,10:00,2,4,0.5,3,55,0.75,13.8
小児科,SL_0272,再診,0,5,10:30,2,4,0.5,3,50,0.75,12.5
小児科,SL_0272,再診,0,6,11:00,1,4,0.25,2,19,0.5,4.8
小児科,SL_0272,再診,0,7,11:30,2,4,0.5,2,49,0.5,12.2
小児科,SL_0272,再診,0,8,12:00,2,4,0.5,3,60,0.75,15.0
小児科,SL_0272,再診,0,9,12:30,2,4,0.5,3,22,0.75,5.5
小児科,SL_0272,再診,0,10,13:00,1,4,0.25,1,22,0.25,5.5
小児科,SL_0272,再診,4,2,09:00,2,4,0.5,2,25,0.5,6.2
小児科,SL_0272,再診,4,4,10:00,3,4,0.75,4,74,1.0,18.5
小児科,SL_0272,再診,4,5,10:30,4,4,1.0,6,93,1.5,23.2
小児科,SL_0272,再診,4,6,11:00,2,4,0.5,3,39,0.75,9.8
小児科,SL_0272,再診,4,7,11:30,3,4,0.75,3,68,0.75,17.0
小児科,SL_0272,再診,4,8,12:00,2,4,0.5,4,59,1.0,14.8
小児科,SL_0272,再診,4,9,12:30,3,4,0.75,3,45,0.75,11.2
小児科,SL_0313,全体,0,10,13:00,1,4,0.25,1,7,0.25,1.8
小児科,SL_0313,全体,0,11,13:30,2,4,0.5,2,17,0.5,4.2
小児科,SL_0313,全体,0,12,14:00,2,4,0.5,2,44,0.5,11.0
小児科,SL_0313,全体,0,13,14:30,2,4,0.5,3,40,0.75,10.0
小児科,SL_0313,全体,0,14,15:00,1,4,0.25,1,2,0.25,0.5
小児科,SL_0313,全体,0,15,15:30,2,4,0.5,2,21,0.5,5.2
小児科,SL_0313,全体,0,16,16:00,1,4,0.25,2,28,0.5,7.0
小児科,SL_0313,全体,0,17,16:30,1,4,0.25,1,3,0.25,0.8
小児科,SL_0313,全体,1,13,14:30,1,4,0.25,1,10,0.25,2.5
小児科,SL_0313,全体,1,14,15:00,2,4,0.5,2,40,0.5,10.0
小児科,SL_0313,全体,1,15,15:30,2,4,0.5,2,21,0.5,5.2
小児科,SL_0313,全体,1,16,16:00,3,4,0.75,3,57,0.75,14.2
小児科,SL_0313,全体,1,17,16:30,3,4,0.75,3,53,0.75,13.2
小児科,SL_0313,全体,1,18,17:00,1,4,0.25,1,27,0.25,6.8
小児科,SL_0313,再診,0,10,13:00,1,4,0.25,1,7,0.25,1.8
小児科,SL_0313,再診,0,11,13:30,2,4,0.5,2,17,0.5,4.2
小児科,SL_0313,再診,0,12,14:00,2,4,0.5,2,44,0.5,11.0
小児科,SL_0313,再診,0,13,14:30,2,4,0.5,3,40,0.75,10.0
小児科,SL_0313,再診,0,14,15:00,1,4,0.25,1,2,0.25,0.5
小児科,SL_0313,再診,0,15,15:30,2,4,0.5,2,21,0.5,5.2
小児科,SL_0313,再診,0,16,16:00,1,4,0.25,2,28,0.5,7.0
小児科,SL_0313,再診,0,17,16:30,1,4,0.25,1,3,0.25,0.8
小児科,SL_0313,再診,1,13,14:30,1,4,0.25,1,10,0.25,2.5
小児科,SL_0313,再診,1,14,15:00,2,4,0.5,2,40,0.5,10.0
小児科,SL_0313,再診,1,15,15:30,2,4,0.5,2,21,0.5,5.2
小児科,SL_0313,再診,1,16,16:00,3,4,0.75,3,57,0.75,14.2
小児科,SL_0313,再診,1,17,16:30,3,4,0.75,3,53,0.75,13.2
小児科,SL_0313,再診,1,18,17:00,1,4,0.25,1,27,0.25,6.8
小児科,SL_0328,全体,3,12,14:00,2,4,0.5,3,36,0.75,9.0
小児科,SL_0328,全体,3,13,14:30,2,4,0.5,4,42,1.0,10.5
小児科,SL_0328,全体,3,14,15:00,2,4,0.5,5,43,1.25,10.8
小児科,SL_0328,全体,3,15,15:30,2,4,0.5,3,47,0.75,11.8
小児科,SL_0328,全体,3,16,16:00,2,4,0.5,4,36,1.0,9.0
小児科,SL_0328,再診,3,12,14:00,2,4,0.5,3,36,0.75,9.0
小児科,SL_0328,再診,3,13,14:30,2,4,0.5,4,42,1.0,10.5
小児科,SL_0328,再診,3,14,15:00,2,4,0.5,5,43,1.25,10.8
小児科,SL_0328,再診,3,15,15:30,2,4,0.5,3,47,0.75,11.8
小児科,SL_0328,再診,3,16,16:00,2,4,0.5,4,36,1.0,9.0
小児科,SL_0351,全体,0,2,09:00,1,4,0.25,1,19,0.25,4.8
小児科,SL_0351,全体,0,3,09:30,1,4,0.25,2,28,0.5,7.0
小児科,SL_0351,全体,0,4,10:00,3,4,0.75,5,72,1.25,18.0
小児科,SL_0351,全体,0,5,10:30,2,4,0.5,5,65,1.25,16.2
小児科,SL_0351,全体,0,6,11:00,2,4,0.5,3,47,0.75,11.8
小児科,SL_0351,全体,0,11,13:30,1,4,0.25,1,13,0.25,3.2
小児科,SL_0351,全体,2,2,09:00,2,4,0.5,2,16,0.5,4.0
小児科,SL_0351,全体,2,3,09:30,2,4,0.5,3,36,0.75,9.0
小児科,SL_0351,全体,2,4,10:00,3,4,0.75,8,83,2.0,20.8
小児科,SL_0351,全体,2,5,10:30,3,4,0.75,7,99,1.75,24.8
小児科,SL_0351,全体,2,6,11:00,3,4,0.75,4,58,1.0,14.5
小児科,SL_0351,全体,2,7,11:30,2,4,0.5,3,54,0.75,13.5
小児科,SL_0351,全体,2,8,12:00,2,4,0.5,2,34,0.5,8.5
小児科,SL_0351,全体,2,9,12:30,1,4,0.25,2,37,0.5,9.2
小児科,SL_0351,全体,2,10,13:00,1,4,0.25,1,3,0.25,0.8
小児科,SL_0351,初診,0,11,13:30,1,4,0.25,1,13,0.25,3.2
小児科,SL_0351,再診,0,2,09:00,1,4,0.25,1,19,0.25,4.8
小児科,SL_0351,再診,0,3,09:30,1,4,0.25,2,28,0.5,7.0
小児科,SL_0351,再診,0,4,10:00,3,4,0.75,5,72,1.25,18.0
小児科,SL_0351,再診,0,5,10:30,2,4,0.5,5,65,1.25,16.2
小児科,SL_0351,再診,0,6,11:00,2,4,0.5,3,47,0.75,11.8
小児科,SL_0351,再診,2,2,09:00,2,4,0.5,2,16,0.5,4.0
小児科,SL_0351,再診,2,3,09:30,2,4,0.5,3,36,0.75,9.0
小児科,SL_0351,再診,2,4,10:00,3,4,0.75,8,83,2.0,20.8
小児科,SL_0351,再診,2,5,10:30,3,4,0.75,7,99,1.75,24.8
小児科,SL_0351,再診,2,6,11:00,3,4,0.75,4,58,1.0,14.5
小児科,SL_0351,再診,2,7,11:30,2,4,0.5,3,54,0.75,13.5
小児科,SL_0351,再診,2,8,12:00,2,4,0.5,2,34,0.5,8.5
小児科,SL_0351,再診,2,9,12:30,1,4,0.25,2,37,0.5,9.2
小児科,SL_0351,再診,2,10,13:00,1,4,0.25,1,3,0.25,0.8
小児科,SL_0351,薬再診,2,2,09:00,1,4,0.25,1,5,0.25,1.2
小児科,SL_0351,薬再診,2,4,10:00,1,4,0.25,1,3,0.25,0.8
小児科,SL_0375,全体,0,7,11:30,1,4,0.25,1,10,0.25,2.5
小児科,SL_0375,全体,1,4,10:00,1,4,0.25,1,2,0.25,0.5
小児科,SL_0375,全体,1,7,11:30,1,4,0.25,1,11,0.25,2.8
小児科,SL_0375,全体,2,10,13:00,1,4,0.25,1,17,0.25,4.2
小児科,SL_0375,全体,2,11,13:30,1,4,0.25,1,4,0.25,1.0
小児科,SL_0375,全体,2,14,15:00,1,4,0.25,1,10,0.25,2.5
小児科,SL_0375,全体,2,17,16:30,1,4,0.25,1,17,0.25,4.2
小児科,SL_0375,全体,3,7,11:30,2,4,0.5,2,58,0.5,14.5
小児科,SL_0375,全体,3,8,12:00,1,4,0.25,1,13,0.25,3.2
小児科,SL_0375,全体,3,12,14:00,1,4,0.25,1,6,0.25,1.5
小児科,SL_0375,全体,3,13,14:30,1,4,0.25,1,30,0.25,7.5
小児科,SL_0375,全体,3,14,15:00,1,4,0.25,1,25,0.25,6.2
小児科,SL_0375,全体,4,7,11:30,1,4,0.25,1,3,0.25,0.8
小児科,SL_0375,全体,4,8,12:00,1,4,0.25,1,11,0.25,2.8
小児科,SL_0375,全体,4,9,12:30,1,4,0.25,1,21,0.25,5.2
小児科,SL_0375,全体,4,10,13:00,3,4,0.75,3,77,0.75,19.2
小児科,SL_0375,全体,4,11,13:30,3,4,0.75,4,66,1.0,16.5
小児科,SL_0375,全体,4,12,14:00,2,4,0.5,2,23,0.5,5.8
小児科,SL_0375,全体,4,13,14:30,1,4,0.25,1,5,0.25,1.2
小児科,SL_0375,初診,0,7,11:30,1,4,0.25,1,10,0.25,2.5
小児科,SL_0375,初診,1,4,10:00,1,4,0.25,1,2,0.25,0.5
小児科,SL_0375,初診,1,7,11:30,1,4,0.25,1,11,0.25,2.8
小児科,SL_0375,初診,2,10,13:00,1,4,0.25,1,17,0.25,4.2
小児科,SL_0375,初診,2,11,13:30,1,4,0.25,1,4,0.25,1.0
小児科,SL_0375,初診,2,14,15:00,1,4,0.25,1,10,0.25,2.5
小児科,SL_0375,初診,2,17,16:30,1,4,0.25,1,17,0.25,4.2
小児科,SL_0375,初診,3,7,11:30,2,4,0.5,2,58,0.5,14.5
小児科,SL_0375,初診,3,8,12:00,1,4,0.25,1,13,0.25,3.2
小児科,SL_0375,初診,3,12,14:00,1,4,0.25,1,6,0.25,1.5
小児科,SL_0375,初診,3,13,14:30,1,4,0.25,1,30,0.25,7.5
小児科,SL_0375,初診,3,14,15:00,1,4,0.25,1,25,0.25,6.2
小児科,SL_0375,初診,4,7,11:30,1,4,0.25,1,3,0.25,0.8
小児科,SL_0375,初診,4,8,12:00,1,4,0.25,1,11,0.25,2.8
小児科,SL_0375,初診,4,9,12:30,1,4,0.25,1,21,0.25,5.2
小児科,SL_0375,初診,4,10,13:00,2,4,0.5,2,47,0.5,11.8
小児科,SL_0375,初診,4,11,13:30,3,4,0.75,3,36,0.75,9.0
小児科,SL_0375,初診,4,12,14:00,1,4,0.25,1,12,0.25,3.0
小児科,SL_0375,初診,4,13,14:30,1,4,0.25,1,5,0.25,1.2
小児科,SL_0375,再診,4,10,13:00,1,4,0.25,1,30,0.25,7.5
小児科,SL_0375,再診,4,11,13:30,1,4,0.25,1,30,0.25,7.5
小児科,SL_0375,再診,4,12,14:00,1,4,0.25,1,11,0.25,2.8
小児科,SL_0399,全体,2,14,15:00,1,4,0.25,2,29,0.5,7.2
小児科,SL_0399,全体,2,15,15:30,1,4,0.25,2,30,0.5,7.5
小児科,SL_0399,全体,2,16,16:00,1,4,0.25,2,30,0.5,7.5
小児科,SL_0399,全体,2,17,16:30,1,4,0.25,2,30,0.5,7.5
小児科,SL_0399,全体,2,18,17:00,1,4,0.25,1,8,0.25,2.0
小児科,SL_0399,再診,2,14,15:00,1,4,0.25,2,29,0.5,7.2
小児科,SL_0399,再診,2,15,15:30,1,4,0.25,2,30,0.5,7.5
小児科,SL_0399,再診,2,16,16:00,1,4,0.25,2,30,0.5,7.5
小児科,SL_0399,再診,2,17,16:30,1,4,0.25,2,30,0.5,7.5
小児科,SL_0399,再診,2,18,17:00,1,4,0.25,1,8,0.25,2.0
小児科,SL_0418,全体,3,2,09:00,1,4,0.25,1,7,0.25,1.8
小児科,SL_0418,全体,3,3,09:30,1,4,0.25,1,24,0.25,6.0
小児科,SL_0418,全体,3,6,11:00,1,4,0.25,1,14,0.25,3.5
