診療科名,曜日,受付h,件数,待_中央値,待_平均,待_Q1,待_Q3,診察_中央値,診察_平均,診察_Q3,会計_中央値,会計_平均
乳腺外科,0,11,12.0,177.0,161.2,130.5,199.2,3.0,4.2,4.0,28.5,53.9
乳腺外科,0,12,3.0,237.0,248.0,221.5,269.0,2.0,2.0,3.0,19.5,19.5
乳腺外科,0,13,2.0,120.5,120.5,102.8,138.2,3.0,3.0,3.5,17.5,17.5
乳腺外科,0,14,7.0,104.0,101.7,59.5,145.0,4.0,4.0,5.0,16.0,25.1
乳腺外科,0,15,6.0,69.5,67.2,59.5,76.5,3.5,9.3,5.5,13.0,13.3
乳腺外科,0,16,4.0,46.0,62.0,42.0,74.0,8.0,8.0,10.8,2.0,2.3
乳腺外科,1,0,23.0,,,,,,,,,
乳腺外科,1,8,84.0,110.0,122.2,79.5,157.5,4.0,4.5,6.0,47.5,93.5
乳腺外科,1,9,84.0,117.0,125.3,50.0,187.5,3.0,5.3,7.2,39.0,54.3
乳腺外科,1,10,63.0,133.0,157.0,59.5,226.0,5.0,5.8,7.5,32.0,45.0
乳腺外科,1,11,38.0,147.5,141.4,89.0,184.8,4.0,6.6,7.8,30.0,31.9
乳腺外科,1,12,38.0,148.5,133.6,49.2,179.0,3.0,5.2,5.0,26.5,37.6
乳腺外科,1,13,36.0,85.5,82.0,18.2,132.2,5.0,6.4,9.2,24.0,29.1
乳腺外科,1,14,23.0,132.0,111.7,35.5,151.0,5.0,7.0,7.8,12.0,21.6
乳腺外科,1,15,5.0,174.0,199.4,97.0,325.0,10.0,16.2,22.0,23.0,23.0
乳腺外科,2,0,17.0,,,,,,,,,
乳腺外科,2,8,117.0,121.0,147.9,82.0,196.0,3.0,5.1,6.0,43.0,89.8
乳腺外科,2,9,115.0,178.0,192.4,109.0,234.5,4.0,4.0,5.0,30.0,50.2
乳腺外科,2,10,53.0,229.0,228.2,171.0,268.0,3.0,3.5,4.0,19.0,39.4
乳腺外科,2,11,26.0,213.0,206.7,159.0,257.0,4.0,4.1,4.0,30.0,66.6
乳腺外科,2,12,12.0,210.0,201.2,185.5,213.8,4.0,4.0,5.0,38.5,36.1
乳腺外科,2,13,20.0,148.5,146.0,120.0,161.5,4.0,4.9,6.2,16.0,34.3
乳腺外科,2,14,14.0,107.0,104.4,92.5,122.8,4.0,5.5,8.5,16.0,29.5
乳腺外科,2,15,2.0,60.5,60.5,52.8,68.2,8.0,8.0,8.0,33.5,33.5
乳腺外科,2,16,4.0,58.5,59.8,43.8,74.5,7.5,8.0,13.5,4.0,4.3
乳腺外科,3,0,4.0,,,,,,,,,
乳腺外科,3,8,24.0,91.0,103.3,81.8,104.2,6.0,8.1,10.2,98.0,113.8
乳腺外科,3,9,24.0,123.0,138.7,83.5,169.2,3.5,4.7,6.0,27.5,35.0
乳腺外科,3,10,25.0,131.0,132.9,72.0,172.0,5.0,6.0,7.0,44.0,64.8
乳腺外科,3,11,10.0,132.0,116.6,115.2,141.5,5.0,6.0,8.2,26.0,25.1
乳腺外科,3,12,7.0,97.0,91.1,49.0,137.0,3.0,4.0,6.0,53.0,63.3
乳腺外科,3,13,7.0,65.0,62.6,23.5,86.0,6.0,9.9,14.5,58.0,64.3
乳腺外科,3,14,3.0,27.0,43.3,20.0,58.5,5.0,7.7,11.5,39.0,42.0
乳腺外科,3,15,3.0,65.0,65.0,60.5,69.5,0.0,0.0,0.0,45.0,36.3
乳腺外科,3,16,1.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,31.0,31.0
乳腺外科,4,0,10.0,,,,,,,,,
乳腺外科,4,8,103.0,124.0,172.9,75.5,251.0,3.0,5.6,5.0,21.5,63.1
乳腺外科,4,9,119.0,142.0,165.4,95.0,198.5,3.0,4.1,4.0,20.0,51.1
乳腺外科,4,10,71.0,223.0,203.8,125.5,260.0,4.0,4.4,5.0,20.0,36.0
乳腺外科,4,11,8.0,259.5,217.0,133.5,315.2,3.5,3.8,4.0,19.0,42.0
乳腺外科,4,12,22.0,172.0,168.3,99.0,232.0,2.5,3.5,5.0,27.5,97.0
乳腺外科,4,13,12.0,131.0,141.4,117.0,156.8,3.5,3.8,4.2,17.0,19.8
乳腺外科,4,14,11.0,123.0,105.6,33.0,154.5,4.0,5.3,8.5,10.0,9.7
乳腺外科,4,15,5.0,121.0,111.8,100.0,137.0,4.0,5.4,5.0,7.5,10.2
乳腺外科,4,16,1.0,100.0,100.0,100.0,100.0,28.0,28.0,28.0,,
乳腺外科,5,12,2.0,,,,,,,,,
乳腺外科,6,0,1.0,,,,,,,,,
乳腺外科,6,8,1.0,71.0,71.0,71.0,71.0,25.0,25.0,25.0,48.0,48.0
乳腺外科,6,9,2.0,,,,,,,,,
乳腺外科,6,10,1.0,414.0,414.0,414.0,414.0,1.0,1.0,1.0,,
乳腺外科,6,11,4.0,,,,,,,,,
乳腺外科,6,12,2.0,,,,,,,,,
健診センター,1,0,1.0,,,,,,,,,
健診センター,1,8,21.0,133.0,150.1,116.8,154.8,9.5,10.6,11.2,,
健診センター,1,13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
健診センター,1,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
健診センター,2,0,6.0,,,,,,,,,
健診センター,2,8,14.0,127.5,128.7,114.2,143.0,16.0,15.2,17.5,,
健診センター,2,9,1.0,,,,,,,,,
健診センター,2,12,2.0,110.5,110.5,106.8,114.2,8.5,8.5,11.8,,
健診センター,2,15,1.0,,,,,,,,,
健診センター,3,0,3.0,,,,,,,,,
健診センター,3,7,1.0,297.0,297.0,297.0,297.0,1.0,1.0,1.0,,
健診センター,3,8,17.0,154.0,155.0,128.0,177.0,20.0,19.6,25.0,,
健診センター,4,8,17.0,155.0,145.4,134.0,164.0,6.0,8.2,14.0,67.0,67.0
入退院支援センター,0,8,15.0,193.0,193.1,149.0,229.0,0.0,0.0,0.0,,
入退院支援センター,0,9,17.0,117.0,127.9,60.0,203.0,0.0,0.0,0.0,,
入退院支援センター,0,10,12.0,143.0,176.5,74.5,305.0,0.0,0.0,0.0,,
入退院支援センター,0,11,5.0,114.0,84.8,57.0,123.0,0.0,0.0,0.0,,
入退院支援センター,0,12,6.0,135.5,129.0,79.8,171.0,0.0,0.0,0.0,,
入退院支援センター,0,13,7.0,93.0,97.9,74.0,128.5,0.0,0.0,0.0,,
入退院支援センター,0,14,8.0,83.0,87.5,59.2,117.0,0.0,0.0,0.0,,
入退院支援センター,0,15,2.0,56.0,56.0,46.0,66.0,0.0,0.0,0.0,,
入退院支援センター,0,16,1.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,,
入退院支援センター,1,8,16.0,181.0,195.1,136.5,242.0,0.0,0.0,0.0,,
入退院支援センター,1,9,44.0,119.0,139.8,73.8,192.0,0.0,0.0,0.0,,
入退院支援センター,1,10,26.0,96.0,131.8,75.8,145.0,0.0,0.0,0.0,,
入退院支援センター,1,11,19.0,145.0,155.0,93.0,180.5,0.0,0.0,0.0,,
入退院支援センター,1,12,17.0,104.0,119.5,77.0,150.0,0.0,0.0,0.0,,
入退院支援センター,1,13,20.0,101.0,104.8,66.0,132.2,0.0,0.0,0.0,,
入退院支援センター,1,14,3.0,37.0,54.3,33.0,67.0,0.0,0.0,0.0,,
入退院支援センター,1,15,2.0,89.5,89.5,78.2,100.8,0.0,0.0,0.0,,
入退院支援センター,2,8,14.0,124.5,155.5,106.5,140.2,0.0,0.0,0.0,,
入退院支援センター,2,9,34.0,126.5,142.4,91.2,174.8,0.0,0.0,0.0,,
入退院支援センター,2,10,20.0,160.5,154.2,89.0,219.2,0.0,0.0,0.0,,
入退院支援センター,2,11,28.0,125.5,142.8,100.0,182.5,0.0,0.0,0.0,,
入退院支援センター,2,12,23.0,156.0,143.4,101.0,179.5,0.0,0.0,0.0,,
入退院支援センター,2,13,11.0,110.0,116.1,78.5,148.0,0.0,0.0,0.0,,
入退院支援センター,2,14,2.0,70.5,70.5,45.8,95.2,0.0,0.0,0.0,,
入退院支援センター,2,15,3.0,42.0,43.3,21.0,65.0,0.0,0.0,0.0,,
入退院支援センター,2,16,1.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,,
入退院支援センター,3,7,1.0,481.0,481.0,481.0,481.0,0.0,0.0,0.0,,
入退院支援センター,3,8,27.0,218.0,218.6,129.0,272.0,0.0,0.0,0.0,,
入退院支援センター,3,9,28.0,117.5,150.7,76.2,233.2,0.0,0.0,0.0,,
入退院支援センター,3,10,19.0,135.0,143.8,100.0,180.0,0.0,0.0,0.0,,
入退院支援センター,3,11,12.0,161.0,172.6,105.5,248.5,0.0,0.0,0.0,,
入退院支援センター,3,12,18.0,138.5,140.7,89.0,179.2,0.0,0.0,0.0,,
入退院支援センター,3,13,19.0,115.0,113.2,74.5,138.0,0.0,0.0,0.0,,
入退院支援センター,3,14,7.0,89.0,85.7,54.5,113.0,0.0,0.0,0.0,,
入退院支援センター,3,15,3.0,0.0,32.3,0.0,48.5,0.0,0.0,0.0,,
入退院支援センター,3,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
入退院支援センター,3,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
入退院支援センター,4,8,17.0,139.0,195.2,127.0,271.0,0.0,0.0,0.0,,
入退院支援センター,4,9,41.0,111.0,122.1,77.0,150.0,0.0,0.0,0.0,,
入退院支援センター,4,10,31.0,87.0,111.1,53.5,164.5,0.0,0.0,0.0,,
入退院支援センター,4,11,16.0,126.0,133.1,86.0,165.0,0.0,0.0,0.0,,
入退院支援センター,4,12,14.0,83.5,108.2,57.2,171.2,0.0,0.0,0.0,,
入退院支援センター,4,13,17.0,83.0,90.1,58.0,125.0,0.0,0.0,0.0,,
入退院支援センター,4,14,4.0,42.5,44.0,26.5,60.0,0.0,0.0,0.0,,
入退院支援センター,4,15,8.0,33.0,29.8,0.0,52.5,0.0,0.0,0.0,,
入退院支援センター,4,16,3.0,13.0,14.7,13.0,15.5,0.0,0.0,0.0,,
内科,0,0,2.0,13.0,13.0,10.0,16.0,37.0,37.0,38.0,85.0,85.0
内科,0,1,5.0,38.0,44.6,19.0,49.0,17.0,24.2,34.0,315.5,383.2
内科,0,2,1.0,58.0,58.0,58.0,58.0,8.0,8.0,8.0,7.0,7.0
内科,0,4,2.0,23.0,23.0,16.5,29.5,7.5,7.5,11.2,41.0,41.0
内科,0,5,2.0,11.0,11.0,5.5,16.5,0.5,0.5,0.8,622.0,622.0
内科,0,6,5.0,17.0,54.2,9.0,114.0,6.0,7.0,12.0,98.0,105.3
内科,0,7,1.0,4.0,4.0,4.0,4.0,11.0,11.0,11.0,573.0,573.0
内科,0,8,1.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0,,
内科,0,9,3.0,85.5,85.5,57.2,113.8,7.5,7.5,11.2,7.0,7.0
内科,0,10,2.0,58.0,58.0,32.0,84.0,3.5,3.5,5.2,0.0,0.0
内科,0,11,4.0,70.5,89.2,60.8,99.0,6.0,10.8,14.5,30.5,91.5
内科,0,12,1.0,32.0,32.0,32.0,32.0,42.0,42.0,42.0,182.0,182.0
内科,0,13,1.0,70.0,70.0,70.0,70.0,4.0,4.0,4.0,63.0,63.0
内科,0,14,1.0,123.0,123.0,123.0,123.0,15.0,15.0,15.0,44.0,44.0
内科,0,15,2.0,8.0,8.0,8.0,8.0,14.5,14.5,20.8,136.5,136.5
内科,0,16,2.0,156.0,156.0,131.5,180.5,0.5,0.5,0.8,79.0,79.0
内科,0,17,2.0,59.0,59.0,41.0,77.0,35.0,35.0,44.5,73.0,73.0
内科,0,18,3.0,107.0,81.0,54.0,121.0,2.0,18.0,27.0,216.0,216.0
内科,0,19,2.0,24.5,24.5,14.2,34.8,13.5,13.5,17.8,,
内科,0,20,5.0,46.0,62.2,5.0,81.0,9.0,8.8,14.0,64.5,65.8
内科,0,21,3.0,39.0,32.3,26.5,41.5,29.0,35.0,52.0,,
内科,0,22,2.0,33.5,33.5,16.8,50.2,14.0,14.0,19.5,,
内科,0,23,1.0,14.0,14.0,14.0,14.0,,,,,
内科,1,0,3.0,12.0,17.0,6.5,25.0,12.0,21.7,32.5,294.5,294.5
内科,1,1,1.0,75.0,75.0,75.0,75.0,14.0,14.0,14.0,26.0,26.0
内科,1,4,1.0,763.0,763.0,763.0,763.0,1.0,1.0,1.0,,
内科,1,5,2.0,90.5,90.5,45.8,135.2,6.5,6.5,8.2,356.0,356.0
内科,1,6,2.0,37.5,37.5,20.8,54.2,44.5,44.5,58.2,328.5,328.5
内科,1,7,1.0,120.0,120.0,120.0,120.0,13.0,13.0,13.0,,
内科,1,8,1.0,276.0,276.0,276.0,276.0,0.0,0.0,0.0,,
内科,1,13,1.0,90.0,90.0,90.0,90.0,17.0,17.0,17.0,,
内科,1,15,1.0,156.0,156.0,156.0,156.0,34.0,34.0,34.0,89.0,89.0
内科,1,16,2.0,69.5,69.5,55.2,83.8,4.0,4.0,6.0,75.5,75.5
内科,1,17,4.0,37.5,53.8,18.8,72.5,19.5,24.8,30.8,14.0,25.3
内科,1,18,1.0,71.0,71.0,71.0,71.0,3.0,3.0,3.0,,
内科,1,19,3.0,2.0,13.3,1.5,19.5,42.0,42.0,61.5,96.0,96.0
内科,1,20,2.0,122.5,122.5,93.8,151.2,13.0,13.0,13.0,,
内科,1,21,4.0,17.0,34.5,4.8,46.8,1.0,2.3,3.0,49.0,49.0
内科,1,23,1.0,4.0,4.0,4.0,4.0,,,,,
内科,2,0,4.0,15.5,14.8,2.2,28.0,13.0,13.0,16.2,85.0,67.3
内科,2,1,1.0,79.0,79.0,79.0,79.0,9.0,9.0,9.0,347.0,347.0
内科,2,2,1.0,81.0,81.0,81.0,81.0,18.0,18.0,18.0,0.0,0.0
内科,2,3,3.0,52.0,130.7,28.0,194.0,42.0,42.0,46.0,533.5,533.5
内科,2,4,1.0,15.0,15.0,15.0,15.0,21.0,21.0,21.0,739.0,739.0
内科,2,5,2.0,44.0,44.0,33.0,55.0,13.0,13.0,19.0,305.0,305.0
内科,2,6,3.0,130.0,113.0,83.5,151.0,0.0,4.3,6.5,5.0,5.0
内科,2,7,1.0,4.0,4.0,4.0,4.0,15.0,15.0,15.0,8.0,8.0
内科,2,10,1.0,285.0,285.0,285.0,285.0,,,,,
内科,2,11,2.0,70.5,70.5,56.8,84.2,9.5,9.5,14.2,,
内科,2,14,1.0,65.0,65.0,65.0,65.0,33.0,33.0,33.0,,
内科,2,17,5.0,101.0,122.6,45.0,130.0,7.0,8.5,14.0,21.5,21.5
内科,2,18,6.0,78.5,80.8,27.8,139.0,12.0,14.8,26.8,117.0,124.0
内科,2,19,5.0,86.0,74.2,43.0,98.0,16.0,23.8,28.0,28.5,28.5
内科,2,20,1.0,109.0,109.0,109.0,109.0,40.0,40.0,40.0,,
内科,2,21,3.0,52.0,61.7,33.5,85.0,3.0,3.0,4.5,6.0,6.0
内科,3,0,1.0,27.0,27.0,27.0,27.0,17.0,17.0,17.0,14.0,14.0
内科,3,1,2.0,491.0,491.0,262.0,720.0,5.0,5.0,7.0,11.0,11.0
内科,3,2,1.0,1004.0,1004.0,1004.0,1004.0,0.0,0.0,0.0,,
内科,3,3,3.0,47.0,47.0,29.5,64.5,50.5,50.5,64.2,18.0,18.0
内科,3,4,1.0,96.0,96.0,96.0,96.0,0.0,0.0,0.0,17.0,17.0
内科,3,7,1.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,67.0,67.0
内科,3,8,2.0,160.0,160.0,148.0,172.0,2.5,2.5,3.8,83.0,83.0
内科,3,9,1.0,285.0,285.0,285.0,285.0,1.0,1.0,1.0,,
内科,3,10,1.0,215.0,215.0,215.0,215.0,0.0,0.0,0.0,,
内科,3,12,1.0,53.0,53.0,53.0,53.0,1.0,1.0,1.0,,
内科,3,13,1.0,258.0,258.0,258.0,258.0,0.0,0.0,0.0,,
内科,3,16,4.0,32.5,39.8,24.0,48.2,2.0,2.5,4.5,70.0,91.0
内科,3,17,5.0,4.0,30.2,1.0,35.0,13.0,15.8,26.5,24.0,24.0
内科,3,18,3.0,8.0,13.3,7.5,16.5,19.0,19.0,23.5,105.0,105.0
内科,3,19,3.0,45.0,53.0,35.5,66.5,15.0,13.0,19.5,,
内科,3,20,7.0,29.0,25.2,21.5,32.8,20.5,28.8,41.8,12.0,12.0
内科,3,21,2.0,86.0,86.0,58.5,113.5,4.5,4.5,6.8,,
内科,3,22,1.0,73.0,73.0,73.0,73.0,,,,,
内科,3,23,4.0,11.5,16.5,3.0,25.0,2.5,2.5,3.2,,
内科,4,0,3.0,5.0,56.7,3.5,84.0,5.0,26.7,38.5,344.0,277.3
内科,4,1,3.0,83.0,105.0,42.5,156.5,13.0,23.7,33.0,361.5,361.5
内科,4,2,1.0,80.0,80.0,80.0,80.0,23.0,23.0,23.0,66.0,66.0
内科,4,4,1.0,119.0,119.0,119.0,119.0,14.0,14.0,14.0,,
内科,4,6,3.0,10.0,8.3,7.0,10.5,13.0,15.0,19.0,122.0,116.0
内科,4,7,2.0,69.0,69.0,36.5,101.5,6.0,6.0,7.0,92.0,92.0
内科,4,8,2.0,154.5,154.5,77.8,231.2,1.5,1.5,2.2,519.0,519.0
内科,4,13,1.0,99.0,99.0,99.0,99.0,4.0,4.0,4.0,,
内科,4,17,8.0,83.0,108.6,38.0,138.2,4.5,7.4,10.8,81.0,102.2
内科,4,18,6.0,93.5,98.0,34.0,168.0,18.5,26.7,24.5,74.5,71.8
内科,4,19,5.0,61.0,90.4,26.0,143.0,13.0,23.2,17.0,69.5,69.5
内科,4,20,6.0,52.5,59.7,33.2,92.0,13.0,21.4,17.0,69.5,69.5
内科,4,21,2.0,33.0,33.0,19.5,46.5,13.0,13.0,19.5,,
内科,4,22,4.0,32.0,33.5,1.8,63.8,14.5,14.5,21.8,58.5,58.5
内科,4,23,3.0,1.0,1.0,1.0,1.0,9.5,9.5,11.8,,
内科,5,2,2.0,173.0,173.0,92.0,254.0,5.5,5.5,8.2,136.0,136.0
内科,5,5,3.0,24.0,53.7,12.5,80.0,6.0,8.3,12.0,109.0,81.3
内科,5,6,1.0,138.0,138.0,138.0,138.0,28.0,28.0,28.0,77.0,77.0
内科,5,7,1.0,36.0,36.0,36.0,36.0,18.0,18.0,18.0,30.0,30.0
内科,5,8,4.0,58.0,47.8,37.8,68.0,4.0,4.2,7.5,14.0,62.8
内科,5,9,2.0,115.5,115.5,105.2,125.8,2.5,2.5,2.8,,
内科,5,10,3.0,65.0,94.0,33.0,140.5,13.0,10.0,13.5,62.5,62.5
内科,5,11,7.0,153.0,110.7,34.0,174.5,9.0,11.0,14.5,84.0,117.3
内科,5,12,4.0,84.5,80.0,51.5,113.0,1.5,8.0,8.5,97.0,75.0
内科,5,13,2.0,161.5,161.5,133.2,189.8,4.0,4.0,4.0,39.0,39.0
内科,5,14,1.0,148.0,148.0,148.0,148.0,28.0,28.0,28.0,9.0,9.0
内科,5,15,2.0,59.0,59.0,57.5,60.5,46.5,46.5,68.8,52.0,52.0
内科,5,16,5.0,40.0,76.8,15.0,110.0,5.0,9.4,19.0,109.0,87.0
内科,5,17,2.0,109.5,109.5,101.8,117.2,3.0,3.0,3.0,38.0,38.0
内科,5,18,4.0,9.0,18.2,0.0,27.2,21.0,27.8,37.5,32.0,42.7
内科,5,19,9.0,46.0,66.5,16.8,95.2,24.0,50.0,46.5,52.0,56.4
内科,5,20,5.0,27.0,40.8,18.0,72.0,9.0,28.2,11.0,39.0,44.0
内科,5,21,7.0,85.0,88.6,51.0,131.5,4.5,9.7,8.0,20.5,20.5
内科,5,22,4.0,47.5,47.0,39.5,55.0,0.0,0.2,0.2,,
内科,5,23,5.0,38.0,29.3,20.0,43.0,,,,,
内科,6,0,4.0,150.0,238.0,106.2,281.8,17.0,17.5,34.5,35.5,35.5
内科,6,1,4.0,119.5,106.2,69.2,156.5,12.5,17.5,29.2,371.5,371.5
内科,6,2,3.0,64.0,67.7,54.0,79.5,3.0,4.7,7.0,3.0,3.0
内科,6,3,3.0,70.0,70.0,70.0,70.0,9.5,9.5,13.8,40.0,40.0
内科,6,5,2.0,18.0,18.0,10.5,25.5,39.5,39.5,43.2,256.0,256.0
内科,6,6,2.0,7.0,7.0,3.5,10.5,16.0,16.0,19.0,46.0,46.0
内科,6,7,1.0,29.0,29.0,29.0,29.0,15.0,15.0,15.0,22.0,22.0
内科,6,8,4.0,58.0,57.0,4.0,111.0,20.5,19.0,26.0,65.0,70.0
内科,6,9,8.0,30.5,44.3,17.5,58.5,6.0,14.3,7.0,89.5,119.0
内科,6,10,9.0,65.0,53.6,12.0,81.0,15.5,27.2,29.8,146.0,160.6
内科,6,11,3.0,60.0,59.3,37.0,82.0,1.0,1.7,2.0,128.0,128.0
内科,6,12,4.0,85.0,78.5,54.0,109.5,4.5,7.8,10.8,94.0,81.7
内科,6,13,2.0,61.5,61.5,36.2,86.8,19.0,19.0,19.5,80.5,80.5
内科,6,14,4.0,67.5,77.8,22.5,122.8,9.0,16.2,25.2,27.0,55.7
内科,6,15,2.0,236.0,236.0,153.5,318.5,26.5,26.5,35.8,2.0,2.0
内科,6,16,3.0,89.0,121.3,50.0,176.5,14.0,32.7,49.0,81.5,81.5
内科,6,17,2.0,28.5,28.5,27.8,29.2,23.5,23.5,30.8,92.0,92.0
内科,6,18,5.0,40.0,63.2,3.0,102.0,18.0,30.8,20.0,15.0,15.0
内科,6,19,9.0,21.0,32.7,11.0,36.5,9.0,22.4,22.5,101.0,98.8
内科,6,20,3.0,35.0,75.7,25.0,106.0,1.0,9.7,14.5,50.0,50.0
内科,6,21,5.0,19.0,32.4,8.0,53.0,29.0,36.2,61.2,24.5,24.5
内科,6,22,5.0,3.0,17.0,3.0,9.0,38.0,27.3,40.0,1401.0,1401.0
内科,6,23,3.0,18.0,18.0,10.5,25.5,9.0,7.7,11.0,,
呼吸器内科,0,0,3.0,,,,,,,,,
呼吸器内科,0,4,1.0,261.0,261.0,261.0,261.0,29.0,29.0,29.0,,
呼吸器内科,0,7,2.0,203.0,203.0,203.0,203.0,0.0,0.0,0.0,326.0,326.0
呼吸器内科,0,8,19.0,126.0,137.6,76.0,165.5,7.0,9.1,12.5,34.0,50.6
呼吸器内科,0,9,19.0,60.0,82.1,20.5,140.0,7.0,11.4,16.5,28.5,88.6
呼吸器内科,0,10,14.0,54.5,71.4,30.8,92.8,9.0,9.8,11.8,44.0,54.5
呼吸器内科,0,11,7.0,84.0,104.0,57.5,137.0,16.0,13.0,19.5,48.0,68.6
呼吸器内科,0,12,19.0,88.5,102.3,67.5,130.8,6.5,8.1,12.8,24.0,35.3
呼吸器内科,0,13,8.0,88.0,79.0,38.5,107.5,16.5,15.0,21.2,19.0,22.5
呼吸器内科,0,14,6.0,88.5,85.8,73.8,104.0,10.0,13.8,14.5,13.0,14.0
呼吸器内科,0,15,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,23.0,23.0
呼吸器内科,0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
呼吸器内科,1,0,13.0,,,,,,,,,
呼吸器内科,1,1,1.0,456.0,456.0,456.0,456.0,0.0,0.0,0.0,,
呼吸器内科,1,2,2.0,343.5,343.5,324.8,362.2,0.0,0.0,0.0,,
呼吸器内科,1,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
呼吸器内科,1,8,98.0,73.0,81.8,29.2,98.8,6.0,6.6,9.0,21.0,62.5
呼吸器内科,1,9,71.0,75.0,92.5,39.0,125.0,6.0,7.2,8.5,59.0,86.4
呼吸器内科,1,10,60.0,84.0,100.8,38.5,140.0,7.0,8.5,11.2,41.0,50.5
呼吸器内科,1,11,25.0,50.0,72.6,30.0,103.0,9.0,9.8,14.0,44.0,59.9
呼吸器内科,1,12,24.0,77.5,94.5,52.5,93.2,6.0,6.1,8.0,34.0,36.1
呼吸器内科,1,13,40.0,53.0,64.4,33.8,93.8,6.0,6.5,9.0,37.0,42.4
呼吸器内科,1,14,24.0,49.0,53.0,29.5,70.8,7.0,9.9,13.2,28.0,34.1
呼吸器内科,1,15,4.0,13.5,18.5,6.8,25.2,16.0,15.2,18.0,10.5,13.5
呼吸器内科,2,0,10.0,,,,,,,,,
呼吸器内科,2,8,42.0,91.0,105.0,58.0,132.0,6.0,6.7,8.0,26.0,69.7
呼吸器内科,2,9,48.0,73.0,98.9,41.5,124.2,6.0,8.8,11.0,43.0,80.6
呼吸器内科,2,10,43.0,97.0,137.8,55.0,183.0,6.0,6.2,8.0,53.0,90.8
呼吸器内科,2,11,26.0,95.0,93.2,75.0,119.0,7.0,9.4,12.0,84.0,102.2
呼吸器内科,2,12,15.0,86.0,84.1,77.0,94.0,6.0,6.3,7.5,36.0,60.1
呼吸器内科,2,13,29.0,75.0,79.6,48.0,113.0,11.0,12.8,19.0,22.0,42.9
呼吸器内科,2,14,13.0,43.0,50.4,23.0,63.0,12.0,14.7,15.0,23.0,37.2
呼吸器内科,2,15,3.0,30.0,37.7,27.0,44.5,11.0,12.7,16.5,50.0,52.0
呼吸器内科,2,16,1.0,15.0,15.0,15.0,15.0,13.0,13.0,13.0,7.0,7.0
呼吸器内科,2,17,2.0,7.5,7.5,3.8,11.2,13.0,13.0,19.5,,
呼吸器内科,2,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
呼吸器内科,3,0,16.0,,,,,,,,,
呼吸器内科,3,7,1.0,,,,,,,,,
呼吸器内科,3,8,29.0,94.0,132.7,51.0,166.0,5.0,7.0,10.0,31.5,76.8
呼吸器内科,3,9,60.0,70.5,108.1,33.0,151.0,6.0,8.2,10.0,25.0,75.8
呼吸器内科,3,10,33.0,57.0,84.2,35.0,130.0,7.0,9.6,11.0,44.0,64.8
呼吸器内科,3,11,28.0,63.5,97.6,33.0,150.5,6.0,7.9,11.0,56.0,77.6
呼吸器内科,3,12,26.0,83.5,93.2,45.2,123.8,5.5,8.3,12.5,41.0,57.7
呼吸器内科,3,13,38.0,88.0,86.9,54.8,111.0,7.0,9.3,12.0,22.0,40.9
呼吸器内科,3,14,15.0,81.0,78.8,41.5,106.0,6.0,10.1,9.0,21.5,40.4
呼吸器内科,3,15,5.0,93.0,73.8,27.0,107.0,3.0,3.0,5.0,6.0,23.8
呼吸器内科,3,16,2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.5,57.0,57.0
呼吸器内科,3,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
呼吸器内科,3,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
呼吸器内科,3,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
呼吸器内科,4,0,7.0,,,,,,,,,
呼吸器内科,4,8,48.0,85.0,108.4,55.5,138.5,6.0,9.3,12.5,21.0,55.2
呼吸器内科,4,9,69.0,83.0,85.5,52.0,107.0,7.0,9.3,12.0,17.5,53.7
呼吸器内科,4,10,41.0,63.0,79.6,40.0,102.0,7.0,9.0,13.0,27.5,70.0
呼吸器内科,4,11,19.0,60.0,72.0,30.5,106.0,9.0,10.8,17.0,45.0,94.1
呼吸器内科,4,12,13.0,79.0,82.9,56.0,112.0,7.0,9.2,13.0,19.0,64.6
呼吸器内科,4,13,14.0,73.0,65.9,44.0,83.8,12.0,12.9,14.0,17.5,29.7
呼吸器内科,4,14,13.0,41.0,55.1,32.0,81.0,11.0,14.9,22.0,15.0,21.4
呼吸器内科,4,15,3.0,13.0,31.3,7.0,46.5,13.0,15.0,22.5,19.0,17.0
呼吸器内科,4,16,1.0,64.0,64.0,64.0,64.0,11.0,11.0,11.0,62.0,62.0
呼吸器外科,0,8,9.0,41.0,47.1,21.0,71.0,7.0,6.1,9.0,19.0,76.6
