診療科名,医師匿名ID,予約名称,月,再診件数,短時間再診件数,短時間再診比率,紹介状なし再診件数,紹介状なし再診比率,診察時間中央値_再診,スコア
心臓血管外科,DR_CS006,SL_0726,2025-11,116,5,0.043,116,1.0,18.0,52.7
心臓血管外科,DR_CS002,SL_0009,2025-11,8,2,0.25,8,1.0,15.5,
心臓血管外科,DR_CS003,SL_0009,2025-11,8,5,0.625,8,1.0,0.0,
心臓血管外科,DR_CS004,SL_0429,2025-11,5,1,0.2,5,1.0,13.0,
心臓血管外科,DR_CS005,SL_0581,2025-11,1,0,0.0,1,1.0,8.0,
心臓血管外科,DR_CS006,SL_0009,2025-11,7,0,0.0,7,1.0,20.0,
心臓血管外科,DR_CS006,SL_0776,2025-11,5,1,0.2,5,1.0,29.5,
心臓血管外科,DR_PD012,SL_0475,2025-11,2,0,0.0,2,1.0,6.0,
感染症,DR_XX018,SL_0350,2025-11,12,3,0.25,12,1.0,0.0,75.0
感染症,DR_XX018,SL_0009,2025-11,14,4,0.286,14,1.0,6.5,70.6
放射線治療科,DR_U002,SL_0009,2025-11,21,18,0.857,21,1.0,0.0,95.2
放射線治療科,DR_RT004,SL_0009,2025-11,70,50,0.714,70,1.0,3.0,87.9
放射線治療科,DR_RT005,SL_0209,2025-11,47,30,0.638,47,1.0,4.0,84.5
放射線治療科,DR_RT002,SL_0134,2025-11,335,195,0.582,335,1.0,3.0,83.5
放射線治療科,DR_RT004,SL_0108,2025-11,128,58,0.453,128,1.0,5.0,77.5
放射線治療科,DR_RT001,SL_0023,2025-11,21,9,0.429,21,1.0,5.0,76.7
放射線治療科,DR_RT002,SL_0009,2025-11,42,18,0.429,42,1.0,5.0,76.7
放射線治療科,DR_RT003,SL_0050,2025-11,30,6,0.2,30,1.0,8.5,66.1
放射線治療科,DR_RT010,SL_0560,2025-11,13,2,0.154,13,1.0,19.0,55.6
放射線治療科,DR_RT006,SL_0251,2025-11,27,6,0.222,27,1.0,23.0,54.4
放射線治療科,DR_RT001,SL_0009,2025-11,4,2,0.5,4,1.0,3.0,
放射線治療科,DR_RT003,SL_0009,2025-11,2,1,0.5,2,1.0,2.0,
放射線治療科,DR_RT005,SL_0009,2025-11,1,1,1.0,1,1.0,1.0,
放射線治療科,DR_RT006,SL_0009,2025-11,4,3,0.75,4,1.0,0.0,
放射線治療科,DR_RT008,SL_0005,2025-11,11,0,0.0,11,1.0,,
放射線治療科,DR_RT009,SL_0009,2025-11,2,1,0.5,2,1.0,8.5,
放射線治療科,DR_RT009,SL_0824,2025-11,6,2,0.333,6,1.0,0.5,
放射線治療科,DR_RT011,SL_0741,2025-11,1,1,1.0,1,1.0,0.0,
放射線診断科,DR_XX028,SL_0009,2025-11,1,0,0.0,1,1.0,,
放射線診断科,DR_XX028,SL_0859,2025-11,1,0,0.0,1,1.0,,
救急科,DR_ER001,SL_0072,2025-11,91,39,0.429,87,0.956,6.0,68.5
救急科,DR_ER001,SL_0009,2025-11,4,1,0.25,4,1.0,0.0,
救急科,DR_ER002,SL_0009,2025-11,1,0,0.0,1,1.0,,
救急科,DR_ER002,SL_0395,2025-11,14,0,0.0,14,1.0,,
整形外科,DR_OR009,SL_0009,2025-11,25,25,1.0,25,1.0,0.0,100.0
整形外科,DR_OR009,SL_0165,2025-11,47,47,1.0,47,1.0,0.0,100.0
整形外科,DR_OR012,SL_0009,2025-11,23,19,0.826,23,1.0,0.0,94.2
整形外科,DR_OR003,SL_0440,2025-11,29,22,0.759,29,1.0,2.0,90.3
整形外科,DR_OR016,SL_0252,2025-11,18,13,0.722,18,1.0,2.0,89.0
整形外科,DR_OR005,SL_0009,2025-11,62,41,0.661,62,1.0,0.0,88.7
整形外科,DR_OR011,SL_0206,2025-11,28,16,0.571,28,1.0,4.0,82.3
整形外科,DR_OR034,SL_0735,2025-11,58,32,0.552,58,1.0,4.0,81.6
整形外科,DR_OR003,SL_0038,2025-11,163,88,0.54,163,1.0,4.0,81.2
整形外科,DR_OR033,SL_0725,2025-11,50,25,0.5,50,1.0,4.0,79.9
整形外科,DR_OR004,SL_0069,2025-11,70,32,0.457,69,0.986,4.0,76.1
整形外科,DR_OR007,SL_0261,2025-11,39,16,0.41,39,1.0,5.0,76.1
整形外科,DR_OR022,SL_0421,2025-11,40,15,0.375,40,1.0,6.0,74.0
整形外科,DR_OR006,SL_0081,2025-11,44,11,0.25,44,1.0,7.0,69.0
整形外科,DR_OR029,SL_0635,2025-11,42,11,0.262,42,1.0,9.0,67.7
整形外科,DR_OR008,SL_0147,2025-11,25,4,0.16,25,1.0,6.0,66.9
整形外科,DR_OR020,SL_0279,2025-11,75,14,0.187,75,1.0,7.0,66.9
整形外科,DR_OR014,SL_0240,2025-11,32,6,0.188,32,1.0,8.0,66.1
整形外科,DR_OR015,SL_0246,2025-11,33,5,0.152,33,1.0,8.5,64.5
整形外科,DR_OR001,SL_0001,2025-11,59,8,0.136,59,1.0,8.0,64.4
整形外科,DR_OR014,SL_0009,2025-11,12,1,0.083,12,1.0,8.5,62.2
整形外科,DR_OR012,SL_0227,2025-11,162,27,0.167,162,1.0,12.0,62.0
整形外科,DR_OR025,SL_0386,2025-11,44,7,0.159,44,1.0,12.0,61.7
整形外科,DR_OR014,SL_0608,2025-11,27,1,0.037,27,1.0,8.0,61.1
整形外科,DR_OR031,SL_0731,2025-11,34,2,0.059,34,1.0,9.5,60.5
整形外科,DR_OR021,SL_0281,2025-11,12,0,0.0,12,1.0,7.5,60.3
整形外科,DR_OR032,SL_0723,2025-11,69,4,0.058,69,1.0,10.0,60.1
整形外科,DR_OR010,SL_0198,2025-11,14,1,0.071,14,1.0,14.0,57.1
整形外科,DR_OR024,SL_0306,2025-11,10,2,0.2,8,0.8,12.5,29.3
整形外科,DR_OR001,SL_0009,2025-11,1,0,0.0,1,1.0,12.0,
整形外科,DR_OR001,SL_0349,2025-11,9,0,0.0,9,1.0,13.5,
整形外科,DR_OR002,SL_0005,2025-11,9,0,0.0,9,1.0,,
整形外科,DR_OR003,SL_0009,2025-11,9,5,0.556,9,1.0,4.0,
整形外科,DR_OR003,SL_0053,2025-11,5,1,0.2,5,1.0,9.0,
整形外科,DR_OR003,SL_0533,2025-11,1,1,1.0,1,1.0,0.0,
整形外科,DR_OR003,SL_0579,2025-11,3,0,0.0,3,1.0,14.0,
整形外科,DR_OR003,SL_0916,2025-11,3,0,0.0,3,1.0,13.0,
整形外科,DR_OR004,SL_0009,2025-11,1,1,1.0,1,1.0,0.0,
整形外科,DR_OR004,SL_0110,2025-11,6,1,0.167,6,1.0,12.0,
整形外科,DR_OR005,SL_0334,2025-11,1,0,0.0,1,1.0,12.0,
整形外科,DR_OR006,SL_0009,2025-11,4,1,0.25,4,1.0,12.0,
整形外科,DR_OR006,SL_0243,2025-11,3,0,0.0,3,1.0,46.0,
整形外科,DR_OR006,SL_0435,2025-11,6,1,0.167,6,1.0,8.0,
整形外科,DR_OR007,SL_0009,2025-11,2,1,0.5,2,1.0,5.0,
整形外科,DR_OR007,SL_0129,2025-11,4,0,0.0,4,1.0,17.0,
整形外科,DR_OR007,SL_0473,2025-11,3,0,0.0,3,1.0,10.0,
整形外科,DR_OR008,SL_0009,2025-11,4,3,0.75,4,1.0,4.0,
整形外科,DR_OR008,SL_0408,2025-11,2,0,0.0,2,1.0,5.0,
整形外科,DR_OR008,SL_0589,2025-11,2,0,0.0,2,1.0,12.0,
整形外科,DR_OR010,SL_0912,2025-11,2,0,0.0,2,1.0,15.5,
整形外科,DR_OR011,SL_0640,2025-11,2,0,0.0,2,1.0,10.0,
整形外科,DR_OR014,SL_0630,2025-11,5,0,0.0,5,1.0,7.5,
整形外科,DR_OR015,SL_0256,2025-11,3,0,0.0,3,1.0,16.0,
整形外科,DR_OR015,SL_0587,2025-11,2,0,0.0,2,1.0,13.0,
整形外科,DR_OR016,SL_0009,2025-11,1,0,0.0,1,1.0,7.0,
整形外科,DR_OR020,SL_0278,2025-11,3,0,0.0,3,1.0,21.0,
整形外科,DR_OR020,SL_0576,2025-11,4,0,0.0,4,1.0,10.0,
整形外科,DR_OR022,SL_0522,2025-11,4,2,0.5,4,1.0,5.0,
整形外科,DR_OR025,SL_0910,2025-11,3,1,0.333,3,1.0,24.0,
整形外科,DR_OR025,SL_0919,2025-11,5,0,0.0,5,1.0,19.0,
整形外科,DR_OR026,SL_0483,2025-11,7,0,0.0,7,1.0,10.0,
整形外科,DR_OR028,SL_0565,2025-11,5,0,0.0,5,1.0,15.0,
整形外科,DR_OR029,SL_0009,2025-11,2,1,0.5,2,1.0,7.5,
整形外科,DR_OR029,SL_0915,2025-11,2,0,0.0,2,1.0,64.5,
整形外科,DR_OR031,SL_0908,2025-11,3,0,0.0,3,1.0,11.0,
整形外科,DR_OR032,SL_0818,2025-11,4,0,0.0,4,1.0,10.0,
整形外科,DR_OR033,SL_0782,2025-11,3,2,0.667,3,1.0,2.0,
整形外科,DR_OR033,SL_0793,2025-11,9,3,0.333,9,1.0,14.0,
整形外科,DR_OR034,SL_0009,2025-11,3,1,0.333,3,1.0,8.0,
整形外科,DR_OR034,SL_0920,2025-11,2,0,0.0,2,1.0,14.5,
整形外科,DR_OR035,SL_0913,2025-11,1,0,0.0,1,1.0,,
歯科口腔外科,DR_OS015,SL_0009,2025-11,15,11,0.733,15,1.0,0.0,91.1
歯科口腔外科,DR_OS005,SL_0133,2025-11,16,11,0.688,16,1.0,0.5,89.2
歯科口腔外科,DR_OS011,SL_0322,2025-11,11,6,0.545,11,1.0,0.0,84.8
歯科口腔外科,DR_OS010,SL_0009,2025-11,10,4,0.4,10,1.0,2.5,77.9
歯科口腔外科,DR_OS003,SL_0009,2025-11,16,8,0.5,16,1.0,7.5,76.9
歯科口腔外科,DR_OS005,SL_0009,2025-11,23,8,0.348,23,1.0,9.0,70.6
歯科口腔外科,DR_OS002,SL_0009,2025-11,17,6,0.353,17,1.0,13.0,67.3
歯科口腔外科,DR_OS007,SL_0009,2025-11,17,3,0.176,17,1.0,9.0,64.8
歯科口腔外科,DR_OS004,SL_0009,2025-11,34,7,0.206,34,1.0,11.0,64.1
歯科口腔外科,DR_OS020,SL_0703,2025-11,101,11,0.109,101,1.0,11.0,60.9
歯科口腔外科,DR_OS022,SL_0009,2025-11,18,1,0.056,18,1.0,11.0,59.1
歯科口腔外科,DR_OS004,SL_0123,2025-11,118,8,0.068,118,1.0,12.0,58.7
歯科口腔外科,DR_OS007,SL_0141,2025-11,36,2,0.056,36,1.0,11.5,58.7
歯科口腔外科,DR_OS014,SL_0372,2025-11,10,1,0.1,10,1.0,13.5,58.5
歯科口腔外科,DR_OS003,SL_0080,2025-11,54,3,0.056,54,1.0,15.5,55.3
歯科口腔外科,DR_OS002,SL_0060,2025-11,86,4,0.047,86,1.0,16.0,54.6
歯科口腔外科,DR_OS009,SL_0478,2025-11,34,0,0.0,34,1.0,15.5,53.4
歯科口腔外科,DR_OS022,SL_0902,2025-11,32,4,0.125,32,1.0,20.5,53.3
歯科口腔外科,DR_OS021,SL_0732,2025-11,69,2,0.029,69,1.0,18.0,52.2
歯科口腔外科,DR_OS003,SL_0079,2025-11,1,0,0.0,1,1.0,45.0,
歯科口腔外科,DR_OS003,SL_0546,2025-11,1,0,0.0,1,1.0,25.0,
歯科口腔外科,DR_OS009,SL_0009,2025-11,7,0,0.0,7,1.0,8.0,
歯科口腔外科,DR_OS011,SL_0009,2025-11,3,1,0.333,3,1.0,14.0,
歯科口腔外科,DR_OS012,SL_0005,2025-11,14,0,0.0,14,1.0,,
歯科口腔外科,DR_OS016,SL_0009,2025-11,1,0,0.0,1,1.0,155.0,
歯科口腔外科,DR_OS016,SL_0417,2025-11,6,2,0.333,6,1.0,21.5,
歯科口腔外科,DR_OS017,SL_0505,2025-11,8,0,0.0,8,1.0,9.0,
歯科口腔外科,DR_OS018,SL_0009,2025-11,1,0,0.0,1,1.0,,
歯科口腔外科,DR_OS018,SL_0802,2025-11,1,0,0.0,1,1.0,5.0,
歯科口腔外科,DR_OS019,SL_0009,2025-11,2,0,0.0,2,1.0,,
歯科口腔外科,DR_OS019,SL_0643,2025-11,4,2,0.5,4,1.0,0.5,
歯科口腔外科,DR_OS020,SL_0009,2025-11,7,1,0.143,7,1.0,11.5,
歯科口腔外科,DR_OS020,SL_0814,2025-11,2,1,0.5,2,1.0,8.5,
歯科口腔外科,DR_OS021,SL_0009,2025-11,4,0,0.0,4,1.0,12.0,
泌尿器科,DR_U013,SL_0137,2025-11,75,75,1.0,75,1.0,0.0,100.0
泌尿器科,DR_U011,SL_0009,2025-11,47,46,0.979,47,1.0,0.0,99.3
泌尿器科,DR_U002,SL_0009,2025-11,238,232,0.975,238,1.0,0.0,99.2
泌尿器科,DR_U005,SL_0009,2025-11,218,208,0.954,218,1.0,0.0,98.5
泌尿器科,DR_U006,SL_0009,2025-11,13,11,0.846,13,1.0,0.0,94.9
泌尿器科,DR_U003,SL_0009,2025-11,22,19,0.864,22,1.0,1.0,94.6
泌尿器科,DR_U008,SL_0009,2025-11,35,27,0.771,35,1.0,0.0,92.4
泌尿器科,DR_U001,SL_0006,2025-11,359,243,0.677,359,1.0,3.0,86.7
泌尿器科,DR_U018,SL_0009,2025-11,114,74,0.649,114,1.0,2.0,86.6
泌尿器科,DR_U010,SL_0128,2025-11,356,239,0.671,356,1.0,3.0,86.5
泌尿器科,DR_U023,SL_0415,2025-11,13,9,0.692,13,1.0,4.0,86.3
泌尿器科,DR_U004,SL_0005,2025-11,73,36,0.493,73,1.0,0.0,83.1
泌尿器科,DR_U003,SL_0019,2025-11,363,215,0.592,363,1.0,4.0,83.0
泌尿器科,DR_U008,SL_0112,2025-11,293,158,0.539,293,1.0,4.0,81.2
泌尿器科,DR_U022,SL_0009,2025-11,15,6,0.4,15,1.0,0.0,80.0
泌尿器科,DR_U001,SL_0009,2025-11,24,10,0.417,24,1.0,5.0,76.3
泌尿器科,DR_U006,SL_0037,2025-11,213,86,0.404,213,1.0,5.0,75.9
泌尿器科,DR_U012,SL_0132,2025-11,148,63,0.426,147,0.993,5.0,75.4
泌尿器科,DR_U008,SL_0244,2025-11,16,6,0.375,16,1.0,5.0,74.9
泌尿器科,DR_U027,SL_0704,2025-11,46,17,0.37,46,1.0,6.5,73.4
泌尿器科,DR_U015,SL_0190,2025-11,47,9,0.191,47,1.0,7.0,67.1
泌尿器科,DR_U028,SL_0719,2025-11,82,20,0.244,82,1.0,9.0,67.1
泌尿器科,DR_U024,SL_0420,2025-11,23,2,0.087,23,1.0,7.0,63.6
泌尿器科,DR_U029,SL_0720,2025-11,35,7,0.2,34,0.971,7.0,62.5
泌尿器科,DR_U001,SL_0051,2025-11,8,2,0.25,8,1.0,8.5,
泌尿器科,DR_U006,SL_0493,2025-11,9,1,0.111,9,1.0,9.0,
泌尿器科,DR_U006,SL_0632,2025-11,1,0,0.0,1,1.0,18.0,
泌尿器科,DR_U008,SL_0130,2025-11,2,1,0.5,2,1.0,6.0,
泌尿器科,DR_U009,SL_0121,2025-11,5,0,0.0,5,1.0,,
泌尿器科,DR_U010,SL_0009,2025-11,5,0,0.0,5,1.0,22.5,
泌尿器科,DR_U010,SL_0645,2025-11,6,1,0.167,6,1.0,6.5,
泌尿器科,DR_U012,SL_0009,2025-11,5,3,0.6,5,1.0,0.0,
泌尿器科,DR_U012,SL_0273,2025-11,5,4,0.8,5,1.0,0.0,
泌尿器科,DR_U012,SL_0474,2025-11,3,1,0.333,3,1.0,9.0,
泌尿器科,DR_U013,SL_0009,2025-11,2,2,1.0,2,1.0,0.0,
泌尿器科,DR_U014,SL_0186,2025-11,22,0,0.0,22,1.0,,
泌尿器科,DR_U015,SL_0009,2025-11,6,2,0.333,6,1.0,10.0,
泌尿器科,DR_U016,SL_0195,2025-11,8,0,0.0,8,1.0,8.0,
泌尿器科,DR_U017,SL_0220,2025-11,17,0,0.0,17,1.0,,
泌尿器科,DR_U018,SL_0377,2025-11,3,2,0.667,3,1.0,0.0,
泌尿器科,DR_U020,SL_0009,2025-11,9,8,0.889,9,1.0,0.0,
泌尿器科,DR_U021,SL_0009,2025-11,1,1,1.0,1,1.0,3.0,
泌尿器科,DR_U021,SL_0284,2025-11,5,1,0.2,4,0.8,14.0,
泌尿器科,DR_U024,SL_0009,2025-11,2,0,0.0,2,1.0,7.5,
泌尿器科,DR_U025,SL_0009,2025-11,1,0,0.0,1,1.0,17.0,
泌尿器科,DR_U027,SL_0009,2025-11,2,2,1.0,2,1.0,0.0,
泌尿器科,DR_U028,SL_0009,2025-11,3,0,0.0,3,1.0,,
泌尿器科,DR_U029,SL_0009,2025-11,3,0,0.0,3,1.0,15.0,
泌尿器科,DR_U030,SL_0928,2025-11,3,0,0.0,3,1.0,13.0,
泌尿器科,,SL_0921,2025-11,1,1,1.0,1,1.0,0.0,
消化器内科,DR_GI001,SL_0009,2025-11,172,113,0.657,172,1.0,0.0,88.6
消化器内科,DR_GI005,SL_0009,2025-11,11,7,0.636,11,1.0,0.0,87.9
消化器内科,DR_GI006,SL_0120,2025-11,154,109,0.708,154,1.0,3.0,87.7
消化器内科,DR_GI005,SL_0152,2025-11,249,126,0.506,248,0.996,4.0,79.4
消化器内科,DR_GI002,SL_0730,2025-11,21,10,0.476,21,1.0,4.0,79.1
消化器内科,DR_GI008,SL_0315,2025-11,14,5,0.357,14,1.0,5.0,74.3
消化器内科,DR_GI002,SL_0046,2025-11,213,74,0.347,213,1.0,5.0,74.0
消化器内科,DR_GI008,SL_0214,2025-11,184,62,0.337,184,1.0,6.0,72.8
消化器内科,DR_GI006,SL_0320,2025-11,13,4,0.308,13,1.0,7.0,71.0
消化器内科,DR_GI004,SL_0086,2025-11,28,8,0.286,28,1.0,8.5,68.9
消化器内科,DR_GI003,SL_0083,2025-11,134,20,0.149,134,1.0,7.0,65.7
消化器内科,DR_GI005,SL_0554,2025-11,16,7,0.438,15,0.938,7.0,65.0
消化器内科,DR_GI006,SL_0258,2025-11,12,2,0.167,12,1.0,9.0,64.5
消化器内科,DR_GI005,SL_0362,2025-11,12,2,0.167,12,1.0,9.5,64.1
消化器内科,DR_GI002,SL_0423,2025-11,12,1,0.083,12,1.0,11.0,60.0
消化器内科,DR_GI003,SL_0451,2025-11,15,1,0.067,15,1.0,11.0,59.5
消化器内科,DR_GI003,SL_0502,2025-11,12,1,0.083,12,1.0,12.0,59.2
消化器内科,DR_GI001,SL_0365,2025-11,1,1,1.0,1,1.0,0.0,
消化器内科,DR_GI002,SL_0009,2025-11,3,3,1.0,3,1.0,0.0,
消化器内科,DR_GI002,SL_0333,2025-11,2,0,0.0,2,1.0,11.5,
消化器内科,DR_GI002,SL_0627,2025-11,1,0,0.0,1,1.0,18.0,
消化器内科,DR_GI002,SL_0676,2025-11,9,4,0.444,9,1.0,5.0,
消化器内科,DR_GI003,SL_0009,2025-11,1,1,1.0,1,1.0,0.0,
消化器内科,DR_GI003,SL_0861,2025-11,6,1,0.167,6,1.0,6.5,
消化器内科,DR_GI005,SL_0090,2025-11,5,3,0.6,5,1.0,0.0,
消化器内科,DR_GI005,SL_0847,2025-11,9,5,0.556,9,1.0,4.0,
消化器内科,DR_GI006,SL_0009,2025-11,3,1,0.333,3,1.0,11.0,
消化器内科,DR_GI006,SL_0826,2025-11,5,4,0.8,5,1.0,1.5,
消化器内科,DR_GI007,SL_0009,2025-11,1,1,1.0,1,1.0,1.0,
消化器内科,DR_GI007,SL_0192,2025-11,2,0,0.0,2,1.0,16.0,
消化器内科,DR_GI008,SL_0009,2025-11,1,0,0.0,1,1.0,18.0,
消化器内科,DR_GI008,SL_0314,2025-11,1,0,0.0,1,1.0,7.0,
消化器内科,DR_GI008,SL_0409,2025-11,6,0,0.0,6,1.0,8.0,
消化器内科,DR_GI009,SL_0370,2025-11,8,1,0.125,8,1.0,12.0,
消化器内科,DR_GI010,SL_0005,2025-11,13,0,0.0,13,1.0,,
消化器内科,DR_GI011,SL_0385,2025-11,6,0,0.0,6,1.0,9.5,
消化器内科,DR_GI012,SL_0009,2025-11,7,0,0.0,7,1.0,,
消化器内科,DR_GI012,SL_0457,2025-11,7,4,0.571,6,0.857,0.0,
消化器内科,DR_PD012,SL_0475,2025-11,6,4,0.667,6,1.0,0.0,
産婦人科,DR_G010,SL_0331,2025-11,36,35,0.972,36,1.0,0.0,99.1
産婦人科,DR_G012,SL_0358,2025-11,35,34,0.971,35,1.0,0.0,99.0
産婦人科,DR_G006,SL_0208,2025-11,93,74,0.796,93,1.0,0.0,93.2
産婦人科,DR_G011,SL_0009,2025-11,69,38,0.551,69,1.0,2.5,82.9
産婦人科,DR_G004,SL_0124,2025-11,143,85,0.594,142,0.993,3.0,82.7
産婦人科,DR_G009,SL_0166,2025-11,11,6,0.545,11,1.0,3.0,82.3
産婦人科,DR_G003,SL_0028,2025-11,214,111,0.519,214,1.0,4.0,80.5
産婦人科,DR_G003,SL_0287,2025-11,18,8,0.444,18,1.0,6.5,75.9
産婦人科,DR_G004,SL_0029,2025-11,68,28,0.412,68,1.0,6.0,75.3
産婦人科,DR_G005,SL_0049,2025-11,150,58,0.387,150,1.0,6.0,74.4
産婦人科,DR_G006,SL_0068,2025-11,65,25,0.385,65,1.0,6.0,74.4
産婦人科,DR_G005,SL_0371,2025-11,40,14,0.35,40,1.0,5.5,73.6
産婦人科,DR_G018,SL_0706,2025-11,30,12,0.4,30,1.0,8.5,72.7
産婦人科,DR_G013,SL_0369,2025-11,27,6,0.222,27,1.0,2.5,71.9
産婦人科,DR_G018,SL_0754,2025-11,33,10,0.303,33,1.0,10.0,68.2
産婦人科,DR_G019,SL_0712,2025-11,18,6,0.333,18,1.0,12.5,67.1
産婦人科,DR_G002,SL_0005,2025-11,36,1,0.028,36,1.0,3.0,65.0
産婦人科,DR_G001,SL_0003,2025-11,149,38,0.255,149,1.0,14.0,63.2
産婦人科,DR_G005,SL_0588,2025-11,10,2,0.2,10,1.0,12.0,63.1
産婦人科,DR_G007,SL_0097,2025-11,53,12,0.226,53,1.0,13.0,63.1
産婦人科,DR_G008,SL_0207,2025-11,122,21,0.172,122,1.0,14.0,60.4
産婦人科,DR_G003,SL_0009,2025-11,30,3,0.1,30,1.0,12.5,59.3
産婦人科,DR_G008,SL_0316,2025-11,33,5,0.152,33,1.0,15.0,58.9
産婦人科,DR_G008,SL_0009,2025-11,13,0,0.0,13,1.0,10.0,58.1
産婦人科,DR_G006,SL_0517,2025-11,12,3,0.25,12,1.0,20.0,57.9
産婦人科,DR_G007,SL_0294,2025-11,38,5,0.132,38,1.0,16.0,57.4
産婦人科,DR_G005,SL_0009,2025-11,36,0,0.0,36,1.0,39.0,33.3
産婦人科,DR_G001,SL_0009,2025-11,9,1,0.111,9,1.0,20.5,
産婦人科,DR_G003,SL_0765,2025-11,4,1,0.25,4,1.0,23.0,
産婦人科,DR_G004,SL_0009,2025-11,9,4,0.444,9,1.0,3.0,
産婦人科,DR_G004,SL_0347,2025-11,9,1,0.111,9,1.0,11.0,
産婦人科,DR_G005,SL_0663,2025-11,1,0,0.0,1,1.0,21.0,
産婦人科,DR_G005,SL_0830,2025-11,1,0,0.0,1,1.0,25.0,
産婦人科,DR_G005,SL_0927,2025-11,1,1,1.0,1,1.0,4.0,
産婦人科,DR_G006,SL_0009,2025-11,9,6,0.667,9,1.0,0.5,
産婦人科,DR_G007,SL_0009,2025-11,4,1,0.25,4,1.0,6.0,
産婦人科,DR_G007,SL_0448,2025-11,8,4,0.5,8,1.0,6.5,
産婦人科,DR_G007,SL_0653,2025-11,2,0,0.0,2,1.0,15.0,
産婦人科,DR_G008,SL_0125,2025-11,7,1,0.143,7,1.0,14.5,
産婦人科,DR_G008,SL_0317,2025-11,1,1,1.0,1,1.0,2.0,
産婦人科,DR_G011,SL_0489,2025-11,3,2,0.667,3,1.0,4.0,
産婦人科,DR_G012,SL_0009,2025-11,1,1,1.0,1,1.0,0.0,
産婦人科,DR_G014,SL_0488,2025-11,9,8,0.889,9,1.0,0.0,
産婦人科,DR_G015,SL_0507,2025-11,9,1,0.111,9,1.0,0.0,
産婦人科,DR_G016,SL_0571,2025-11,13,0,0.0,13,1.0,,
産婦人科,DR_G017,SL_0672,2025-11,5,2,0.4,5,1.0,10.0,
産婦人科,DR_G018,SL_0009,2025-11,3,0,0.0,3,1.0,,
産婦人科,DR_G018,SL_0743,2025-11,1,0,0.0,1,1.0,14.0,
産婦人科,DR_G018,SL_0832,2025-11,1,1,1.0,1,1.0,4.0,
皮膚・排泄ケア,DR_XX008,SL_0009,2025-11,60,0,0.0,60,1.0,,
皮膚・排泄ケア,DR_XX008,SL_0119,2025-11,6,0,0.0,6,1.0,,
皮膚科,DR_DM005,SL_0009,2025-11,31,24,0.774,31,1.0,0.0,92.5
皮膚科,DR_DM003,SL_0009,2025-11,23,17,0.739,23,1.0,0.0,91.3
皮膚科,DR_DM002,SL_0009,2025-11,32,23,0.719,32,1.0,0.0,90.6
皮膚科,DR_DM001,SL_0009,2025-11,10,5,0.5,10,1.0,2.0,81.6
皮膚科,DR_DM006,SL_0009,2025-11,47,25,0.532,47,1.0,3.5,81.4
皮膚科,DR_DM002,SL_0056,2025-11,108,27,0.25,108,1.0,7.0,69.0
皮膚科,DR_DM005,SL_0101,2025-11,121,18,0.149,121,1.0,8.5,64.4
皮膚科,DR_DM006,SL_0161,2025-11,148,20,0.135,148,1.0,8.0,64.3
皮膚科,DR_DM003,SL_0091,2025-11,133,20,0.15,133,1.0,9.0,64.0
皮膚科,DR_DM008,SL_0009,2025-11,58,11,0.19,58,1.0,11.0,63.6
皮膚科,DR_DM009,SL_0292,2025-11,39,5,0.128,39,1.0,9.0,63.2
皮膚科,DR_DM001,SL_0173,2025-11,162,15,0.093,162,1.0,11.0,60.4
皮膚科,DR_DM007,SL_0197,2025-11,43,0,0.0,43,1.0,12.0,56.4
皮膚科,DR_DM001,SL_0039,2025-11,2,0,0.0,2,1.0,13.5,
皮膚科,DR_DM002,SL_0433,2025-11,4,0,0.0,4,1.0,17.0,
皮膚科,DR_DM003,SL_0562,2025-11,4,0,0.0,4,1.0,23.0,
皮膚科,DR_DM005,SL_0784,2025-11,7,0,0.0,7,1.0,13.0,
皮膚科,DR_DM009,SL_0009,2025-11,1,0,0.0,1,1.0,8.0,
皮膚科,DR_DM009,SL_0461,2025-11,8,0,0.0,8,1.0,22.0,
皮膚科,DR_DM010,SL_0009,2025-11,4,0,0.0,4,1.0,21.0,
皮膚科,DR_DM010,SL_0690,2025-11,1,0,0.0,0,0.0,35.0,
皮膚科,DR_DM011,SL_0005,2025-11,6,0,0.0,6,1.0,,
皮膚科,DR_DM012,SL_0669,2025-11,1,1,1.0,1,1.0,0.0,
看護部,DR_XX006,SL_0075,2025-11,45,37,0.822,45,1.0,0.0,94.1
看護部,DR_XX006,SL_0009,2025-11,37,16,0.432,37,1.0,0.0,81.1
看護部,DR_XX015,SL_0009,2025-11,1,1,1.0,1,1.0,0.0,
看護部,DR_XX015,SL_0311,2025-11,9,7,0.778,9,1.0,0.0,
看護部,DR_XX021,SL_0464,2025-11,8,0,0.0,8,1.0,,
眼科,DR_E021,SL_0200,2025-11,54,54,1.0,54,1.0,0.0,100.0
眼科,DR_E021,SL_0218,2025-11,15,15,1.0,15,1.0,0.0,100.0
眼科,DR_E032,SL_0447,2025-11,10,10,1.0,10,1.0,0.0,100.0
眼科,DR_E003,SL_0035,2025-11,150,139,0.927,150,1.0,0.0,97.6
眼科,DR_E020,SL_0009,2025-11,53,49,0.925,53,1.0,0.0,97.5
眼科,DR_E005,SL_0054,2025-11,147,135,0.918,147,1.0,0.0,97.3
眼科,DR_E020,SL_0400,2025-11,45,41,0.911,45,1.0,0.0,97.0
眼科,DR_E018,SL_0170,2025-11,276,234,0.848,276,1.0,0.0,94.9
