診療科名,医師匿名ID,予約名称,月,再診件数,短時間再診件数,短時間再診比率,紹介状なし再診件数,紹介状なし再診比率,診察時間中央値_再診,スコア
循環器内科,DR_CV012,SL_0325,2025-10,9,0,0.0,9,1.0,18.0,
循環器内科,DR_CV014,SL_0005,2025-10,7,0,0.0,7,1.0,,
循環器内科,DR_CV017,SL_0688,2025-10,4,4,1.0,4,1.0,0.0,
心臓血管外科,DR_CS003,SL_0009,2025-10,12,5,0.417,12,1.0,2.0,79.1
心臓血管外科,DR_CS002,SL_0168,2025-10,55,3,0.055,55,1.0,10.0,61.1
心臓血管外科,DR_CS006,SL_0726,2025-10,117,3,0.026,117,1.0,18.0,54.2
心臓血管外科,DR_CS002,SL_0009,2025-10,5,3,0.6,5,1.0,0.0,
心臓血管外科,DR_CS003,SL_0567,2025-10,1,0,0.0,1,1.0,47.0,
心臓血管外科,DR_CS004,SL_0009,2025-10,6,1,0.167,6,1.0,10.5,
心臓血管外科,DR_CS005,SL_0581,2025-10,1,1,1.0,1,1.0,3.0,
心臓血管外科,DR_CS006,SL_0009,2025-10,2,0,0.0,2,1.0,18.5,
心臓血管外科,DR_CS006,SL_0776,2025-10,2,0,0.0,2,1.0,20.0,
心臓血管外科,DR_CS007,SL_0005,2025-10,4,0,0.0,4,1.0,,
心臓血管外科,DR_CS008,SL_0009,2025-10,1,0,0.0,1,1.0,11.0,
感染症,DR_XX018,SL_0009,2025-10,25,15,0.6,25,1.0,2.0,85.2
感染症,DR_XX018,SL_0350,2025-10,11,4,0.364,11,1.0,0.0,78.8
放射線治療科,DR_U002,SL_0009,2025-10,16,12,0.75,16,1.0,0.0,91.7
放射線治療科,DR_RT002,SL_0009,2025-10,67,40,0.597,67,1.0,1.0,85.8
放射線治療科,DR_RT002,SL_0134,2025-10,427,274,0.642,427,1.0,3.0,85.8
放射線治療科,DR_RT004,SL_0009,2025-10,99,62,0.626,99,1.0,3.0,85.3
放射線治療科,DR_RT001,SL_0009,2025-10,10,6,0.6,10,1.0,2.0,85.2
放射線治療科,DR_RT004,SL_0108,2025-10,139,76,0.547,139,1.0,4.0,81.9
放射線治療科,DR_RT005,SL_0209,2025-10,58,25,0.431,58,1.0,5.0,77.3
放射線治療科,DR_RT001,SL_0023,2025-10,44,16,0.364,44,1.0,5.0,75.1
放射線治療科,DR_RT008,SL_0005,2025-10,22,3,0.136,22,1.0,0.0,71.2
放射線治療科,DR_RT006,SL_0009,2025-10,10,3,0.3,10,1.0,18.0,63.3
放射線治療科,DR_RT003,SL_0050,2025-10,32,2,0.062,32,1.0,8.5,62.4
放射線治療科,DR_RT006,SL_0251,2025-10,30,4,0.133,30,1.0,22.0,54.8
放射線治療科,DR_RT010,SL_0560,2025-10,15,1,0.067,15,1.0,21.0,53.3
放射線治療科,DR_RT003,SL_0009,2025-10,1,1,1.0,1,1.0,0.0,
放射線治療科,DR_RT005,SL_0009,2025-10,2,1,0.5,2,1.0,5.5,
放射線治療科,DR_RT009,SL_0009,2025-10,5,2,0.4,5,1.0,11.0,
救急科,DR_ER001,SL_0072,2025-10,92,31,0.337,87,0.946,9.0,65.5
救急科,DR_ER001,SL_0009,2025-10,7,0,0.0,7,1.0,18.0,
救急科,DR_ER002,SL_0009,2025-10,5,1,0.2,5,1.0,0.0,
救急科,DR_ER002,SL_0395,2025-10,7,0,0.0,7,1.0,17.5,
整形外科,DR_OR009,SL_0009,2025-10,28,28,1.0,28,1.0,0.0,100.0
整形外科,DR_OR009,SL_0165,2025-10,55,54,0.982,55,1.0,0.0,99.4
整形外科,DR_OR012,SL_0009,2025-10,17,14,0.824,17,1.0,0.0,94.1
整形外科,DR_OR003,SL_0440,2025-10,36,30,0.833,36,1.0,3.0,92.2
整形外科,DR_OR005,SL_0009,2025-10,70,50,0.714,70,1.0,0.0,90.5
整形外科,DR_OR004,SL_0069,2025-10,89,52,0.584,89,1.0,4.0,83.2
整形外科,DR_OR003,SL_0038,2025-10,215,115,0.535,215,1.0,4.0,81.5
整形外科,DR_OR034,SL_0735,2025-10,25,13,0.52,25,1.0,4.0,81.0
整形外科,DR_OR011,SL_0206,2025-10,22,10,0.455,22,1.0,5.0,78.1
整形外科,DR_OR033,SL_0725,2025-10,55,24,0.436,55,1.0,5.0,77.5
整形外科,DR_OR007,SL_0261,2025-10,72,28,0.389,72,1.0,5.0,75.9
整形外科,DR_OR006,SL_0081,2025-10,67,22,0.328,67,1.0,6.0,73.2
整形外科,DR_OR008,SL_0147,2025-10,34,11,0.324,34,1.0,6.0,73.0
整形外科,DR_OR022,SL_0421,2025-10,51,14,0.275,51,1.0,7.0,70.6
整形外科,DR_OR029,SL_0635,2025-10,64,17,0.266,64,1.0,7.0,70.3
整形外科,DR_OR014,SL_0608,2025-10,25,5,0.2,25,1.0,8.0,67.4
整形外科,DR_OR001,SL_0001,2025-10,52,7,0.135,52,1.0,7.0,66.0
整形外科,DR_OR020,SL_0279,2025-10,96,15,0.156,96,1.0,8.0,65.9
整形外科,DR_OR026,SL_0483,2025-10,12,2,0.167,12,1.0,9.0,65.6
整形外科,DR_OR001,SL_0349,2025-10,10,2,0.2,10,1.0,11.0,65.2
整形外科,DR_OR012,SL_0227,2025-10,146,32,0.219,146,1.0,13.0,64.3
整形外科,DR_OR014,SL_0240,2025-10,26,3,0.115,26,1.0,8.5,64.2
整形外科,DR_OR031,SL_0731,2025-10,44,5,0.114,44,1.0,9.0,63.8
整形外科,DR_OR032,SL_0723,2025-10,71,10,0.141,71,1.0,10.5,63.6
整形外科,DR_OR015,SL_0246,2025-10,48,4,0.083,48,1.0,9.0,62.8
整形外科,DR_OR025,SL_0386,2025-10,47,4,0.085,47,1.0,11.5,61.0
整形外科,DR_OR014,SL_0009,2025-10,12,0,0.0,12,1.0,10.0,59.3
整形外科,DR_OR003,SL_0916,2025-10,10,0,0.0,10,1.0,12.0,57.8
整形外科,DR_OR010,SL_0198,2025-10,14,1,0.071,14,1.0,16.5,56.8
整形外科,DR_OR001,SL_0009,2025-10,3,0,0.0,3,1.0,13.0,
整形外科,DR_OR002,SL_0005,2025-10,18,0,0.0,18,1.0,,
整形外科,DR_OR003,SL_0009,2025-10,8,6,0.75,8,1.0,2.0,
整形外科,DR_OR003,SL_0053,2025-10,5,1,0.2,5,1.0,11.0,
整形外科,DR_OR003,SL_0533,2025-10,1,0,0.0,1,1.0,48.0,
整形外科,DR_OR003,SL_0579,2025-10,5,0,0.0,5,1.0,8.0,
整形外科,DR_OR004,SL_0009,2025-10,2,2,1.0,2,1.0,2.5,
整形外科,DR_OR004,SL_0110,2025-10,3,0,0.0,3,1.0,14.0,
整形外科,DR_OR004,SL_0304,2025-10,2,0,0.0,2,1.0,7.5,
整形外科,DR_OR005,SL_0334,2025-10,9,3,0.333,7,0.778,12.0,
整形外科,DR_OR006,SL_0009,2025-10,9,2,0.222,9,1.0,11.0,
整形外科,DR_OR006,SL_0243,2025-10,5,0,0.0,5,1.0,8.0,
整形外科,DR_OR006,SL_0435,2025-10,6,3,0.5,6,1.0,5.0,
整形外科,DR_OR007,SL_0009,2025-10,2,0,0.0,2,1.0,5.0,
整形外科,DR_OR007,SL_0129,2025-10,2,0,0.0,2,1.0,12.5,
整形外科,DR_OR007,SL_0473,2025-10,2,0,0.0,2,1.0,11.5,
整形外科,DR_OR008,SL_0009,2025-10,4,0,0.0,4,1.0,5.0,
整形外科,DR_OR008,SL_0408,2025-10,4,2,0.5,4,1.0,4.0,
整形外科,DR_OR008,SL_0589,2025-10,1,0,0.0,1,1.0,14.0,
整形外科,DR_OR010,SL_0912,2025-10,1,0,0.0,1,1.0,128.0,
整形外科,DR_OR011,SL_0640,2025-10,1,0,0.0,1,1.0,,
整形外科,DR_OR014,SL_0630,2025-10,3,0,0.0,3,1.0,12.0,
整形外科,DR_OR015,SL_0009,2025-10,1,0,0.0,1,1.0,59.0,
整形外科,DR_OR015,SL_0256,2025-10,5,0,0.0,5,1.0,11.0,
整形外科,DR_OR015,SL_0587,2025-10,2,0,0.0,2,1.0,12.0,
整形外科,DR_OR020,SL_0278,2025-10,2,0,0.0,2,1.0,13.0,
整形外科,DR_OR020,SL_0576,2025-10,5,0,0.0,5,1.0,10.0,
整形外科,DR_OR022,SL_0522,2025-10,5,5,1.0,5,1.0,4.0,
整形外科,DR_OR024,SL_0009,2025-10,1,0,0.0,1,1.0,,
整形外科,DR_OR024,SL_0306,2025-10,7,3,0.429,6,0.857,3.0,
整形外科,DR_OR025,SL_0910,2025-10,3,0,0.0,3,1.0,27.0,
整形外科,DR_OR025,SL_0919,2025-10,9,0,0.0,9,1.0,16.0,
整形外科,DR_OR028,SL_0009,2025-10,2,1,0.5,2,1.0,3.0,
整形外科,DR_OR028,SL_0565,2025-10,5,1,0.2,5,1.0,13.5,
整形外科,DR_OR029,SL_0915,2025-10,1,0,0.0,1,1.0,11.0,
整形外科,DR_OR031,SL_0908,2025-10,3,0,0.0,3,1.0,18.5,
整形外科,DR_OR032,SL_0009,2025-10,4,2,0.5,4,1.0,5.5,
整形外科,DR_OR032,SL_0737,2025-10,2,0,0.0,2,1.0,10.5,
整形外科,DR_OR032,SL_0738,2025-10,1,0,0.0,1,1.0,16.0,
整形外科,DR_OR032,SL_0818,2025-10,3,0,0.0,3,1.0,19.0,
整形外科,DR_OR033,SL_0009,2025-10,2,2,1.0,2,1.0,0.0,
整形外科,DR_OR033,SL_0782,2025-10,4,1,0.25,4,1.0,6.0,
整形外科,DR_OR033,SL_0793,2025-10,5,2,0.4,5,1.0,8.0,
整形外科,DR_OR034,SL_0911,2025-10,1,0,0.0,1,1.0,10.0,
歯科口腔外科,DR_OS018,SL_0009,2025-10,12,9,0.75,12,1.0,1.5,90.6
歯科口腔外科,DR_OS015,SL_0009,2025-10,15,10,0.667,15,1.0,0.0,88.9
歯科口腔外科,DR_OS014,SL_0372,2025-10,13,6,0.462,13,1.0,3.5,79.5
歯科口腔外科,DR_OS005,SL_0009,2025-10,25,11,0.44,25,1.0,5.0,77.6
歯科口腔外科,DR_OS005,SL_0133,2025-10,10,4,0.4,10,1.0,6.0,75.6
歯科口腔外科,DR_OS011,SL_0322,2025-10,14,6,0.429,14,1.0,8.0,75.0
歯科口腔外科,DR_OS012,SL_0005,2025-10,12,1,0.083,12,1.0,0.0,69.4
歯科口腔外科,DR_OS004,SL_0009,2025-10,35,9,0.257,35,1.0,9.5,68.2
歯科口腔外科,DR_OS022,SL_0009,2025-10,22,5,0.227,22,1.0,9.0,67.6
歯科口腔外科,DR_OS003,SL_0009,2025-10,17,4,0.235,17,1.0,10.0,67.1
歯科口腔外科,DR_OS010,SL_0009,2025-10,10,3,0.3,10,1.0,17.0,64.1
歯科口腔外科,DR_OS002,SL_0009,2025-10,25,5,0.2,25,1.0,13.0,63.7
歯科口腔外科,DR_OS007,SL_0141,2025-10,33,2,0.061,33,1.0,10.5,60.9
歯科口腔外科,DR_OS002,SL_0060,2025-10,103,11,0.107,103,1.0,13.0,60.6
歯科口腔外科,DR_OS004,SL_0123,2025-10,115,11,0.096,115,1.0,13.0,60.2
歯科口腔外科,DR_OS017,SL_0505,2025-10,11,2,0.182,11,1.0,19.0,58.7
歯科口腔外科,DR_OS003,SL_0080,2025-10,81,5,0.062,81,1.0,14.0,58.4
歯科口腔外科,DR_OS021,SL_0732,2025-10,91,7,0.077,91,1.0,16.0,57.4
歯科口腔外科,DR_OS020,SL_0703,2025-10,110,5,0.045,110,1.0,16.5,55.9
歯科口腔外科,DR_OS009,SL_0478,2025-10,41,3,0.073,41,1.0,18.0,55.8
歯科口腔外科,DR_OS022,SL_0902,2025-10,42,4,0.095,42,1.0,25.0,51.3
歯科口腔外科,DR_OS003,SL_0079,2025-10,4,0,0.0,4,1.0,30.5,
歯科口腔外科,DR_OS003,SL_0191,2025-10,1,0,0.0,1,1.0,48.0,
歯科口腔外科,DR_OS003,SL_0546,2025-10,3,0,0.0,3,1.0,26.0,
歯科口腔外科,DR_OS007,SL_0009,2025-10,8,2,0.25,8,1.0,16.5,
歯科口腔外科,DR_OS009,SL_0009,2025-10,5,0,0.0,5,1.0,15.0,
歯科口腔外科,DR_OS010,SL_0413,2025-10,1,0,0.0,1,1.0,15.0,
歯科口腔外科,DR_OS011,SL_0009,2025-10,3,2,0.667,3,1.0,0.0,
歯科口腔外科,DR_OS016,SL_0417,2025-10,2,0,0.0,2,1.0,22.0,
歯科口腔外科,DR_OS017,SL_0009,2025-10,3,1,0.333,3,1.0,12.0,
歯科口腔外科,DR_OS018,SL_0802,2025-10,4,1,0.25,4,1.0,15.5,
歯科口腔外科,DR_OS019,SL_0643,2025-10,1,0,0.0,1,1.0,,
歯科口腔外科,DR_OS020,SL_0009,2025-10,8,3,0.375,8,1.0,10.0,
歯科口腔外科,DR_OS020,SL_0814,2025-10,8,2,0.25,8,1.0,21.0,
歯科口腔外科,DR_OS021,SL_0009,2025-10,8,4,0.5,8,1.0,4.5,
治験外来,DR_XX038,SL_0869,2025-10,2,0,0.0,2,1.0,,
泌尿器科,DR_U002,SL_0009,2025-10,267,261,0.978,267,1.0,0.0,99.3
泌尿器科,DR_U005,SL_0009,2025-10,297,287,0.966,297,1.0,0.0,98.9
泌尿器科,DR_U013,SL_0137,2025-10,70,67,0.957,70,1.0,0.0,98.6
泌尿器科,DR_U011,SL_0009,2025-10,65,61,0.938,65,1.0,0.0,97.9
泌尿器科,DR_U003,SL_0009,2025-10,28,25,0.893,28,1.0,1.0,95.7
泌尿器科,DR_U020,SL_0009,2025-10,19,15,0.789,19,1.0,0.0,93.0
泌尿器科,DR_U008,SL_0009,2025-10,63,48,0.762,63,1.0,0.0,92.1
泌尿器科,DR_U018,SL_0009,2025-10,116,77,0.664,116,1.0,0.0,88.8
泌尿器科,DR_U004,SL_0005,2025-10,76,48,0.632,76,1.0,0.0,87.7
泌尿器科,DR_U001,SL_0006,2025-10,438,292,0.667,437,0.998,3.0,86.5
泌尿器科,DR_U010,SL_0128,2025-10,425,279,0.656,425,1.0,3.0,86.3
泌尿器科,DR_U003,SL_0019,2025-10,453,252,0.556,452,0.998,4.0,82.0
泌尿器科,DR_U001,SL_0009,2025-10,16,8,0.5,16,1.0,3.0,81.1
泌尿器科,DR_U012,SL_0132,2025-10,184,91,0.495,184,1.0,4.0,80.2
泌尿器科,DR_U006,SL_0037,2025-10,222,108,0.486,222,1.0,4.0,79.9
泌尿器科,DR_U008,SL_0112,2025-10,359,175,0.487,359,1.0,4.0,79.9
泌尿器科,DR_U008,SL_0244,2025-10,28,13,0.464,28,1.0,5.0,78.4
泌尿器科,DR_U022,SL_0009,2025-10,14,5,0.357,14,1.0,5.0,74.9
泌尿器科,DR_U027,SL_0704,2025-10,47,13,0.277,47,1.0,6.0,71.5
泌尿器科,DR_U015,SL_0190,2025-10,41,9,0.22,41,1.0,6.0,69.6
泌尿器科,DR_U030,SL_0928,2025-10,40,10,0.25,40,1.0,8.0,69.1
泌尿器科,DR_U028,SL_0719,2025-10,85,16,0.188,85,1.0,10.0,65.5
泌尿器科,DR_U024,SL_0420,2025-10,22,3,0.136,22,1.0,8.0,65.3
泌尿器科,DR_U016,SL_0195,2025-10,21,1,0.048,21,1.0,13.5,58.3
泌尿器科,DR_U029,SL_0720,2025-10,20,1,0.05,20,1.0,16.0,56.5
泌尿器科,DR_U001,SL_0051,2025-10,5,2,0.4,5,1.0,8.0,
泌尿器科,DR_U006,SL_0009,2025-10,6,3,0.5,6,1.0,2.5,
泌尿器科,DR_U006,SL_0493,2025-10,8,1,0.125,8,1.0,8.0,
泌尿器科,DR_U008,SL_0130,2025-10,8,2,0.25,8,1.0,6.5,
泌尿器科,DR_U008,SL_0308,2025-10,2,2,1.0,2,1.0,0.0,
泌尿器科,DR_U009,SL_0009,2025-10,2,0,0.0,2,1.0,,
泌尿器科,DR_U009,SL_0121,2025-10,9,0,0.0,9,1.0,,
泌尿器科,DR_U010,SL_0009,2025-10,5,1,0.2,5,1.0,18.5,
泌尿器科,DR_U010,SL_0645,2025-10,3,1,0.333,3,1.0,6.0,
泌尿器科,DR_U012,SL_0009,2025-10,3,2,0.667,3,1.0,0.0,
泌尿器科,DR_U012,SL_0273,2025-10,1,1,1.0,1,1.0,0.0,
泌尿器科,DR_U012,SL_0474,2025-10,2,1,0.5,2,1.0,8.0,
泌尿器科,DR_U013,SL_0009,2025-10,1,1,1.0,1,1.0,0.0,
泌尿器科,DR_U014,SL_0186,2025-10,26,0,0.0,26,1.0,,
泌尿器科,DR_U015,SL_0009,2025-10,2,1,0.5,2,1.0,3.5,
泌尿器科,DR_U017,SL_0220,2025-10,17,0,0.0,17,1.0,,
泌尿器科,DR_U018,SL_0377,2025-10,5,3,0.6,3,0.6,4.0,
泌尿器科,DR_U020,SL_0864,2025-10,1,1,1.0,1,1.0,0.0,
泌尿器科,DR_U021,SL_0009,2025-10,2,0,0.0,2,1.0,,
泌尿器科,DR_U021,SL_0284,2025-10,5,1,0.2,5,1.0,18.0,
泌尿器科,DR_U023,SL_0415,2025-10,8,1,0.125,8,1.0,9.0,
泌尿器科,DR_U025,SL_0009,2025-10,2,0,0.0,2,1.0,,
泌尿器科,DR_U025,SL_0694,2025-10,1,1,1.0,1,1.0,0.0,
泌尿器科,DR_U028,SL_0009,2025-10,3,3,1.0,3,1.0,0.0,
泌尿器科,DR_U030,SL_0009,2025-10,1,1,1.0,1,1.0,0.0,
泌尿器科,,SL_0921,2025-10,1,1,1.0,1,1.0,2.0,
消化器内科,DR_GI006,SL_0826,2025-10,19,17,0.895,19,1.0,2.0,95.0
消化器内科,DR_GI001,SL_0009,2025-10,195,137,0.703,195,1.0,0.0,90.1
消化器内科,DR_GI005,SL_0847,2025-10,12,9,0.75,12,1.0,4.0,88.7
消化器内科,DR_GI005,SL_0554,2025-10,12,8,0.667,12,1.0,1.5,87.8
消化器内科,DR_GI006,SL_0120,2025-10,249,174,0.699,249,1.0,3.0,87.7
消化器内科,DR_GI002,SL_0730,2025-10,22,12,0.545,22,1.0,3.0,82.6
消化器内科,DR_GI005,SL_0152,2025-10,239,108,0.452,239,1.0,5.0,78.0
消化器内科,DR_PD012,SL_0475,2025-10,25,11,0.44,25,1.0,4.5,78.0
消化器内科,DR_GI006,SL_0320,2025-10,26,11,0.423,26,1.0,6.0,76.3
消化器内科,DR_GI002,SL_0046,2025-10,249,98,0.394,249,1.0,5.0,76.1
消化器内科,DR_GI003,SL_0451,2025-10,13,5,0.385,13,1.0,7.0,74.3
消化器内科,DR_GI008,SL_0214,2025-10,205,72,0.351,204,0.995,6.0,73.4
消化器内科,DR_GI005,SL_0362,2025-10,12,4,0.333,12,1.0,7.5,72.2
消化器内科,DR_GI003,SL_0083,2025-10,141,23,0.163,141,1.0,8.0,66.2
消化器内科,DR_GI002,SL_0423,2025-10,12,2,0.167,12,1.0,12.0,63.3
消化器内科,DR_GI009,SL_0370,2025-10,14,1,0.071,14,1.0,10.5,61.3
消化器内科,DR_GI003,SL_0502,2025-10,11,0,0.0,11,1.0,12.0,57.8
消化器内科,DR_GI001,SL_0365,2025-10,3,3,1.0,3,1.0,0.0,
消化器内科,DR_GI002,SL_0009,2025-10,1,1,1.0,1,1.0,0.0,
消化器内科,DR_GI002,SL_0333,2025-10,4,2,0.5,4,1.0,3.0,
消化器内科,DR_GI002,SL_0676,2025-10,3,1,0.333,3,1.0,13.0,
消化器内科,DR_GI003,SL_0009,2025-10,4,1,0.25,4,1.0,17.0,
消化器内科,DR_GI003,SL_0861,2025-10,4,1,0.25,4,1.0,5.5,
消化器内科,DR_GI004,SL_0009,2025-10,1,1,1.0,1,1.0,0.0,
消化器内科,DR_GI004,SL_0086,2025-10,8,1,0.125,8,1.0,23.5,
消化器内科,DR_GI005,SL_0009,2025-10,6,2,0.333,6,1.0,6.5,
消化器内科,DR_GI005,SL_0090,2025-10,1,0,0.0,1,1.0,11.0,
消化器内科,DR_GI006,SL_0258,2025-10,8,0,0.0,8,1.0,8.0,
消化器内科,DR_GI007,SL_0192,2025-10,2,0,0.0,2,1.0,19.0,
消化器内科,DR_GI008,SL_0009,2025-10,5,0,0.0,5,1.0,8.0,
消化器内科,DR_GI008,SL_0315,2025-10,8,4,0.5,8,1.0,6.0,
消化器内科,DR_GI008,SL_0409,2025-10,5,1,0.2,5,1.0,10.0,
消化器内科,DR_GI009,SL_0009,2025-10,2,0,0.0,2,1.0,14.5,
消化器内科,DR_GI010,SL_0005,2025-10,10,0,0.0,10,1.0,,
消化器内科,DR_GI011,SL_0385,2025-10,8,1,0.125,8,1.0,6.0,
消化器内科,DR_GI011,SL_0868,2025-10,1,0,0.0,1,1.0,8.0,
消化器内科,DR_GI012,SL_0009,2025-10,6,0,0.0,6,1.0,,
消化器内科,DR_GI012,SL_0457,2025-10,4,2,0.5,3,0.75,1.5,
産婦人科,DR_G010,SL_0331,2025-10,33,31,0.939,33,1.0,0.0,98.0
産婦人科,DR_G012,SL_0358,2025-10,50,42,0.84,50,1.0,0.0,94.7
産婦人科,DR_G006,SL_0009,2025-10,11,8,0.727,11,1.0,0.0,90.9
産婦人科,DR_G006,SL_0208,2025-10,113,82,0.726,113,1.0,0.0,90.9
産婦人科,DR_G009,SL_0166,2025-10,27,18,0.667,27,1.0,3.0,86.7
産婦人科,DR_G004,SL_0124,2025-10,239,145,0.607,239,1.0,3.0,84.7
産婦人科,DR_G005,SL_0371,2025-10,66,34,0.515,66,1.0,4.0,80.9
産婦人科,DR_G004,SL_0347,2025-10,10,5,0.5,10,1.0,5.0,79.6
産婦人科,DR_G008,SL_0009,2025-10,17,6,0.353,17,1.0,0.0,78.4
産婦人科,DR_G003,SL_0028,2025-10,265,120,0.453,265,1.0,5.0,78.1
産婦人科,DR_G006,SL_0068,2025-10,53,21,0.396,53,1.0,6.0,75.4
産婦人科,DR_G011,SL_0009,2025-10,68,28,0.412,68,1.0,7.0,75.2
産婦人科,DR_G003,SL_0009,2025-10,46,11,0.239,46,1.0,0.0,74.6
産婦人科,DR_G004,SL_0029,2025-10,67,23,0.343,67,1.0,6.0,73.7
産婦人科,DR_G005,SL_0049,2025-10,166,58,0.349,166,1.0,6.5,73.5
産婦人科,DR_G001,SL_0003,2025-10,191,76,0.398,191,1.0,10.5,72.2
産婦人科,DR_G003,SL_0287,2025-10,10,3,0.3,10,1.0,7.5,71.1
産婦人科,DR_G005,SL_0009,2025-10,42,1,0.024,42,1.0,0.0,67.5
産婦人科,DR_G002,SL_0005,2025-10,49,1,0.02,49,1.0,1.0,66.6
産婦人科,DR_G013,SL_0369,2025-10,28,5,0.179,27,0.964,3.0,66.6
産婦人科,DR_G008,SL_0125,2025-10,30,7,0.233,30,1.0,12.0,65.5
産婦人科,DR_G004,SL_0009,2025-10,14,3,0.214,14,1.0,12.0,64.9
産婦人科,DR_G001,SL_0009,2025-10,10,2,0.2,10,1.0,14.0,63.0
産婦人科,DR_G008,SL_0207,2025-10,119,16,0.134,119,1.0,13.5,61.1
産婦人科,DR_G007,SL_0294,2025-10,48,10,0.208,48,1.0,17.0,61.0
産婦人科,DR_G018,SL_0706,2025-10,33,3,0.091,33,1.0,13.0,60.1
産婦人科,DR_G019,SL_0712,2025-10,14,1,0.071,14,1.0,14.0,58.7
産婦人科,DR_G007,SL_0097,2025-10,47,5,0.106,47,1.0,16.0,58.3
産婦人科,DR_G008,SL_0316,2025-10,32,4,0.125,32,1.0,17.0,58.2
産婦人科,DR_G007,SL_0448,2025-10,14,2,0.143,13,0.929,12.0,55.0
産婦人科,DR_G018,SL_0754,2025-10,38,2,0.053,38,1.0,23.0,51.4
産婦人科,DR_G003,SL_0765,2025-10,1,0,0.0,1,1.0,13.0,
産婦人科,DR_G005,SL_0588,2025-10,6,1,0.167,6,1.0,10.5,
産婦人科,DR_G005,SL_0663,2025-10,5,1,0.2,5,1.0,13.0,
産婦人科,DR_G005,SL_0830,2025-10,1,0,0.0,1,1.0,22.0,
産婦人科,DR_G005,SL_0927,2025-10,1,0,0.0,1,1.0,25.0,
産婦人科,DR_G006,SL_0517,2025-10,9,1,0.111,9,1.0,10.0,
産婦人科,DR_G007,SL_0653,2025-10,2,1,0.5,2,1.0,6.0,
産婦人科,DR_G008,SL_0317,2025-10,2,0,0.0,2,1.0,26.5,
産婦人科,DR_G011,SL_0489,2025-10,2,0,0.0,2,1.0,20.0,
産婦人科,DR_G014,SL_0488,2025-10,8,6,0.75,8,1.0,0.0,
産婦人科,DR_G015,SL_0507,2025-10,25,0,0.0,25,1.0,,
産婦人科,DR_G016,SL_0571,2025-10,15,0,0.0,15,1.0,,
産婦人科,DR_G017,SL_0009,2025-10,1,0,0.0,1,1.0,,
産婦人科,DR_G017,SL_0672,2025-10,2,2,1.0,2,1.0,4.0,
産婦人科,DR_G018,SL_0009,2025-10,4,0,0.0,4,1.0,,
産婦人科,DR_G020,SL_0882,2025-10,1,1,1.0,1,1.0,0.0,
皮膚・排泄ケア,DR_XX008,SL_0009,2025-10,87,2,0.023,87,1.0,0.0,67.4
皮膚・排泄ケア,DR_XX008,SL_0119,2025-10,10,0,0.0,10,1.0,,
皮膚科,DR_DM005,SL_0009,2025-10,46,37,0.804,46,1.0,0.0,93.5
皮膚科,DR_DM002,SL_0009,2025-10,44,33,0.75,44,1.0,0.0,91.7
皮膚科,DR_DM001,SL_0009,2025-10,14,10,0.714,14,1.0,0.0,90.5
皮膚科,DR_DM006,SL_0009,2025-10,56,34,0.607,56,1.0,2.5,85.0
皮膚科,DR_DM003,SL_0009,2025-10,24,13,0.542,24,1.0,0.5,84.4
皮膚科,DR_DM011,SL_0005,2025-10,10,1,0.1,10,1.0,0.0,70.0
皮膚科,DR_DM002,SL_0056,2025-10,135,33,0.244,135,1.0,7.0,69.6
皮膚科,DR_DM005,SL_0101,2025-10,184,39,0.212,184,1.0,8.0,67.8
皮膚科,DR_DM008,SL_0009,2025-10,74,15,0.203,74,1.0,9.0,66.8
皮膚科,DR_DM010,SL_0009,2025-10,22,5,0.227,22,1.0,10.0,66.8
皮膚科,DR_DM006,SL_0161,2025-10,171,27,0.158,171,1.0,8.0,66.0
皮膚科,DR_DM003,SL_0091,2025-10,138,22,0.159,138,1.0,9.0,65.3
皮膚科,DR_DM009,SL_0292,2025-10,52,6,0.115,52,1.0,9.0,63.8
皮膚科,DR_DM007,SL_0197,2025-10,60,5,0.083,60,1.0,10.5,61.7
皮膚科,DR_DM001,SL_0173,2025-10,199,17,0.085,199,1.0,11.0,61.4
皮膚科,DR_DM005,SL_0784,2025-10,12,0,0.0,12,1.0,13.0,57.0
皮膚科,DR_DM001,SL_0039,2025-10,9,0,0.0,9,1.0,23.0,
皮膚科,DR_DM002,SL_0433,2025-10,1,0,0.0,1,1.0,22.0,
皮膚科,DR_DM003,SL_0562,2025-10,5,0,0.0,5,1.0,17.0,
皮膚科,DR_DM007,SL_0009,2025-10,1,0,0.0,1,1.0,11.0,
皮膚科,DR_DM009,SL_0461,2025-10,7,1,0.143,7,1.0,20.0,
皮膚科,DR_DM010,SL_0690,2025-10,1,0,0.0,1,1.0,28.0,
皮膚科,DR_DM012,SL_0009,2025-10,1,0,0.0,1,1.0,,
皮膚科,DR_DM012,SL_0669,2025-10,1,0,0.0,1,1.0,,
看護部,DR_XX006,SL_0075,2025-10,47,27,0.574,47,1.0,0.0,85.8
看護部,DR_XX006,SL_0009,2025-10,55,25,0.455,55,1.0,0.0,81.8
看護部,DR_XX015,SL_0311,2025-10,6,6,1.0,6,1.0,0.0,
看護部,DR_XX021,SL_0464,2025-10,11,0,0.0,11,1.0,,
眼科,DR_E020,SL_0400,2025-10,53,53,1.0,53,1.0,0.0,100.0
眼科,DR_E021,SL_0200,2025-10,56,55,0.982,56,1.0,0.0,99.4
