診療科名,医師匿名ID,予約名称,月,再診件数,短時間再診件数,短時間再診比率,紹介状なし再診件数,紹介状なし再診比率,診察時間中央値_再診,スコア
心臓血管外科,DR_CS002,SL_0168,2025-07,51,4,0.078,51,1.0,8.0,62.1
心臓血管外科,DR_CS006,SL_0726,2025-07,136,4,0.029,135,0.993,16.0,52.2
心臓血管外科,DR_CS002,SL_0009,2025-07,8,1,0.125,8,1.0,10.5,
心臓血管外科,DR_CS003,SL_0009,2025-07,3,3,1.0,3,1.0,0.0,
心臓血管外科,DR_CS003,SL_0567,2025-07,1,1,1.0,1,1.0,0.0,
心臓血管外科,DR_CS005,SL_0581,2025-07,3,1,0.333,2,0.667,10.0,
心臓血管外科,DR_CS006,SL_0009,2025-07,2,1,0.5,2,1.0,10.5,
心臓血管外科,DR_CS006,SL_0776,2025-07,6,2,0.333,6,1.0,26.0,
心臓血管外科,DR_CS007,SL_0005,2025-07,2,0,0.0,2,1.0,,
感染症,DR_XX018,SL_0009,2025-07,22,11,0.5,22,1.0,1.5,82.0
感染症,DR_XX018,SL_0350,2025-07,10,1,0.1,10,1.0,0.0,70.0
放射線治療科,DR_RT002,SL_0009,2025-07,67,42,0.627,67,1.0,0.0,87.6
放射線治療科,DR_U002,SL_0009,2025-07,15,9,0.6,15,1.0,0.0,86.7
放射線治療科,DR_RT009,SL_0009,2025-07,12,7,0.583,12,1.0,0.0,86.1
放射線治療科,DR_RT002,SL_0134,2025-07,402,241,0.6,402,1.0,3.0,84.0
放射線治療科,DR_RT004,SL_0009,2025-07,96,54,0.562,96,1.0,4.0,81.8
放射線治療科,DR_RT004,SL_0108,2025-07,158,84,0.532,158,1.0,4.0,80.8
放射線治療科,DR_RT005,SL_0209,2025-07,65,28,0.431,65,1.0,5.0,76.5
放射線治療科,DR_RT001,SL_0023,2025-07,60,22,0.367,60,1.0,6.0,73.5
放射線治療科,DR_RT003,SL_0050,2025-07,35,9,0.257,35,1.0,8.0,68.0
放射線治療科,DR_RT006,SL_0009,2025-07,14,5,0.357,14,1.0,17.0,63.3
放射線治療科,DR_RT010,SL_0560,2025-07,21,0,0.0,21,1.0,20.0,48.6
放射線治療科,DR_RT006,SL_0251,2025-07,33,4,0.121,33,1.0,28.5,45.0
放射線治療科,DR_RT001,SL_0009,2025-07,7,3,0.429,7,1.0,6.0,
放射線治療科,DR_RT003,SL_0009,2025-07,8,4,0.5,8,1.0,0.0,
放射線治療科,DR_RT005,SL_0009,2025-07,2,1,0.5,2,1.0,5.0,
放射線治療科,DR_RT008,SL_0005,2025-07,8,0,0.0,8,1.0,,
放射線治療科,DR_RT009,SL_0824,2025-07,2,0,0.0,2,1.0,,
放射線診断科,DR_XX028,SL_0009,2025-07,3,1,0.333,3,1.0,0.0,
放射線診断科,DR_XX028,SL_0859,2025-07,1,0,0.0,1,1.0,,
救急科,DR_ER001,SL_0072,2025-07,112,36,0.321,107,0.955,10.0,62.0
救急科,DR_ER001,SL_0009,2025-07,8,0,0.0,8,1.0,,
救急科,DR_ER002,SL_0009,2025-07,1,0,0.0,1,1.0,,
救急科,DR_ER002,SL_0395,2025-07,8,1,0.125,8,1.0,0.0,
整形外科,DR_OR009,SL_0009,2025-07,20,20,1.0,20,1.0,0.0,100.0
整形外科,DR_OR009,SL_0165,2025-07,49,48,0.98,49,1.0,0.0,99.3
整形外科,DR_OR005,SL_0009,2025-07,82,45,0.549,82,1.0,0.5,84.5
整形外科,DR_OR016,SL_0252,2025-07,16,9,0.562,16,1.0,4.0,81.8
整形外科,DR_OR004,SL_0069,2025-07,112,60,0.536,112,1.0,4.0,80.9
整形外科,DR_OR003,SL_0038,2025-07,185,99,0.535,184,0.995,4.0,80.2
整形外科,DR_OR011,SL_0206,2025-07,16,7,0.438,16,1.0,5.0,76.8
整形外科,DR_OR033,SL_0725,2025-07,39,17,0.436,39,1.0,5.0,76.7
整形外科,DR_OR034,SL_0735,2025-07,35,15,0.429,35,1.0,5.0,76.5
整形外科,DR_OR007,SL_0261,2025-07,72,22,0.306,72,1.0,6.5,71.0
整形外科,DR_OR008,SL_0147,2025-07,31,9,0.29,31,1.0,6.0,70.9
整形外科,DR_OR022,SL_0790,2025-07,10,3,0.3,10,1.0,8.0,69.5
整形外科,DR_OR029,SL_0635,2025-07,59,14,0.237,59,1.0,8.0,67.4
整形外科,DR_OR022,SL_0421,2025-07,42,8,0.19,42,1.0,6.5,67.1
整形外科,DR_OR006,SL_0081,2025-07,72,23,0.319,70,0.972,7.0,67.0
整形外科,DR_OR020,SL_0279,2025-07,60,12,0.2,60,1.0,7.0,67.0
整形外科,DR_OR015,SL_0246,2025-07,46,5,0.109,46,1.0,8.0,63.1
整形外科,DR_OR028,SL_0565,2025-07,13,1,0.077,13,1.0,7.0,62.9
整形外科,DR_OR001,SL_0001,2025-07,61,9,0.148,61,1.0,10.0,62.6
整形外科,DR_OR014,SL_0009,2025-07,21,4,0.19,21,1.0,12.0,62.2
整形外科,DR_OR026,SL_0483,2025-07,10,1,0.1,10,1.0,9.0,61.9
整形外科,DR_OR031,SL_0731,2025-07,30,3,0.1,30,1.0,9.0,61.9
整形外科,DR_OR032,SL_0723,2025-07,76,7,0.092,76,1.0,10.0,60.7
整形外科,DR_OR012,SL_0227,2025-07,166,31,0.187,166,1.0,14.0,60.3
整形外科,DR_OR014,SL_0240,2025-07,35,3,0.086,35,1.0,11.0,59.6
整形外科,DR_OR014,SL_0608,2025-07,22,1,0.045,22,1.0,12.0,57.4
整形外科,DR_OR001,SL_0349,2025-07,12,0,0.0,12,1.0,13.0,55.0
整形外科,DR_OR025,SL_0386,2025-07,49,0,0.0,49,1.0,13.0,55.0
整形外科,DR_OR024,SL_0306,2025-07,17,4,0.235,13,0.765,8.5,33.5
整形外科,DR_OR001,SL_0009,2025-07,2,0,0.0,2,1.0,19.5,
整形外科,DR_OR002,SL_0005,2025-07,10,0,0.0,10,1.0,,
整形外科,DR_OR003,SL_0009,2025-07,4,2,0.5,4,1.0,4.5,
整形外科,DR_OR003,SL_0053,2025-07,2,0,0.0,2,1.0,15.0,
整形外科,DR_OR003,SL_0533,2025-07,2,1,0.5,2,1.0,4.0,
整形外科,DR_OR003,SL_0579,2025-07,1,0,0.0,1,1.0,12.0,
整形外科,DR_OR004,SL_0110,2025-07,1,0,0.0,1,1.0,8.0,
整形外科,DR_OR004,SL_0304,2025-07,4,0,0.0,4,1.0,8.5,
整形外科,DR_OR005,SL_0334,2025-07,6,4,0.667,5,0.833,1.5,
整形外科,DR_OR006,SL_0009,2025-07,3,1,0.333,3,1.0,6.5,
整形外科,DR_OR006,SL_0243,2025-07,4,0,0.0,4,1.0,15.0,
整形外科,DR_OR006,SL_0435,2025-07,6,1,0.167,6,1.0,10.5,
整形外科,DR_OR007,SL_0009,2025-07,3,2,0.667,3,1.0,3.0,
整形外科,DR_OR007,SL_0129,2025-07,3,0,0.0,3,1.0,22.5,
整形外科,DR_OR007,SL_0473,2025-07,5,1,0.2,5,1.0,10.0,
整形外科,DR_OR008,SL_0408,2025-07,2,0,0.0,2,1.0,8.0,
整形外科,DR_OR008,SL_0589,2025-07,4,0,0.0,4,1.0,10.0,
整形外科,DR_OR008,SL_0966,2025-07,1,1,1.0,1,1.0,3.0,
整形外科,DR_OR011,SL_0640,2025-07,1,0,0.0,1,1.0,28.0,
整形外科,DR_OR012,SL_0009,2025-07,6,5,0.833,6,1.0,0.0,
整形外科,DR_OR014,SL_0630,2025-07,4,0,0.0,4,1.0,10.5,
整形外科,DR_OR014,SL_0665,2025-07,2,1,0.5,2,1.0,12.0,
整形外科,DR_OR015,SL_0009,2025-07,1,0,0.0,1,1.0,11.0,
整形外科,DR_OR015,SL_0256,2025-07,4,0,0.0,4,1.0,19.5,
整形外科,DR_OR015,SL_0587,2025-07,3,0,0.0,3,1.0,15.0,
整形外科,DR_OR016,SL_0009,2025-07,1,0,0.0,1,1.0,15.0,
整形外科,DR_OR020,SL_0278,2025-07,5,0,0.0,5,1.0,8.0,
整形外科,DR_OR020,SL_0576,2025-07,4,2,0.5,4,1.0,6.0,
整形外科,DR_OR021,SL_0281,2025-07,7,0,0.0,7,1.0,9.0,
整形外科,DR_OR022,SL_0286,2025-07,6,1,0.167,6,1.0,5.0,
整形外科,DR_OR022,SL_0522,2025-07,4,1,0.25,4,1.0,9.0,
整形外科,DR_OR024,SL_0009,2025-07,1,0,0.0,1,1.0,,
整形外科,DR_OR025,SL_0009,2025-07,3,2,0.667,3,1.0,0.0,
整形外科,DR_OR025,SL_0919,2025-07,1,0,0.0,1,1.0,14.0,
整形外科,DR_OR026,SL_0009,2025-07,1,1,1.0,1,1.0,0.0,
整形外科,DR_OR028,SL_0009,2025-07,2,0,0.0,2,1.0,8.0,
整形外科,DR_OR029,SL_0009,2025-07,1,1,1.0,1,1.0,2.0,
整形外科,DR_OR031,SL_0904,2025-07,1,0,0.0,1,1.0,14.0,
整形外科,DR_OR031,SL_0908,2025-07,1,0,0.0,1,1.0,14.0,
整形外科,DR_OR032,SL_0009,2025-07,2,0,0.0,2,1.0,15.0,
整形外科,DR_OR032,SL_0818,2025-07,3,0,0.0,3,1.0,13.0,
整形外科,DR_OR033,SL_0009,2025-07,6,0,0.0,6,1.0,19.0,
整形外科,DR_OR033,SL_0782,2025-07,3,1,0.333,3,1.0,15.0,
整形外科,DR_OR033,SL_0793,2025-07,6,3,0.5,6,1.0,4.5,
整形外科,DR_OR034,SL_0009,2025-07,7,1,0.143,7,1.0,5.0,
整形外科,DR_OR034,SL_0920,2025-07,2,1,0.5,2,1.0,5.5,
歯科口腔外科,DR_OS015,SL_0009,2025-07,10,10,1.0,10,1.0,0.0,100.0
歯科口腔外科,DR_OS023,SL_0955,2025-07,21,17,0.81,21,1.0,0.5,93.2
歯科口腔外科,DR_OS005,SL_0009,2025-07,16,12,0.75,16,1.0,0.0,91.7
歯科口腔外科,DR_OS005,SL_0133,2025-07,36,23,0.639,36,1.0,0.0,88.0
歯科口腔外科,DR_OS011,SL_0322,2025-07,18,10,0.556,18,1.0,1.0,84.3
歯科口腔外科,DR_OS010,SL_0009,2025-07,13,7,0.538,13,1.0,3.0,81.9
歯科口腔外科,DR_OS014,SL_0372,2025-07,13,5,0.385,13,1.0,6.0,74.1
歯科口腔外科,DR_OS012,SL_0005,2025-07,10,2,0.2,10,1.0,0.0,73.3
歯科口腔外科,DR_OS004,SL_0009,2025-07,33,12,0.364,33,1.0,9.0,70.7
歯科口腔外科,DR_OS003,SL_0009,2025-07,42,12,0.286,42,1.0,7.0,69.9
歯科口腔外科,DR_OS002,SL_0009,2025-07,19,3,0.158,19,1.0,10.5,62.5
歯科口腔外科,DR_OS009,SL_0478,2025-07,43,5,0.116,43,1.0,11.0,60.6
歯科口腔外科,DR_OS007,SL_0141,2025-07,34,4,0.118,34,1.0,12.0,59.8
歯科口腔外科,DR_OS003,SL_0080,2025-07,89,8,0.09,89,1.0,14.0,57.1
歯科口腔外科,DR_OS004,SL_0123,2025-07,153,9,0.059,153,1.0,13.0,56.9
歯科口腔外科,DR_OS021,SL_0732,2025-07,108,13,0.12,108,1.0,16.0,56.3
歯科口腔外科,DR_OS002,SL_0060,2025-07,78,8,0.103,78,1.0,16.0,55.7
歯科口腔外科,DR_OS020,SL_0703,2025-07,90,7,0.078,90,1.0,19.0,52.1
歯科口腔外科,DR_OS022,SL_0902,2025-07,43,2,0.047,43,1.0,20.5,49.8
歯科口腔外科,DR_OS003,SL_0079,2025-07,6,1,0.167,6,1.0,20.5,
歯科口腔外科,DR_OS003,SL_0546,2025-07,6,0,0.0,6,1.0,30.5,
歯科口腔外科,DR_OS004,SL_0427,2025-07,1,0,0.0,0,0.0,14.0,
歯科口腔外科,DR_OS007,SL_0009,2025-07,9,3,0.333,9,1.0,8.0,
歯科口腔外科,DR_OS009,SL_0009,2025-07,2,0,0.0,2,1.0,37.5,
歯科口腔外科,DR_OS010,SL_0413,2025-07,1,0,0.0,1,1.0,21.0,
歯科口腔外科,DR_OS011,SL_0009,2025-07,1,1,1.0,1,1.0,1.0,
歯科口腔外科,DR_OS016,SL_0009,2025-07,2,2,1.0,2,1.0,0.0,
歯科口腔外科,DR_OS016,SL_0417,2025-07,4,4,1.0,4,1.0,0.0,
歯科口腔外科,DR_OS017,SL_0009,2025-07,2,1,0.5,2,1.0,8.5,
歯科口腔外科,DR_OS017,SL_0505,2025-07,7,0,0.0,7,1.0,14.0,
歯科口腔外科,DR_OS018,SL_0009,2025-07,2,2,1.0,2,1.0,0.0,
歯科口腔外科,DR_OS018,SL_0802,2025-07,5,2,0.4,5,1.0,7.0,
歯科口腔外科,DR_OS019,SL_0009,2025-07,1,0,0.0,1,1.0,,
歯科口腔外科,DR_OS019,SL_0643,2025-07,2,1,0.5,1,0.5,0.0,
歯科口腔外科,DR_OS020,SL_0009,2025-07,8,2,0.25,8,1.0,9.5,
歯科口腔外科,DR_OS020,SL_0814,2025-07,5,0,0.0,5,1.0,44.0,
歯科口腔外科,DR_OS021,SL_0009,2025-07,7,1,0.143,7,1.0,16.5,
歯科口腔外科,DR_OS022,SL_0009,2025-07,4,0,0.0,4,1.0,10.0,
泌尿器科,DR_U005,SL_0009,2025-07,269,265,0.985,269,1.0,0.0,99.5
泌尿器科,DR_U013,SL_0137,2025-07,74,73,0.986,74,1.0,0.0,99.5
泌尿器科,DR_U011,SL_0009,2025-07,60,58,0.967,60,1.0,0.0,98.9
泌尿器科,DR_U002,SL_0009,2025-07,285,270,0.947,285,1.0,0.0,98.2
泌尿器科,DR_U030,SL_0009,2025-07,10,9,0.9,10,1.0,0.0,96.7
泌尿器科,DR_U003,SL_0009,2025-07,35,29,0.829,35,1.0,1.0,93.4
泌尿器科,DR_U001,SL_0009,2025-07,15,11,0.733,15,1.0,0.0,91.1
泌尿器科,DR_U008,SL_0009,2025-07,53,38,0.717,53,1.0,0.0,90.6
泌尿器科,DR_U006,SL_0009,2025-07,14,10,0.714,14,1.0,0.0,90.5
泌尿器科,DR_U018,SL_0009,2025-07,121,77,0.636,121,1.0,1.0,87.0
泌尿器科,DR_U001,SL_0006,2025-07,486,304,0.626,486,1.0,3.0,84.8
泌尿器科,DR_U004,SL_0005,2025-07,72,37,0.514,72,1.0,0.0,83.8
泌尿器科,DR_U010,SL_0128,2025-07,387,239,0.618,387,1.0,4.0,83.7
泌尿器科,DR_U012,SL_0132,2025-07,169,93,0.55,169,1.0,4.0,81.4
泌尿器科,DR_U003,SL_0019,2025-07,388,199,0.513,388,1.0,4.0,80.2
泌尿器科,DR_U006,SL_0037,2025-07,254,122,0.48,254,1.0,5.0,78.2
泌尿器科,DR_U008,SL_0112,2025-07,380,182,0.479,380,1.0,5.0,78.1
泌尿器科,DR_U015,SL_0190,2025-07,49,19,0.388,49,1.0,5.0,75.1
泌尿器科,DR_U008,SL_0244,2025-07,24,8,0.333,24,1.0,6.0,72.4
泌尿器科,DR_U022,SL_0009,2025-07,13,2,0.154,13,1.0,0.0,71.8
泌尿器科,DR_U027,SL_0704,2025-07,47,11,0.234,47,1.0,6.0,69.1
泌尿器科,DR_U030,SL_0928,2025-07,41,10,0.244,41,1.0,7.0,68.5
泌尿器科,DR_U014,SL_0186,2025-07,21,1,0.048,21,1.0,0.0,68.3
泌尿器科,DR_U024,SL_0420,2025-07,26,4,0.154,26,1.0,10.0,62.8
泌尿器科,DR_U028,SL_0719,2025-07,71,12,0.169,71,1.0,11.0,62.4
泌尿器科,DR_U021,SL_0284,2025-07,10,3,0.3,9,0.9,5.0,58.0
泌尿器科,DR_U016,SL_0195,2025-07,10,0,0.0,10,1.0,14.0,54.1
泌尿器科,DR_U001,SL_0051,2025-07,6,1,0.167,6,1.0,8.0,
泌尿器科,DR_U006,SL_0493,2025-07,7,1,0.143,7,1.0,8.0,
泌尿器科,DR_U008,SL_0130,2025-07,7,4,0.571,7,1.0,3.0,
泌尿器科,DR_U008,SL_0308,2025-07,1,1,1.0,1,1.0,0.0,
泌尿器科,DR_U009,SL_0009,2025-07,1,0,0.0,1,1.0,,
泌尿器科,DR_U009,SL_0121,2025-07,6,0,0.0,6,1.0,,
泌尿器科,DR_U010,SL_0009,2025-07,2,0,0.0,2,1.0,,
泌尿器科,DR_U010,SL_0645,2025-07,3,1,0.333,3,1.0,5.0,
泌尿器科,DR_U012,SL_0009,2025-07,3,1,0.333,3,1.0,3.0,
泌尿器科,DR_U012,SL_0273,2025-07,1,0,0.0,1,1.0,26.0,
泌尿器科,DR_U012,SL_0474,2025-07,1,0,0.0,1,1.0,12.0,
泌尿器科,DR_U013,SL_0009,2025-07,2,2,1.0,2,1.0,0.0,
泌尿器科,DR_U015,SL_0009,2025-07,2,0,0.0,2,1.0,8.5,
泌尿器科,DR_U017,SL_0220,2025-07,15,0,0.0,15,1.0,,
泌尿器科,DR_U018,SL_0377,2025-07,6,4,0.667,6,1.0,1.0,
泌尿器科,DR_U020,SL_0009,2025-07,8,8,1.0,8,1.0,0.0,
泌尿器科,DR_U020,SL_0864,2025-07,2,2,1.0,2,1.0,0.0,
泌尿器科,DR_U021,SL_0009,2025-07,5,0,0.0,5,1.0,,
泌尿器科,DR_U023,SL_0415,2025-07,9,3,0.333,9,1.0,5.5,
泌尿器科,DR_U024,SL_0009,2025-07,1,1,1.0,1,1.0,0.0,
泌尿器科,DR_U025,SL_0009,2025-07,1,0,0.0,1,1.0,5.0,
泌尿器科,DR_U027,SL_0009,2025-07,1,1,1.0,1,1.0,0.0,
泌尿器科,,SL_0921,2025-07,1,1,1.0,1,1.0,0.0,
消化器内科,DR_GI001,SL_0009,2025-07,170,122,0.718,170,1.0,0.0,90.6
消化器内科,DR_GI006,SL_0826,2025-07,53,42,0.792,53,1.0,3.0,90.4
消化器内科,DR_GI006,SL_0120,2025-07,186,117,0.629,186,1.0,4.0,84.0
消化器内科,DR_GI002,SL_0730,2025-07,50,24,0.48,50,1.0,4.0,79.1
消化器内科,DR_PD012,SL_0475,2025-07,48,22,0.458,48,1.0,4.0,78.3
消化器内科,DR_GI005,SL_0152,2025-07,208,88,0.423,208,1.0,5.0,76.3
消化器内科,DR_GI005,SL_0847,2025-07,19,8,0.421,19,1.0,5.0,76.2
消化器内科,DR_GI006,SL_0320,2025-07,17,6,0.353,17,1.0,6.0,73.0
消化器内科,DR_GI002,SL_0046,2025-07,207,69,0.333,207,1.0,6.0,72.4
消化器内科,DR_GI005,SL_0362,2025-07,14,5,0.357,14,1.0,7.0,72.3
消化器内科,DR_GI008,SL_0214,2025-07,215,65,0.302,215,1.0,6.0,71.3
消化器内科,DR_GI003,SL_0451,2025-07,12,4,0.333,12,1.0,7.5,71.0
消化器内科,DR_GI003,SL_0083,2025-07,177,32,0.181,177,1.0,7.0,66.4
消化器内科,DR_GI003,SL_0861,2025-07,18,2,0.111,18,1.0,7.0,64.1
消化器内科,DR_GI006,SL_0258,2025-07,10,1,0.1,10,1.0,12.0,59.2
消化器内科,DR_GI009,SL_0370,2025-07,13,0,0.0,13,1.0,11.0,56.8
消化器内科,DR_GI002,SL_0676,2025-07,10,2,0.2,9,0.9,11.0,49.2
消化器内科,DR_GI001,SL_0365,2025-07,8,4,0.5,8,1.0,3.0,
消化器内科,DR_GI002,SL_0009,2025-07,6,3,0.5,6,1.0,6.5,
消化器内科,DR_GI002,SL_0423,2025-07,9,1,0.111,9,1.0,11.0,
消化器内科,DR_GI003,SL_0009,2025-07,1,0,0.0,1,1.0,17.0,
消化器内科,DR_GI003,SL_0230,2025-07,2,0,0.0,2,1.0,19.0,
消化器内科,DR_GI003,SL_0502,2025-07,9,1,0.111,9,1.0,12.0,
消化器内科,DR_GI005,SL_0009,2025-07,2,1,0.5,2,1.0,9.0,
消化器内科,DR_GI005,SL_0090,2025-07,2,1,0.5,2,1.0,6.0,
消化器内科,DR_GI005,SL_0554,2025-07,8,1,0.125,8,1.0,7.0,
消化器内科,DR_GI006,SL_0009,2025-07,2,1,0.5,2,1.0,0.0,
消化器内科,DR_GI006,SL_0259,2025-07,1,0,0.0,1,1.0,11.0,
消化器内科,DR_GI007,SL_0009,2025-07,1,1,1.0,1,1.0,0.0,
消化器内科,DR_GI007,SL_0192,2025-07,3,0,0.0,3,1.0,21.0,
消化器内科,DR_GI008,SL_0009,2025-07,1,0,0.0,1,1.0,15.0,
消化器内科,DR_GI008,SL_0315,2025-07,9,1,0.111,8,0.889,10.0,
消化器内科,DR_GI008,SL_0409,2025-07,5,1,0.2,5,1.0,9.0,
消化器内科,DR_GI010,SL_0005,2025-07,11,0,0.0,11,1.0,,
消化器内科,DR_GI011,SL_0385,2025-07,2,0,0.0,2,1.0,7.5,
消化器内科,DR_GI011,SL_0868,2025-07,1,0,0.0,1,1.0,6.0,
消化器内科,DR_GI012,SL_0009,2025-07,4,0,0.0,4,1.0,,
消化器内科,DR_GI012,SL_0457,2025-07,6,2,0.333,3,0.5,1.5,
消化器内科,DR_GI015,SL_0009,2025-07,1,0,0.0,1,1.0,,
産婦人科,DR_G012,SL_0358,2025-07,62,62,1.0,62,1.0,0.0,100.0
産婦人科,DR_G010,SL_0331,2025-07,38,37,0.974,38,1.0,0.0,99.1
産婦人科,DR_G014,SL_0488,2025-07,13,12,0.923,13,1.0,0.0,97.4
産婦人科,DR_G006,SL_0208,2025-07,118,77,0.653,118,1.0,0.0,88.4
産婦人科,DR_G006,SL_0009,2025-07,11,7,0.636,11,1.0,0.0,87.9
産婦人科,DR_G011,SL_0009,2025-07,77,44,0.571,77,1.0,3.0,83.0
産婦人科,DR_G004,SL_0124,2025-07,250,142,0.568,250,1.0,3.0,82.9
産婦人科,DR_G009,SL_0166,2025-07,18,10,0.556,18,1.0,3.0,82.5
産婦人科,DR_G004,SL_0347,2025-07,14,7,0.5,14,1.0,4.0,79.7
産婦人科,DR_G007,SL_0448,2025-07,14,7,0.5,14,1.0,4.0,79.7
産婦人科,DR_G003,SL_0028,2025-07,247,119,0.482,247,1.0,4.5,78.7
産婦人科,DR_G006,SL_0068,2025-07,49,24,0.49,49,1.0,5.0,78.5
産婦人科,DR_G004,SL_0029,2025-07,76,34,0.447,76,1.0,5.0,77.1
産婦人科,DR_G001,SL_0003,2025-07,173,69,0.399,173,1.0,5.0,75.5
産婦人科,DR_G005,SL_0371,2025-07,64,25,0.391,64,1.0,6.0,74.3
産婦人科,DR_G004,SL_0009,2025-07,10,3,0.3,10,1.0,3.0,74.0
産婦人科,DR_G006,SL_0517,2025-07,10,4,0.4,10,1.0,7.0,73.7
産婦人科,DR_G005,SL_0049,2025-07,180,64,0.356,180,1.0,7.0,72.2
産婦人科,DR_G003,SL_0009,2025-07,34,5,0.147,34,1.0,3.0,68.9
産婦人科,DR_G002,SL_0005,2025-07,56,2,0.036,56,1.0,1.0,67.0
産婦人科,DR_G018,SL_0706,2025-07,37,12,0.324,36,0.973,8.0,66.4
産婦人科,DR_G019,SL_0712,2025-07,18,5,0.278,18,1.0,11.0,66.0
産婦人科,DR_G013,SL_0369,2025-07,27,2,0.074,26,0.963,0.0,63.9
産婦人科,DR_G007,SL_0097,2025-07,59,14,0.237,59,1.0,15.0,61.1
産婦人科,DR_G007,SL_0294,2025-07,46,11,0.239,46,1.0,15.0,61.1
産婦人科,DR_G008,SL_0207,2025-07,144,15,0.104,144,1.0,11.0,60.2
産婦人科,DR_G008,SL_0316,2025-07,50,5,0.1,50,1.0,16.0,55.6
産婦人科,DR_G018,SL_0754,2025-07,21,1,0.048,21,1.0,27.0,43.9
産婦人科,DR_G001,SL_0009,2025-07,3,0,0.0,3,1.0,,
産婦人科,DR_G003,SL_0287,2025-07,5,2,0.4,5,1.0,5.0,
産婦人科,DR_G005,SL_0009,2025-07,42,0,0.0,42,1.0,,
産婦人科,DR_G005,SL_0588,2025-07,7,0,0.0,7,1.0,16.0,
産婦人科,DR_G005,SL_0663,2025-07,3,1,0.333,3,1.0,19.0,
産婦人科,DR_G005,SL_0830,2025-07,1,0,0.0,1,1.0,18.0,
産婦人科,DR_G007,SL_0009,2025-07,2,1,0.5,2,1.0,13.5,
産婦人科,DR_G007,SL_0653,2025-07,1,0,0.0,1,1.0,14.0,
産婦人科,DR_G008,SL_0009,2025-07,14,0,0.0,14,1.0,,
産婦人科,DR_G008,SL_0125,2025-07,3,1,0.333,3,1.0,13.0,
産婦人科,DR_G011,SL_0489,2025-07,4,3,0.75,3,0.75,3.5,
産婦人科,DR_G013,SL_0009,2025-07,2,2,1.0,2,1.0,0.0,
産婦人科,DR_G015,SL_0507,2025-07,7,0,0.0,7,1.0,,
産婦人科,DR_G016,SL_0571,2025-07,11,0,0.0,11,1.0,,
産婦人科,DR_G017,SL_0672,2025-07,2,0,0.0,2,1.0,14.0,
産婦人科,DR_G018,SL_0009,2025-07,2,1,0.5,2,1.0,13.5,
産婦人科,DR_G018,SL_0832,2025-07,2,1,0.5,2,1.0,6.0,
産婦人科,DR_G019,SL_0009,2025-07,1,1,1.0,1,1.0,0.0,
産婦人科,DR_G020,SL_0882,2025-07,1,0,0.0,1,1.0,,
皮膚・排泄ケア,DR_XX008,SL_0009,2025-07,55,0,0.0,55,1.0,,
皮膚・排泄ケア,DR_XX008,SL_0119,2025-07,7,0,0.0,7,1.0,,
皮膚科,DR_DM002,SL_0009,2025-07,32,24,0.75,32,1.0,0.0,91.7
皮膚科,DR_DM003,SL_0009,2025-07,49,34,0.694,49,1.0,0.0,89.8
皮膚科,DR_DM005,SL_0009,2025-07,35,22,0.629,35,1.0,1.0,86.7
皮膚科,DR_DM006,SL_0009,2025-07,14,9,0.643,14,1.0,2.0,86.3
皮膚科,DR_DM001,SL_0009,2025-07,12,6,0.5,12,1.0,3.0,80.6
皮膚科,DR_DM008,SL_0009,2025-07,60,19,0.317,60,1.0,7.0,70.9
皮膚科,DR_DM002,SL_0056,2025-07,146,42,0.288,146,1.0,7.0,70.0
皮膚科,DR_DM005,SL_0101,2025-07,203,45,0.222,203,1.0,8.0,66.9
皮膚科,DR_DM003,SL_0091,2025-07,161,30,0.186,161,1.0,8.0,65.7
皮膚科,DR_DM009,SL_0292,2025-07,60,9,0.15,60,1.0,8.0,64.5
皮膚科,DR_DM010,SL_0009,2025-07,11,3,0.273,11,1.0,12.5,64.5
皮膚科,DR_DM006,SL_0161,2025-07,119,15,0.126,119,1.0,10.0,61.9
皮膚科,DR_DM007,SL_0197,2025-07,49,2,0.041,49,1.0,10.0,59.0
皮膚科,DR_DM001,SL_0173,2025-07,204,13,0.064,204,1.0,11.0,58.9
皮膚科,DR_DM001,SL_0039,2025-07,10,0,0.0,10,1.0,15.0,53.2
皮膚科,DR_DM002,SL_0433,2025-07,5,1,0.2,5,1.0,7.0,
皮膚科,DR_DM003,SL_0562,2025-07,7,0,0.0,7,1.0,27.0,
皮膚科,DR_DM005,SL_0784,2025-07,7,1,0.143,7,1.0,16.0,
皮膚科,DR_DM009,SL_0461,2025-07,8,0,0.0,8,1.0,20.5,
皮膚科,DR_DM010,SL_0690,2025-07,1,0,0.0,0,0.0,7.0,
皮膚科,DR_DM011,SL_0005,2025-07,9,1,0.111,9,1.0,0.0,
看護部,DR_XX006,SL_0075,2025-07,50,40,0.8,50,1.0,0.0,93.3
看護部,DR_XX006,SL_0009,2025-07,54,37,0.685,54,1.0,0.0,89.5
看護部,DR_XX015,SL_0311,2025-07,9,8,0.889,9,1.0,0.0,
看護部,DR_XX021,SL_0464,2025-07,14,0,0.0,14,1.0,,
眼科,DR_E020,SL_0400,2025-07,53,53,1.0,53,1.0,0.0,100.0
眼科,DR_E021,SL_0200,2025-07,51,51,1.0,51,1.0,0.0,100.0
眼科,DR_E032,SL_0447,2025-07,14,14,1.0,14,1.0,0.0,100.0
眼科,DR_E020,SL_0009,2025-07,45,44,0.978,45,1.0,0.0,99.3
