診療科名,医師匿名ID,予約名称,月,再診件数,短時間再診件数,短時間再診比率,紹介状なし再診件数,紹介状なし再診比率,診察時間中央値_再診,スコア
循環器内科,DR_CV018,SL_0009,2025-04,1,1,1.0,1,1.0,0.0,
循環器内科,DR_CV019,SL_1000,2025-04,6,0,0.0,6,1.0,12.5,
循環器内科,,SL_0599,2025-04,1,0,0.0,1,1.0,33.0,
心臓血管外科,DR_CS002,SL_0168,2025-04,43,1,0.023,43,1.0,8.0,60.7
心臓血管外科,DR_CS006,SL_0726,2025-04,141,8,0.057,141,1.0,18.0,53.4
心臓血管外科,DR_CS002,SL_0009,2025-04,7,0,0.0,7,1.0,8.0,
心臓血管外科,DR_CS003,SL_0009,2025-04,9,5,0.556,9,1.0,0.0,
心臓血管外科,DR_CS003,SL_0567,2025-04,2,1,0.5,1,0.5,13.0,
心臓血管外科,DR_CS005,SL_0581,2025-04,1,0,0.0,0,0.0,,
心臓血管外科,DR_CS006,SL_0009,2025-04,5,1,0.2,5,1.0,5.0,
心臓血管外科,DR_CS006,SL_0776,2025-04,4,0,0.0,4,1.0,17.5,
心臓血管外科,DR_CS010,SL_1004,2025-04,1,0,0.0,1,1.0,6.0,
感染症,DR_XX018,SL_0350,2025-04,15,11,0.733,15,1.0,0.0,91.1
感染症,DR_XX018,SL_0009,2025-04,14,7,0.5,14,1.0,0.0,83.3
放射線治療科,DR_RT009,SL_0009,2025-04,11,8,0.727,11,1.0,0.0,90.9
放射線治療科,DR_U002,SL_0009,2025-04,14,9,0.643,14,1.0,0.0,88.1
放射線治療科,DR_RT004,SL_0009,2025-04,91,63,0.692,91,1.0,3.0,87.2
放射線治療科,DR_RT006,SL_0009,2025-04,13,8,0.615,13,1.0,0.0,87.2
放射線治療科,DR_RT002,SL_0134,2025-04,437,277,0.634,437,1.0,3.0,85.3
放射線治療科,DR_RT005,SL_0209,2025-04,81,51,0.63,81,1.0,3.0,85.1
放射線治療科,DR_RT002,SL_0009,2025-04,75,44,0.587,75,1.0,2.0,84.5
放射線治療科,DR_RT004,SL_0108,2025-04,169,92,0.544,169,1.0,4.0,81.4
放射線治療科,DR_RT011,SL_0741,2025-04,65,35,0.538,65,1.0,4.0,81.2
放射線治療科,DR_RT003,SL_0050,2025-04,34,3,0.088,34,1.0,10.0,61.2
放射線治療科,DR_RT006,SL_0251,2025-04,30,9,0.3,30,1.0,30.0,51.4
放射線治療科,DR_RT010,SL_0560,2025-04,21,2,0.095,21,1.0,23.0,50.4
放射線治療科,DR_RT001,SL_0009,2025-04,1,0,0.0,1,1.0,,
放射線治療科,DR_RT001,SL_0023,2025-04,2,0,0.0,2,1.0,18.5,
放射線治療科,DR_RT002,SL_0318,2025-04,1,1,1.0,1,1.0,0.0,
放射線治療科,DR_RT003,SL_0009,2025-04,5,1,0.2,5,1.0,7.0,
放射線治療科,DR_RT005,SL_0009,2025-04,3,3,1.0,3,1.0,0.0,
放射線治療科,DR_RT008,SL_0005,2025-04,11,0,0.0,11,1.0,,
放射線治療科,DR_RT009,SL_0824,2025-04,1,0,0.0,1,1.0,,
放射線治療科,DR_RT011,SL_0009,2025-04,7,3,0.429,7,1.0,6.0,
放射線診断科,DR_XX028,SL_0009,2025-04,1,0,0.0,1,1.0,,
放射線診断科,DR_XX036,SL_0009,2025-04,1,0,0.0,1,1.0,,
救急科,DR_ER001,SL_0009,2025-04,11,2,0.182,11,1.0,0.0,72.7
救急科,DR_ER001,SL_0072,2025-04,90,31,0.344,86,0.956,7.0,67.3
救急科,DR_ER002,SL_0009,2025-04,1,0,0.0,1,1.0,,
救急科,DR_ER002,SL_0395,2025-04,9,0,0.0,9,1.0,,
整形外科,DR_OR009,SL_0009,2025-04,42,40,0.952,42,1.0,0.0,98.4
整形外科,DR_OR009,SL_0165,2025-04,55,48,0.873,55,1.0,0.0,95.8
整形外科,DR_OR012,SL_0009,2025-04,11,8,0.727,11,1.0,0.0,90.9
整形外科,DR_OR004,SL_0069,2025-04,106,63,0.594,106,1.0,3.0,83.9
整形外科,DR_OR005,SL_0009,2025-04,63,33,0.524,63,1.0,1.0,83.3
整形外科,DR_OR011,SL_0206,2025-04,36,21,0.583,36,1.0,4.0,82.7
整形外科,DR_OR016,SL_0252,2025-04,14,8,0.571,14,1.0,4.0,82.3
整形外科,DR_OR022,SL_0790,2025-04,17,9,0.529,17,1.0,4.0,80.9
整形外科,DR_OR022,SL_0421,2025-04,24,12,0.5,24,1.0,4.0,80.0
整形外科,DR_OR003,SL_0038,2025-04,210,96,0.457,210,1.0,5.0,77.7
整形外科,DR_OR033,SL_0725,2025-04,52,23,0.442,52,1.0,5.0,77.2
整形外科,DR_OR006,SL_0009,2025-04,13,5,0.385,13,1.0,5.5,74.9
整形外科,DR_OR001,SL_0001,2025-04,47,15,0.319,47,1.0,6.0,72.2
整形外科,DR_OR007,SL_0261,2025-04,91,26,0.286,91,1.0,6.0,71.1
整形外科,DR_OR006,SL_0081,2025-04,61,17,0.279,61,1.0,6.0,70.9
整形外科,DR_OR001,SL_0349,2025-04,22,5,0.227,22,1.0,7.0,68.3
整形外科,DR_OR020,SL_0279,2025-04,84,19,0.226,84,1.0,7.0,68.3
整形外科,DR_OR008,SL_0147,2025-04,31,6,0.194,31,1.0,6.5,67.6
整形外科,DR_OR014,SL_0240,2025-04,38,6,0.158,38,1.0,8.0,65.2
整形外科,DR_OR012,SL_0227,2025-04,172,36,0.209,172,1.0,11.0,64.4
整形外科,DR_OR034,SL_0735,2025-04,25,3,0.12,25,1.0,8.0,63.9
整形外科,DR_OR015,SL_0246,2025-04,54,5,0.093,54,1.0,9.0,62.2
整形外科,DR_OR014,SL_0608,2025-04,26,2,0.077,26,1.0,9.0,61.6
整形外科,DR_OR014,SL_0009,2025-04,17,2,0.118,17,1.0,11.0,61.3
整形外科,DR_OR032,SL_0723,2025-04,89,7,0.079,89,1.0,10.0,60.9
整形外科,DR_OR031,SL_0731,2025-04,23,3,0.13,23,1.0,14.0,59.2
整形外科,DR_OR025,SL_0386,2025-04,21,0,0.0,21,1.0,10.0,58.2
整形外科,DR_OR029,SL_0635,2025-04,10,1,0.1,10,1.0,14.5,57.8
整形外科,DR_OR001,SL_0009,2025-04,4,0,0.0,4,1.0,14.5,
整形外科,DR_OR001,SL_0391,2025-04,2,0,0.0,2,1.0,6.0,
整形外科,DR_OR001,SL_1010,2025-04,1,0,0.0,1,1.0,7.0,
整形外科,DR_OR002,SL_0005,2025-04,16,0,0.0,16,1.0,,
整形外科,DR_OR003,SL_0009,2025-04,3,0,0.0,3,1.0,41.0,
整形外科,DR_OR003,SL_0053,2025-04,4,1,0.25,4,1.0,13.0,
整形外科,DR_OR003,SL_0533,2025-04,2,0,0.0,2,1.0,,
整形外科,DR_OR003,SL_0579,2025-04,5,0,0.0,5,1.0,8.0,
整形外科,DR_OR004,SL_0009,2025-04,3,2,0.667,3,1.0,3.0,
整形外科,DR_OR004,SL_0110,2025-04,4,1,0.25,4,1.0,7.5,
整形外科,DR_OR004,SL_0304,2025-04,2,0,0.0,2,1.0,10.0,
整形外科,DR_OR005,SL_0334,2025-04,3,1,0.333,2,0.667,12.0,
整形外科,DR_OR006,SL_0243,2025-04,3,0,0.0,3,1.0,9.5,
整形外科,DR_OR006,SL_0435,2025-04,5,0,0.0,5,1.0,11.0,
整形外科,DR_OR007,SL_0009,2025-04,3,0,0.0,3,1.0,17.0,
整形外科,DR_OR007,SL_0129,2025-04,2,2,1.0,2,1.0,2.5,
整形外科,DR_OR007,SL_0473,2025-04,4,1,0.25,4,1.0,10.0,
整形外科,DR_OR007,SL_0996,2025-04,1,0,0.0,1,1.0,22.0,
整形外科,DR_OR008,SL_0408,2025-04,1,0,0.0,1,1.0,13.0,
整形外科,DR_OR008,SL_0589,2025-04,3,1,0.333,3,1.0,10.0,
整形外科,DR_OR008,SL_0966,2025-04,3,1,0.333,3,1.0,9.0,
整形外科,DR_OR008,SL_1008,2025-04,3,0,0.0,3,1.0,6.0,
整形外科,DR_OR014,SL_0630,2025-04,8,0,0.0,8,1.0,9.0,
整形外科,DR_OR014,SL_0665,2025-04,2,0,0.0,2,1.0,10.0,
整形外科,DR_OR015,SL_0009,2025-04,2,1,0.5,2,1.0,15.0,
整形外科,DR_OR015,SL_0256,2025-04,3,0,0.0,3,1.0,19.0,
整形外科,DR_OR015,SL_0587,2025-04,2,0,0.0,2,1.0,19.0,
整形外科,DR_OR020,SL_0278,2025-04,4,1,0.25,4,1.0,11.0,
整形外科,DR_OR020,SL_0576,2025-04,4,0,0.0,4,1.0,8.5,
整形外科,DR_OR021,SL_0281,2025-04,9,0,0.0,9,1.0,10.5,
整形外科,DR_OR022,SL_0009,2025-04,2,1,0.5,2,1.0,14.5,
整形外科,DR_OR022,SL_0286,2025-04,6,4,0.667,6,1.0,4.0,
整形外科,DR_OR022,SL_0522,2025-04,4,1,0.25,4,1.0,8.5,
整形外科,DR_OR024,SL_0009,2025-04,3,1,0.333,3,1.0,4.5,
整形外科,DR_OR024,SL_0306,2025-04,6,1,0.167,5,0.833,10.0,
整形外科,DR_OR025,SL_0910,2025-04,2,0,0.0,2,1.0,,
整形外科,DR_OR026,SL_0009,2025-04,2,0,0.0,2,1.0,14.0,
整形外科,DR_OR026,SL_0483,2025-04,4,0,0.0,4,1.0,25.0,
整形外科,DR_OR028,SL_0009,2025-04,1,0,0.0,1,1.0,14.0,
整形外科,DR_OR028,SL_0565,2025-04,4,0,0.0,4,1.0,9.5,
整形外科,DR_OR029,SL_0009,2025-04,2,1,0.5,2,1.0,4.5,
整形外科,DR_OR029,SL_0915,2025-04,3,1,0.333,3,1.0,8.0,
整形外科,DR_OR031,SL_0009,2025-04,1,0,0.0,1,1.0,18.0,
整形外科,DR_OR031,SL_0908,2025-04,1,1,1.0,1,1.0,0.0,
整形外科,DR_OR032,SL_0737,2025-04,2,0,0.0,2,1.0,15.0,
整形外科,DR_OR032,SL_0738,2025-04,3,0,0.0,3,1.0,6.0,
整形外科,DR_OR032,SL_0818,2025-04,7,2,0.286,7,1.0,7.5,
整形外科,DR_OR033,SL_0009,2025-04,3,0,0.0,3,1.0,6.0,
整形外科,DR_OR033,SL_0782,2025-04,4,1,0.25,4,1.0,8.0,
整形外科,DR_OR033,SL_0793,2025-04,9,2,0.222,8,0.889,8.0,
整形外科,DR_OR034,SL_0009,2025-04,3,1,0.333,3,1.0,8.0,
整形外科,DR_OR034,SL_0911,2025-04,1,1,1.0,1,1.0,4.0,
整形外科,DR_OR034,SL_0920,2025-04,3,3,1.0,3,1.0,0.0,
歯科口腔外科,DR_OS005,SL_0133,2025-04,13,11,0.846,13,1.0,0.0,94.9
歯科口腔外科,DR_OS015,SL_0009,2025-04,30,21,0.7,30,1.0,0.0,90.0
歯科口腔外科,DR_OS010,SL_0009,2025-04,18,11,0.611,18,1.0,0.0,87.0
歯科口腔外科,DR_OS011,SL_0322,2025-04,11,7,0.636,11,1.0,1.0,87.0
歯科口腔外科,DR_OS014,SL_0372,2025-04,12,4,0.333,12,1.0,7.0,71.9
歯科口腔外科,DR_OS022,SL_0902,2025-04,12,4,0.333,12,1.0,9.0,70.2
歯科口腔外科,DR_OS002,SL_0060,2025-04,17,4,0.235,17,1.0,7.0,68.6
歯科口腔外科,DR_OS003,SL_0009,2025-04,27,6,0.222,27,1.0,13.0,63.1
歯科口腔外科,DR_OS007,SL_0141,2025-04,18,4,0.222,18,1.0,15.0,61.4
歯科口腔外科,DR_OS004,SL_0009,2025-04,35,5,0.143,35,1.0,12.0,61.3
歯科口腔外科,DR_OS020,SL_0703,2025-04,72,11,0.153,72,1.0,14.0,60.0
歯科口腔外科,DR_OS004,SL_0123,2025-04,119,6,0.05,119,1.0,14.0,56.5
歯科口腔外科,DR_OS009,SL_0478,2025-04,41,1,0.024,41,1.0,14.0,55.7
歯科口腔外科,DR_OS003,SL_0080,2025-04,86,3,0.035,86,1.0,17.0,53.5
歯科口腔外科,DR_OS021,SL_0732,2025-04,98,4,0.041,98,1.0,22.0,49.5
歯科口腔外科,DR_OS002,SL_0009,2025-04,1,1,1.0,1,1.0,3.0,
歯科口腔外科,DR_OS002,SL_0309,2025-04,1,0,0.0,0,0.0,26.0,
歯科口腔外科,DR_OS003,SL_0079,2025-04,6,0,0.0,6,1.0,18.5,
歯科口腔外科,DR_OS003,SL_0546,2025-04,4,0,0.0,4,1.0,12.0,
歯科口腔外科,DR_OS005,SL_0009,2025-04,3,3,1.0,3,1.0,0.0,
歯科口腔外科,DR_OS007,SL_0009,2025-04,5,3,0.6,5,1.0,4.0,
歯科口腔外科,DR_OS009,SL_0009,2025-04,2,0,0.0,2,1.0,10.5,
歯科口腔外科,DR_OS011,SL_0009,2025-04,1,1,1.0,1,1.0,1.0,
歯科口腔外科,DR_OS012,SL_0005,2025-04,8,0,0.0,8,1.0,,
歯科口腔外科,DR_OS015,SL_1011,2025-04,1,1,1.0,1,1.0,3.0,
歯科口腔外科,DR_OS016,SL_0009,2025-04,1,1,1.0,1,1.0,0.0,
歯科口腔外科,DR_OS016,SL_0417,2025-04,3,2,0.667,3,1.0,0.0,
歯科口腔外科,DR_OS017,SL_0009,2025-04,3,1,0.333,3,1.0,6.5,
歯科口腔外科,DR_OS017,SL_0505,2025-04,8,1,0.125,8,1.0,15.0,
歯科口腔外科,DR_OS018,SL_0802,2025-04,7,5,0.714,7,1.0,0.0,
歯科口腔外科,DR_OS019,SL_0643,2025-04,1,0,0.0,0,0.0,,
歯科口腔外科,DR_OS020,SL_0009,2025-04,4,3,0.75,4,1.0,0.0,
歯科口腔外科,DR_OS020,SL_0814,2025-04,6,0,0.0,6,1.0,20.0,
歯科口腔外科,DR_OS021,SL_0009,2025-04,6,1,0.167,6,1.0,10.0,
歯科口腔外科,,SL_0929,2025-04,2,1,0.5,2,1.0,24.5,
治験外来,DR_XX038,SL_0869,2025-04,2,0,0.0,2,1.0,,
泌尿器科,DR_U005,SL_0009,2025-04,310,300,0.968,310,1.0,0.0,98.9
泌尿器科,DR_U013,SL_0137,2025-04,72,69,0.958,72,1.0,0.0,98.6
泌尿器科,DR_U002,SL_0009,2025-04,274,261,0.953,274,1.0,0.0,98.4
泌尿器科,DR_U011,SL_0009,2025-04,58,55,0.948,58,1.0,0.0,98.3
泌尿器科,DR_U003,SL_0009,2025-04,30,28,0.933,30,1.0,0.0,97.8
泌尿器科,DR_U018,SL_0009,2025-04,96,74,0.771,96,1.0,0.0,92.4
泌尿器科,DR_U008,SL_0009,2025-04,67,48,0.716,67,1.0,0.0,90.5
泌尿器科,DR_U001,SL_0006,2025-04,483,336,0.696,482,0.998,3.0,87.1
泌尿器科,DR_U010,SL_0128,2025-04,388,245,0.631,386,0.995,4.0,83.8
泌尿器科,DR_U001,SL_0009,2025-04,16,9,0.562,16,1.0,3.0,82.9
泌尿器科,DR_U003,SL_0019,2025-04,420,250,0.595,419,0.998,4.0,82.9
泌尿器科,DR_U008,SL_0112,2025-04,419,234,0.558,418,0.998,4.0,81.7
泌尿器科,DR_U008,SL_0244,2025-04,29,16,0.552,29,1.0,4.0,81.7
泌尿器科,DR_U012,SL_0132,2025-04,204,112,0.549,204,1.0,4.0,81.6
泌尿器科,DR_U004,SL_0005,2025-04,70,30,0.429,70,1.0,0.0,81.0
泌尿器科,DR_U022,SL_0009,2025-04,17,7,0.412,17,1.0,0.0,80.4
泌尿器科,DR_U006,SL_0037,2025-04,243,110,0.453,242,0.996,5.0,77.1
泌尿器科,DR_U015,SL_0190,2025-04,53,20,0.377,53,1.0,6.0,74.2
泌尿器科,DR_U030,SL_0928,2025-04,48,17,0.354,48,1.0,6.0,73.4
泌尿器科,DR_U018,SL_0377,2025-04,12,6,0.5,11,0.917,2.0,72.4
泌尿器科,DR_U027,SL_0704,2025-04,55,15,0.273,55,1.0,7.5,69.4
泌尿器科,DR_U017,SL_0220,2025-04,18,1,0.056,18,1.0,0.0,68.5
泌尿器科,DR_U024,SL_0420,2025-04,21,2,0.095,21,1.0,6.0,64.8
泌尿器科,DR_U028,SL_0719,2025-04,74,5,0.068,74,1.0,13.0,58.0
泌尿器科,DR_U016,SL_0195,2025-04,15,1,0.067,14,0.933,12.0,51.3
泌尿器科,DR_U001,SL_0051,2025-04,8,3,0.375,8,1.0,9.0,
泌尿器科,DR_U001,SL_0052,2025-04,1,1,1.0,1,1.0,3.0,
泌尿器科,DR_U006,SL_0009,2025-04,4,3,0.75,4,1.0,0.0,
泌尿器科,DR_U006,SL_0493,2025-04,9,1,0.111,9,1.0,8.5,
泌尿器科,DR_U008,SL_0130,2025-04,7,3,0.429,7,1.0,5.0,
泌尿器科,DR_U008,SL_0308,2025-04,6,5,0.833,6,1.0,0.0,
泌尿器科,DR_U009,SL_0009,2025-04,1,0,0.0,1,1.0,,
泌尿器科,DR_U009,SL_0121,2025-04,10,0,0.0,10,1.0,,
泌尿器科,DR_U010,SL_0009,2025-04,5,4,0.8,5,1.0,2.0,
泌尿器科,DR_U010,SL_0645,2025-04,7,1,0.143,7,1.0,7.5,
泌尿器科,DR_U012,SL_0009,2025-04,4,3,0.75,4,1.0,0.0,
泌尿器科,DR_U012,SL_0273,2025-04,4,2,0.5,4,1.0,3.5,
泌尿器科,DR_U012,SL_0474,2025-04,2,2,1.0,2,1.0,1.0,
泌尿器科,DR_U013,SL_0009,2025-04,5,5,1.0,5,1.0,0.0,
泌尿器科,DR_U014,SL_0186,2025-04,18,0,0.0,18,1.0,,
泌尿器科,DR_U015,SL_0009,2025-04,6,1,0.167,6,1.0,6.5,
泌尿器科,DR_U020,SL_0009,2025-04,3,3,1.0,3,1.0,0.0,
泌尿器科,DR_U020,SL_0864,2025-04,1,1,1.0,1,1.0,0.0,
泌尿器科,DR_U021,SL_0009,2025-04,3,0,0.0,3,1.0,,
泌尿器科,DR_U021,SL_0284,2025-04,9,1,0.111,7,0.778,12.5,
泌尿器科,DR_U023,SL_0415,2025-04,5,1,0.2,5,1.0,11.0,
泌尿器科,DR_U024,SL_0009,2025-04,1,0,0.0,1,1.0,18.0,
泌尿器科,DR_U025,SL_0694,2025-04,1,1,1.0,1,1.0,0.0,
泌尿器科,DR_U030,SL_0009,2025-04,6,5,0.833,6,1.0,0.5,
泌尿器科,,SL_0921,2025-04,1,0,0.0,1,1.0,7.0,
消化器内科,DR_GI001,SL_0009,2025-04,144,105,0.729,144,1.0,0.0,91.0
消化器内科,DR_GI006,SL_0826,2025-04,160,123,0.769,160,1.0,3.0,89.8
消化器内科,DR_GI005,SL_0152,2025-04,46,22,0.478,46,1.0,5.0,78.4
消化器内科,DR_GI006,SL_0120,2025-04,100,45,0.45,100,1.0,5.0,77.4
消化器内科,DR_GI005,SL_0847,2025-04,214,90,0.421,214,1.0,5.0,76.5
消化器内科,DR_GI006,SL_0320,2025-04,11,5,0.455,11,1.0,8.0,75.1
消化器内科,DR_GI005,SL_0554,2025-04,12,5,0.417,12,1.0,7.0,74.7
消化器内科,DR_PD012,SL_0475,2025-04,10,4,0.4,10,1.0,7.0,74.1
消化器内科,DR_GI008,SL_0214,2025-04,143,53,0.371,143,1.0,6.0,74.0
消化器内科,DR_GI002,SL_0730,2025-04,157,53,0.338,157,1.0,5.0,73.7
消化器内科,DR_GI002,SL_0046,2025-04,68,23,0.338,68,1.0,6.0,72.9
消化器内科,DR_GI017,SL_0993,2025-04,16,5,0.312,16,1.0,8.0,70.3
消化器内科,DR_GI003,SL_0451,2025-04,12,4,0.333,12,1.0,9.5,69.7
消化器内科,DR_GI010,SL_0005,2025-04,11,1,0.091,11,1.0,0.0,69.7
消化器内科,DR_GI003,SL_0083,2025-04,49,10,0.204,49,1.0,7.0,67.6
消化器内科,DR_GI003,SL_0861,2025-04,126,25,0.198,126,1.0,7.0,67.4
消化器内科,DR_GI005,SL_0362,2025-04,12,2,0.167,12,1.0,8.0,65.5
消化器内科,DR_GI008,SL_0409,2025-04,11,2,0.182,11,1.0,10.0,64.3
消化器内科,DR_GI011,SL_0385,2025-04,25,2,0.08,25,1.0,11.0,60.1
消化器内科,DR_GI001,SL_0365,2025-04,6,4,0.667,4,0.667,1.5,
消化器内科,DR_GI002,SL_0009,2025-04,3,0,0.0,3,1.0,14.0,
消化器内科,DR_GI002,SL_0423,2025-04,8,3,0.375,8,1.0,7.0,
消化器内科,DR_GI002,SL_0676,2025-04,3,1,0.333,2,0.667,6.0,
消化器内科,DR_GI003,SL_0009,2025-04,3,1,0.333,3,1.0,5.0,
消化器内科,DR_GI003,SL_0502,2025-04,6,0,0.0,6,1.0,8.5,
消化器内科,DR_GI003,SL_0998,2025-04,2,0,0.0,2,1.0,9.5,
消化器内科,DR_GI005,SL_0009,2025-04,4,4,1.0,4,1.0,0.0,
消化器内科,DR_GI005,SL_0090,2025-04,3,1,0.333,3,1.0,10.0,
消化器内科,DR_GI006,SL_0009,2025-04,1,0,0.0,1,1.0,5.0,
消化器内科,DR_GI006,SL_0258,2025-04,9,0,0.0,9,1.0,11.0,
消化器内科,DR_GI006,SL_0259,2025-04,1,0,0.0,1,1.0,26.0,
消化器内科,DR_GI007,SL_0009,2025-04,1,1,1.0,1,1.0,3.0,
消化器内科,DR_GI007,SL_0192,2025-04,2,1,0.5,2,1.0,12.5,
消化器内科,DR_GI008,SL_0009,2025-04,2,2,1.0,2,1.0,0.5,
消化器内科,DR_GI008,SL_0315,2025-04,6,4,0.667,6,1.0,2.0,
消化器内科,DR_GI009,SL_0370,2025-04,9,1,0.111,9,1.0,17.0,
消化器内科,DR_GI011,SL_0868,2025-04,1,0,0.0,1,1.0,7.0,
消化器内科,DR_GI012,SL_0009,2025-04,2,0,0.0,2,1.0,,
消化器内科,DR_GI012,SL_0457,2025-04,9,2,0.222,5,0.556,24.0,
消化器内科,DR_GI015,SL_0986,2025-04,1,0,0.0,1,1.0,,
消化器内科,,SL_0697,2025-04,3,2,0.667,3,1.0,0.0,
産婦人科,DR_G010,SL_0331,2025-04,26,26,1.0,26,1.0,0.0,100.0
産婦人科,DR_G012,SL_0358,2025-04,39,34,0.872,39,1.0,0.0,95.7
産婦人科,DR_G006,SL_0208,2025-04,95,73,0.768,95,1.0,0.0,92.3
産婦人科,DR_G004,SL_0124,2025-04,290,172,0.593,289,0.997,3.0,83.6
産婦人科,DR_G011,SL_0009,2025-04,59,32,0.542,59,1.0,2.5,82.6
産婦人科,DR_G003,SL_0028,2025-04,227,125,0.551,227,1.0,4.0,81.7
産婦人科,DR_G006,SL_0517,2025-04,11,6,0.545,11,1.0,4.0,81.5
産婦人科,DR_G022,SL_0974,2025-04,43,22,0.512,43,1.0,4.0,80.4
産婦人科,DR_G009,SL_0166,2025-04,17,8,0.471,17,1.0,3.5,79.4
産婦人科,DR_G006,SL_0068,2025-04,48,23,0.479,48,1.0,5.0,78.4
産婦人科,DR_G013,SL_0369,2025-04,12,4,0.333,12,1.0,0.0,77.8
産婦人科,DR_G004,SL_0347,2025-04,10,4,0.4,10,1.0,5.0,75.8
産婦人科,DR_G003,SL_0287,2025-04,15,6,0.4,15,1.0,6.0,74.9
産婦人科,DR_G004,SL_0009,2025-04,15,5,0.333,15,1.0,4.0,74.4
産婦人科,DR_G004,SL_0029,2025-04,71,26,0.366,71,1.0,6.0,73.8
産婦人科,DR_G022,SL_0973,2025-04,78,30,0.385,78,1.0,7.0,73.6
産婦人科,DR_G005,SL_0371,2025-04,54,19,0.352,54,1.0,7.0,72.5
産婦人科,DR_G003,SL_0009,2025-04,30,4,0.133,30,1.0,1.0,70.3
産婦人科,DR_G019,SL_0712,2025-04,15,5,0.333,15,1.0,10.0,69.3
産婦人科,DR_G001,SL_0003,2025-04,90,30,0.333,90,1.0,11.0,68.5
産婦人科,DR_G005,SL_0049,2025-04,162,46,0.284,162,1.0,9.0,68.5
産婦人科,DR_G008,SL_0125,2025-04,43,12,0.279,43,1.0,9.0,68.4
産婦人科,DR_G002,SL_0005,2025-04,35,1,0.029,35,1.0,0.0,67.6
産婦人科,DR_G008,SL_0316,2025-04,46,9,0.196,46,1.0,12.0,63.1
産婦人科,DR_G008,SL_0207,2025-04,116,20,0.172,116,1.0,14.0,60.6
産婦人科,DR_G005,SL_0009,2025-04,42,0,0.0,42,1.0,21.0,48.9
産婦人科,DR_G008,SL_0009,2025-04,26,0,0.0,26,1.0,23.0,47.3
産婦人科,DR_G003,SL_0765,2025-04,2,1,0.5,2,1.0,6.5,
産婦人科,DR_G005,SL_0588,2025-04,7,1,0.143,7,1.0,15.0,
産婦人科,DR_G005,SL_0927,2025-04,3,2,0.667,3,1.0,2.0,
産婦人科,DR_G006,SL_0009,2025-04,9,4,0.444,9,1.0,6.0,
産婦人科,DR_G008,SL_0317,2025-04,8,2,0.25,8,1.0,30.5,
産婦人科,DR_G011,SL_0489,2025-04,4,2,0.5,4,1.0,0.0,
産婦人科,DR_G012,SL_0009,2025-04,1,1,1.0,1,1.0,0.0,
産婦人科,DR_G013,SL_0009,2025-04,1,0,0.0,1,1.0,,
産婦人科,DR_G014,SL_0488,2025-04,8,7,0.875,8,1.0,0.0,
産婦人科,DR_G015,SL_0507,2025-04,13,0,0.0,13,1.0,,
産婦人科,DR_G016,SL_0571,2025-04,12,0,0.0,12,1.0,,
産婦人科,DR_G017,SL_0672,2025-04,2,0,0.0,2,1.0,23.0,
産婦人科,DR_G022,SL_0009,2025-04,1,0,0.0,1,1.0,53.0,
産婦人科,DR_G022,SL_1003,2025-04,6,3,0.5,6,1.0,3.0,
産婦人科,DR_G022,SL_1007,2025-04,4,1,0.25,4,1.0,9.0,
皮膚・排泄ケア,DR_XX008,SL_0009,2025-04,120,2,0.017,120,1.0,0.0,67.2
皮膚・排泄ケア,DR_XX008,SL_0119,2025-04,9,0,0.0,9,1.0,,
皮膚科,DR_DM005,SL_0009,2025-04,60,48,0.8,60,1.0,0.0,93.3
皮膚科,DR_DM001,SL_0009,2025-04,18,13,0.722,18,1.0,0.0,90.7
皮膚科,DR_DM003,SL_0009,2025-04,44,28,0.636,44,1.0,0.0,87.9
皮膚科,DR_DM005,SL_0101,2025-04,199,58,0.291,199,1.0,7.0,70.5
皮膚科,DR_DM014,SL_0009,2025-04,59,15,0.254,59,1.0,6.0,70.1
皮膚科,DR_DM008,SL_0009,2025-04,73,22,0.301,73,1.0,8.0,69.9
皮膚科,DR_DM013,SL_0871,2025-04,110,25,0.227,110,1.0,8.0,67.5
皮膚科,DR_DM014,SL_0972,2025-04,192,42,0.219,192,1.0,8.0,67.2
皮膚科,DR_DM009,SL_0292,2025-04,46,7,0.152,46,1.0,8.0,65.0
皮膚科,DR_DM003,SL_0091,2025-04,155,16,0.103,154,0.994,10.5,60.6
皮膚科,DR_DM001,SL_0173,2025-04,183,12,0.066,183,1.0,10.0,60.4
皮膚科,DR_DM007,SL_0197,2025-04,49,5,0.102,49,1.0,12.0,59.9
皮膚科,DR_DM001,SL_0039,2025-04,6,0,0.0,6,1.0,18.0,
皮膚科,DR_DM003,SL_0562,2025-04,2,0,0.0,2,1.0,20.5,
皮膚科,DR_DM005,SL_0784,2025-04,5,0,0.0,5,1.0,19.0,
皮膚科,DR_DM007,SL_0009,2025-04,1,0,0.0,1,1.0,13.0,
皮膚科,DR_DM009,SL_0009,2025-04,1,1,1.0,1,1.0,0.0,
皮膚科,DR_DM009,SL_0461,2025-04,5,0,0.0,5,1.0,20.0,
皮膚科,DR_DM010,SL_0009,2025-04,4,0,0.0,4,1.0,18.0,
皮膚科,DR_DM011,SL_0005,2025-04,7,1,0.143,7,1.0,0.0,
皮膚科,DR_DM012,SL_0009,2025-04,1,0,0.0,1,1.0,,
皮膚科,DR_DM013,SL_0009,2025-04,9,6,0.667,9,1.0,1.0,
皮膚科,DR_DM014,SL_0976,2025-04,4,0,0.0,4,1.0,10.0,
