診療科名,医師匿名ID,予約名称,月,再診件数,短時間再診件数,短時間再診比率,紹介状なし再診件数,紹介状なし再診比率,診察時間中央値_再診,スコア
循環器内科,DR_CV017,SL_0688,2025-09,2,1,0.5,2,1.0,0.0,
心臓血管外科,DR_CS002,SL_0168,2025-09,43,1,0.023,43,1.0,9.0,57.4
心臓血管外科,DR_CS006,SL_0726,2025-09,110,2,0.018,110,1.0,19.0,46.2
心臓血管外科,DR_CS002,SL_0009,2025-09,9,1,0.111,9,1.0,12.0,
心臓血管外科,DR_CS003,SL_0009,2025-09,7,4,0.571,7,1.0,0.0,
心臓血管外科,DR_CS003,SL_0567,2025-09,2,2,1.0,2,1.0,2.0,
心臓血管外科,DR_CS005,SL_0581,2025-09,1,0,0.0,1,1.0,27.0,
心臓血管外科,DR_CS006,SL_0009,2025-09,1,0,0.0,1,1.0,29.0,
心臓血管外科,DR_CS006,SL_0776,2025-09,8,4,0.5,8,1.0,9.0,
感染症,DR_XX018,SL_0009,2025-09,19,6,0.316,19,1.0,6.0,70.5
感染症,DR_XX018,SL_0350,2025-09,5,3,0.6,5,1.0,0.0,
放射線治療科,DR_RT002,SL_0009,2025-09,55,33,0.6,55,1.0,2.0,84.4
放射線治療科,DR_RT004,SL_0009,2025-09,92,53,0.576,92,1.0,3.0,82.5
放射線治療科,DR_RT002,SL_0134,2025-09,402,233,0.58,402,1.0,4.0,81.6
放射線治療科,DR_RT004,SL_0108,2025-09,135,73,0.541,135,1.0,4.0,80.3
放射線治療科,DR_RT009,SL_0009,2025-09,10,5,0.5,10,1.0,3.5,79.4
放射線治療科,DR_RT005,SL_0209,2025-09,60,28,0.467,60,1.0,5.0,76.7
放射線治療科,DR_RT001,SL_0023,2025-09,33,15,0.455,33,1.0,5.0,76.3
放射線治療科,DR_RT008,SL_0005,2025-09,19,1,0.053,19,1.0,0.0,68.4
放射線治療科,DR_RT003,SL_0050,2025-09,31,6,0.194,31,1.0,7.0,65.4
放射線治療科,DR_RT006,SL_0251,2025-09,28,8,0.286,28,1.0,26.0,47.3
放射線治療科,DR_RT010,SL_0560,2025-09,13,0,0.0,13,1.0,22.0,42.2
放射線治療科,DR_RT001,SL_0009,2025-09,2,1,0.5,2,1.0,2.5,
放射線治療科,DR_RT003,SL_0009,2025-09,3,2,0.667,3,1.0,0.0,
放射線治療科,DR_RT005,SL_0009,2025-09,1,0,0.0,1,1.0,9.0,
放射線治療科,DR_RT006,SL_0009,2025-09,5,1,0.2,5,1.0,40.0,
放射線治療科,DR_RT009,SL_0824,2025-09,2,2,1.0,2,1.0,0.0,
放射線治療科,DR_RT012,SL_0786,2025-09,1,0,0.0,1,1.0,18.0,
放射線治療科,DR_U002,SL_0009,2025-09,6,5,0.833,6,1.0,0.0,
放射線診断科,DR_XX028,SL_0009,2025-09,1,0,0.0,1,1.0,,
救急科,DR_ER001,SL_0072,2025-09,96,36,0.375,88,0.917,6.5,64.3
救急科,DR_ER001,SL_0009,2025-09,9,1,0.111,9,1.0,1.0,
救急科,DR_ER002,SL_0009,2025-09,4,0,0.0,4,1.0,,
救急科,DR_ER002,SL_0395,2025-09,10,0,0.0,10,1.0,,
整形外科,DR_OR009,SL_0009,2025-09,14,14,1.0,14,1.0,0.0,100.0
整形外科,DR_OR009,SL_0165,2025-09,41,41,1.0,41,1.0,0.0,100.0
整形外科,DR_OR005,SL_0009,2025-09,72,49,0.681,72,1.0,0.0,89.4
整形外科,DR_OR011,SL_0206,2025-09,15,11,0.733,15,1.0,2.0,88.9
整形外科,DR_OR016,SL_0252,2025-09,21,15,0.714,21,1.0,2.0,88.2
整形外科,DR_OR003,SL_0038,2025-09,154,101,0.656,154,1.0,3.0,85.2
整形外科,DR_OR004,SL_0069,2025-09,90,49,0.544,90,1.0,4.0,80.4
整形外科,DR_OR033,SL_0725,2025-09,53,28,0.528,53,1.0,4.0,79.8
整形外科,DR_OR034,SL_0735,2025-09,38,14,0.368,38,1.0,5.5,72.8
整形外科,DR_OR006,SL_0081,2025-09,65,24,0.369,65,1.0,6.0,72.3
整形外科,DR_OR007,SL_0261,2025-09,91,30,0.33,91,1.0,6.0,71.0
整形外科,DR_OR008,SL_0147,2025-09,53,17,0.321,53,1.0,6.0,70.7
整形外科,DR_OR022,SL_0421,2025-09,36,12,0.333,36,1.0,7.0,70.0
整形外科,DR_OR020,SL_0279,2025-09,89,21,0.236,89,1.0,7.0,66.8
整形外科,DR_OR029,SL_0635,2025-09,59,16,0.271,59,1.0,8.0,66.8
整形外科,DR_OR031,SL_0731,2025-09,37,8,0.216,37,1.0,8.0,65.0
整形外科,DR_OR001,SL_0001,2025-09,71,8,0.113,71,1.0,7.5,62.1
整形外科,DR_OR015,SL_0246,2025-09,57,6,0.105,57,1.0,8.0,61.3
整形外科,DR_OR014,SL_0009,2025-09,17,2,0.118,17,1.0,8.5,61.2
整形外科,DR_OR032,SL_0723,2025-09,64,8,0.125,64,1.0,9.0,60.8
整形外科,DR_OR021,SL_0281,2025-09,12,1,0.083,12,1.0,8.0,60.5
整形外科,DR_OR012,SL_0227,2025-09,137,29,0.212,137,1.0,12.0,60.4
整形外科,DR_OR014,SL_0608,2025-09,25,1,0.04,25,1.0,8.0,59.1
整形外科,DR_OR014,SL_0240,2025-09,34,3,0.088,33,0.971,8.0,58.1
整形外科,DR_OR024,SL_0306,2025-09,10,4,0.4,8,0.8,3.5,57.8
整形外科,DR_OR025,SL_0386,2025-09,42,3,0.071,42,1.0,12.0,55.7
整形外科,DR_OR001,SL_0009,2025-09,6,0,0.0,6,1.0,13.0,
整形外科,DR_OR001,SL_0349,2025-09,5,0,0.0,5,1.0,11.0,
整形外科,DR_OR002,SL_0005,2025-09,13,0,0.0,13,1.0,,
整形外科,DR_OR003,SL_0009,2025-09,7,4,0.571,7,1.0,2.0,
整形外科,DR_OR003,SL_0053,2025-09,4,1,0.25,4,1.0,9.0,
整形外科,DR_OR003,SL_0440,2025-09,2,2,1.0,2,1.0,2.5,
整形外科,DR_OR003,SL_0533,2025-09,1,0,0.0,1,1.0,,
整形外科,DR_OR003,SL_0579,2025-09,2,1,0.5,2,1.0,4.0,
整形外科,DR_OR003,SL_0916,2025-09,4,0,0.0,4,1.0,13.0,
整形外科,DR_OR004,SL_0110,2025-09,1,0,0.0,1,1.0,9.0,
整形外科,DR_OR004,SL_0304,2025-09,5,0,0.0,5,1.0,8.0,
整形外科,DR_OR004,SL_0431,2025-09,1,0,0.0,1,1.0,22.0,
整形外科,DR_OR006,SL_0009,2025-09,9,5,0.556,9,1.0,2.0,
整形外科,DR_OR006,SL_0243,2025-09,4,0,0.0,4,1.0,23.0,
整形外科,DR_OR006,SL_0435,2025-09,6,2,0.333,6,1.0,7.5,
整形外科,DR_OR007,SL_0129,2025-09,1,0,0.0,1,1.0,7.0,
整形外科,DR_OR007,SL_0473,2025-09,6,1,0.167,6,1.0,7.0,
整形外科,DR_OR008,SL_0009,2025-09,7,1,0.143,7,1.0,5.0,
整形外科,DR_OR008,SL_0408,2025-09,3,0,0.0,3,1.0,8.5,
整形外科,DR_OR012,SL_0009,2025-09,5,3,0.6,5,1.0,3.0,
整形外科,DR_OR014,SL_0630,2025-09,4,0,0.0,4,1.0,21.0,
整形外科,DR_OR015,SL_0256,2025-09,2,0,0.0,2,1.0,10.0,
整形外科,DR_OR015,SL_0587,2025-09,4,1,0.25,4,1.0,13.5,
整形外科,DR_OR016,SL_0009,2025-09,4,1,0.25,4,1.0,6.0,
整形外科,DR_OR020,SL_0278,2025-09,3,0,0.0,3,1.0,9.0,
整形外科,DR_OR020,SL_0576,2025-09,4,1,0.25,4,1.0,8.0,
整形外科,DR_OR022,SL_0286,2025-09,8,4,0.5,8,1.0,4.0,
整形外科,DR_OR022,SL_0522,2025-09,3,2,0.667,3,1.0,4.0,
整形外科,DR_OR022,SL_0790,2025-09,4,2,0.5,4,1.0,5.0,
整形外科,DR_OR022,SL_0954,2025-09,1,1,1.0,1,1.0,1.0,
整形外科,DR_OR025,SL_0009,2025-09,1,1,1.0,1,1.0,0.0,
整形外科,DR_OR025,SL_0910,2025-09,4,1,0.25,4,1.0,18.0,
整形外科,DR_OR025,SL_0919,2025-09,2,0,0.0,2,1.0,17.0,
整形外科,DR_OR026,SL_0483,2025-09,6,0,0.0,6,1.0,12.0,
整形外科,DR_OR028,SL_0565,2025-09,5,0,0.0,5,1.0,10.0,
整形外科,DR_OR029,SL_0009,2025-09,3,1,0.333,3,1.0,10.0,
整形外科,DR_OR029,SL_0915,2025-09,3,2,0.667,3,1.0,3.0,
整形外科,DR_OR031,SL_0009,2025-09,3,3,1.0,3,1.0,0.0,
整形外科,DR_OR031,SL_0908,2025-09,5,2,0.4,5,1.0,9.0,
整形外科,DR_OR032,SL_0009,2025-09,3,1,0.333,3,1.0,16.0,
整形外科,DR_OR032,SL_0737,2025-09,2,0,0.0,2,1.0,12.5,
整形外科,DR_OR032,SL_0738,2025-09,1,0,0.0,1,1.0,22.0,
整形外科,DR_OR032,SL_0818,2025-09,3,0,0.0,3,1.0,7.5,
整形外科,DR_OR033,SL_0009,2025-09,2,0,0.0,2,1.0,6.5,
整形外科,DR_OR033,SL_0782,2025-09,4,3,0.75,4,1.0,2.5,
整形外科,DR_OR033,SL_0793,2025-09,5,3,0.6,5,1.0,3.0,
整形外科,DR_OR034,SL_0009,2025-09,2,2,1.0,2,1.0,3.5,
整形外科,DR_OR034,SL_0920,2025-09,1,0,0.0,1,1.0,6.0,
整形外科,,SL_0544,2025-09,1,1,1.0,1,1.0,0.0,
歯科口腔外科,DR_OS015,SL_0009,2025-09,12,11,0.917,12,1.0,0.0,97.2
歯科口腔外科,DR_OS005,SL_0133,2025-09,13,9,0.692,13,1.0,0.0,89.7
歯科口腔外科,DR_OS011,SL_0322,2025-09,18,10,0.556,18,1.0,2.0,83.0
歯科口腔外科,DR_OS023,SL_0009,2025-09,10,5,0.5,10,1.0,4.0,78.9
歯科口腔外科,DR_OS010,SL_0009,2025-09,13,6,0.462,13,1.0,6.0,75.4
歯科口腔外科,DR_OS005,SL_0009,2025-09,20,9,0.45,20,1.0,8.0,72.8
歯科口腔外科,DR_OS007,SL_0009,2025-09,12,4,0.333,12,1.0,8.5,68.3
歯科口腔外科,DR_OS004,SL_0009,2025-09,32,9,0.281,32,1.0,9.0,66.0
歯科口腔外科,DR_OS002,SL_0009,2025-09,20,6,0.3,20,1.0,10.0,65.6
歯科口腔外科,DR_OS007,SL_0141,2025-09,33,5,0.152,33,1.0,9.0,61.7
歯科口腔外科,DR_OS003,SL_0009,2025-09,28,2,0.071,28,1.0,10.0,57.9
歯科口腔外科,DR_OS003,SL_0080,2025-09,74,7,0.095,74,1.0,13.0,55.4
歯科口腔外科,DR_OS004,SL_0123,2025-09,131,7,0.053,131,1.0,13.0,54.0
歯科口腔外科,DR_OS014,SL_0372,2025-09,11,2,0.182,11,1.0,17.0,53.8
歯科口腔外科,DR_OS017,SL_0505,2025-09,14,2,0.143,14,1.0,16.0,53.7
歯科口腔外科,DR_OS020,SL_0009,2025-09,10,1,0.1,10,1.0,16.0,52.2
歯科口腔外科,DR_OS020,SL_0703,2025-09,97,9,0.093,97,1.0,16.0,52.0
歯科口腔外科,DR_OS021,SL_0732,2025-09,91,7,0.077,91,1.0,16.0,51.5
歯科口腔外科,DR_OS002,SL_0060,2025-09,96,7,0.073,96,1.0,16.0,51.3
歯科口腔外科,DR_OS009,SL_0478,2025-09,41,3,0.073,41,1.0,16.0,51.3
歯科口腔外科,DR_OS022,SL_0902,2025-09,27,1,0.037,27,1.0,23.0,42.3
歯科口腔外科,DR_OS003,SL_0079,2025-09,5,1,0.2,5,1.0,20.0,
歯科口腔外科,DR_OS003,SL_0546,2025-09,4,0,0.0,4,1.0,9.5,
歯科口腔外科,DR_OS009,SL_0009,2025-09,3,0,0.0,3,1.0,16.0,
歯科口腔外科,DR_OS010,SL_0413,2025-09,1,0,0.0,1,1.0,37.0,
歯科口腔外科,DR_OS012,SL_0005,2025-09,7,0,0.0,7,1.0,,
歯科口腔外科,DR_OS016,SL_0009,2025-09,4,3,0.75,4,1.0,0.0,
歯科口腔外科,DR_OS016,SL_0417,2025-09,5,5,1.0,5,1.0,0.0,
歯科口腔外科,DR_OS017,SL_0009,2025-09,8,4,0.5,8,1.0,8.0,
歯科口腔外科,DR_OS018,SL_0009,2025-09,8,3,0.375,8,1.0,5.0,
歯科口腔外科,DR_OS018,SL_0802,2025-09,5,0,0.0,5,1.0,47.0,
歯科口腔外科,DR_OS019,SL_0643,2025-09,1,0,0.0,1,1.0,,
歯科口腔外科,DR_OS020,SL_0814,2025-09,6,3,0.5,6,1.0,10.0,
歯科口腔外科,DR_OS021,SL_0009,2025-09,5,1,0.2,5,1.0,29.0,
歯科口腔外科,DR_OS022,SL_0009,2025-09,6,0,0.0,6,1.0,19.0,
歯科口腔外科,,SL_0929,2025-09,1,0,0.0,1,1.0,149.0,
泌尿器科,DR_U005,SL_0009,2025-09,287,279,0.972,287,1.0,0.0,99.1
泌尿器科,DR_U013,SL_0137,2025-09,77,75,0.974,77,1.0,0.0,99.1
泌尿器科,DR_U002,SL_0009,2025-09,282,262,0.929,282,1.0,0.0,97.6
泌尿器科,DR_U011,SL_0009,2025-09,62,57,0.919,62,1.0,0.0,97.3
泌尿器科,DR_U003,SL_0009,2025-09,28,24,0.857,28,1.0,1.0,94.1
泌尿器科,DR_U020,SL_0009,2025-09,19,15,0.789,19,1.0,0.0,93.0
泌尿器科,DR_U008,SL_0009,2025-09,54,39,0.722,54,1.0,0.0,90.7
泌尿器科,DR_U018,SL_0009,2025-09,124,77,0.621,124,1.0,1.0,86.3
泌尿器科,DR_U004,SL_0005,2025-09,64,36,0.562,64,1.0,0.0,85.4
泌尿器科,DR_U001,SL_0006,2025-09,461,304,0.659,461,1.0,3.0,85.3
泌尿器科,DR_U010,SL_0128,2025-09,399,253,0.634,399,1.0,3.0,84.5
泌尿器科,DR_U008,SL_0244,2025-09,29,18,0.621,29,1.0,4.0,82.9
泌尿器科,DR_U003,SL_0019,2025-09,396,225,0.568,396,1.0,4.0,81.2
泌尿器科,DR_U012,SL_0132,2025-09,201,100,0.498,201,1.0,4.0,78.8
泌尿器科,DR_U008,SL_0112,2025-09,416,206,0.495,415,0.998,4.0,78.5
泌尿器科,DR_U006,SL_0037,2025-09,236,101,0.428,234,0.992,5.0,74.6
泌尿器科,DR_U001,SL_0009,2025-09,16,6,0.375,16,1.0,5.0,73.6
泌尿器科,DR_U023,SL_0415,2025-09,15,5,0.333,15,1.0,5.0,72.2
泌尿器科,DR_U015,SL_0190,2025-09,52,14,0.269,52,1.0,6.0,69.0
泌尿器科,DR_U027,SL_0704,2025-09,62,17,0.274,62,1.0,7.0,68.0
泌尿器科,DR_U024,SL_0420,2025-09,22,4,0.182,22,1.0,6.0,66.1
泌尿器科,DR_U030,SL_0928,2025-09,46,10,0.217,45,0.978,8.0,63.0
泌尿器科,DR_U028,SL_0719,2025-09,83,14,0.169,83,1.0,8.5,62.9
泌尿器科,DR_U016,SL_0195,2025-09,13,2,0.154,13,1.0,11.0,59.6
泌尿器科,DR_U001,SL_0051,2025-09,5,0,0.0,5,1.0,8.0,
泌尿器科,DR_U006,SL_0009,2025-09,6,2,0.333,6,1.0,0.0,
泌尿器科,DR_U006,SL_0493,2025-09,7,0,0.0,7,1.0,14.0,
泌尿器科,DR_U008,SL_0130,2025-09,9,6,0.667,9,1.0,4.0,
泌尿器科,DR_U008,SL_0308,2025-09,1,1,1.0,1,1.0,0.0,
泌尿器科,DR_U009,SL_0121,2025-09,10,0,0.0,10,1.0,,
泌尿器科,DR_U010,SL_0009,2025-09,3,2,0.667,3,1.0,3.0,
泌尿器科,DR_U012,SL_0009,2025-09,2,1,0.5,2,1.0,7.5,
泌尿器科,DR_U012,SL_0273,2025-09,6,1,0.167,6,1.0,12.5,
泌尿器科,DR_U013,SL_0009,2025-09,1,1,1.0,1,1.0,0.0,
泌尿器科,DR_U014,SL_0186,2025-09,22,0,0.0,22,1.0,,
泌尿器科,DR_U015,SL_0009,2025-09,6,1,0.167,6,1.0,14.5,
泌尿器科,DR_U017,SL_0220,2025-09,15,0,0.0,15,1.0,,
泌尿器科,DR_U018,SL_0377,2025-09,4,3,0.75,4,1.0,0.0,
泌尿器科,DR_U021,SL_0009,2025-09,4,0,0.0,4,1.0,,
泌尿器科,DR_U021,SL_0284,2025-09,8,3,0.375,8,1.0,1.0,
泌尿器科,DR_U022,SL_0009,2025-09,9,2,0.222,9,1.0,0.5,
泌尿器科,DR_U024,SL_0009,2025-09,1,0,0.0,1,1.0,24.0,
泌尿器科,DR_U025,SL_0009,2025-09,1,0,0.0,1,1.0,,
泌尿器科,DR_U025,SL_0694,2025-09,1,0,0.0,1,1.0,,
泌尿器科,DR_U027,SL_0009,2025-09,2,1,0.5,2,1.0,0.0,
泌尿器科,DR_U028,SL_0009,2025-09,2,1,0.5,2,1.0,6.5,
泌尿器科,DR_U030,SL_0009,2025-09,7,6,0.857,7,1.0,0.0,
泌尿器科,,SL_0921,2025-09,1,0,0.0,1,1.0,13.0,
消化器内科,DR_GI006,SL_0826,2025-09,28,24,0.857,28,1.0,3.0,91.9
消化器内科,DR_GI001,SL_0009,2025-09,156,108,0.692,156,1.0,0.0,89.7
消化器内科,DR_GI006,SL_0120,2025-09,270,180,0.667,270,1.0,3.0,85.6
消化器内科,DR_GI005,SL_0847,2025-09,37,16,0.432,37,1.0,5.0,75.5
消化器内科,DR_GI005,SL_0152,2025-09,189,81,0.429,189,1.0,5.0,75.4
消化器内科,DR_GI006,SL_0320,2025-09,24,10,0.417,24,1.0,5.5,74.5
消化器内科,DR_GI008,SL_0315,2025-09,27,11,0.407,27,1.0,6.0,73.6
消化器内科,DR_GI002,SL_0046,2025-09,201,70,0.348,201,1.0,6.0,71.6
消化器内科,DR_GI002,SL_0730,2025-09,22,7,0.318,22,1.0,6.0,70.6
消化器内科,DR_GI008,SL_0214,2025-09,175,48,0.274,175,1.0,6.0,69.1
消化器内科,DR_GI003,SL_0451,2025-09,17,2,0.118,17,1.0,7.0,62.8
消化器内科,DR_GI003,SL_0083,2025-09,144,22,0.153,143,0.993,8.0,62.2
消化器内科,DR_GI003,SL_0502,2025-09,10,2,0.2,10,1.0,10.0,62.2
消化器内科,DR_GI006,SL_0258,2025-09,12,1,0.083,12,1.0,9.0,59.4
消化器内科,DR_GI002,SL_0423,2025-09,12,0,0.0,12,1.0,12.5,52.8
消化器内科,DR_GI008,SL_0409,2025-09,10,0,0.0,10,1.0,14.5,50.6
消化器内科,DR_GI001,SL_0365,2025-09,8,5,0.625,6,0.75,3.0,
消化器内科,DR_GI002,SL_0009,2025-09,3,0,0.0,3,1.0,12.0,
消化器内科,DR_GI002,SL_0333,2025-09,3,0,0.0,3,1.0,15.0,
消化器内科,DR_GI002,SL_0676,2025-09,2,2,1.0,2,1.0,2.0,
消化器内科,DR_GI003,SL_0009,2025-09,1,1,1.0,1,1.0,2.0,
消化器内科,DR_GI003,SL_0230,2025-09,1,0,0.0,1,1.0,6.0,
消化器内科,DR_GI003,SL_0861,2025-09,5,0,0.0,5,1.0,8.5,
消化器内科,DR_GI005,SL_0009,2025-09,4,1,0.25,4,1.0,10.0,
消化器内科,DR_GI005,SL_0090,2025-09,1,0,0.0,1,1.0,18.0,
消化器内科,DR_GI005,SL_0362,2025-09,8,1,0.125,8,1.0,11.0,
消化器内科,DR_GI005,SL_0554,2025-09,4,0,0.0,4,1.0,12.0,
消化器内科,DR_GI006,SL_0009,2025-09,4,1,0.25,4,1.0,15.5,
消化器内科,DR_GI007,SL_0192,2025-09,6,1,0.167,6,1.0,11.0,
消化器内科,DR_GI009,SL_0009,2025-09,2,1,0.5,2,1.0,13.0,
消化器内科,DR_GI009,SL_0370,2025-09,9,2,0.222,9,1.0,10.0,
消化器内科,DR_GI010,SL_0005,2025-09,3,0,0.0,3,1.0,,
消化器内科,DR_GI011,SL_0385,2025-09,9,0,0.0,9,1.0,12.0,
消化器内科,DR_GI011,SL_0868,2025-09,1,0,0.0,1,1.0,11.0,
消化器内科,DR_GI012,SL_0009,2025-09,4,0,0.0,4,1.0,,
消化器内科,DR_GI012,SL_0457,2025-09,6,2,0.333,3,0.5,1.0,
消化器内科,DR_PD012,SL_0475,2025-09,8,2,0.25,8,1.0,5.0,
産婦人科,DR_G012,SL_0358,2025-09,47,47,1.0,47,1.0,0.0,100.0
産婦人科,DR_G010,SL_0331,2025-09,34,33,0.971,34,1.0,0.0,99.0
産婦人科,DR_G014,SL_0488,2025-09,14,12,0.857,14,1.0,0.0,95.2
産婦人科,DR_G006,SL_0208,2025-09,94,68,0.723,94,1.0,0.0,90.8
産婦人科,DR_G009,SL_0166,2025-09,13,10,0.769,13,1.0,2.0,90.1
産婦人科,DR_G004,SL_0124,2025-09,268,154,0.575,267,0.996,3.0,82.1
産婦人科,DR_G003,SL_0028,2025-09,222,109,0.491,222,1.0,4.0,78.6
産婦人科,DR_G006,SL_0068,2025-09,54,26,0.481,54,1.0,6.0,76.0
産婦人科,DR_G003,SL_0287,2025-09,15,6,0.4,15,1.0,5.0,74.4
産婦人科,DR_G005,SL_0049,2025-09,130,56,0.431,130,1.0,6.0,74.4
産婦人科,DR_G003,SL_0009,2025-09,35,8,0.229,35,1.0,0.0,74.3
産婦人科,DR_G004,SL_0347,2025-09,10,4,0.4,10,1.0,8.0,71.1
産婦人科,DR_G011,SL_0009,2025-09,88,37,0.42,88,1.0,9.0,70.7
産婦人科,DR_G004,SL_0029,2025-09,52,16,0.308,52,1.0,6.0,70.3
産婦人科,DR_G013,SL_0369,2025-09,24,4,0.167,24,1.0,2.0,70.0
産婦人科,DR_G001,SL_0003,2025-09,131,50,0.382,131,1.0,10.0,68.3
産婦人科,DR_G005,SL_0009,2025-09,21,1,0.048,21,1.0,0.0,68.3
産婦人科,DR_G006,SL_0009,2025-09,10,4,0.4,10,1.0,10.5,68.3
産婦人科,DR_G002,SL_0005,2025-09,36,2,0.056,36,1.0,2.5,65.8
産婦人科,DR_G018,SL_0706,2025-09,58,17,0.293,58,1.0,10.0,65.3
産婦人科,DR_G005,SL_0371,2025-09,37,9,0.243,37,1.0,10.0,63.7
産婦人科,DR_G007,SL_0294,2025-09,41,8,0.195,41,1.0,11.0,60.9
産婦人科,DR_G008,SL_0207,2025-09,124,24,0.194,124,1.0,14.0,57.6
産婦人科,DR_G008,SL_0316,2025-09,50,10,0.2,50,1.0,16.5,55.0
産婦人科,DR_G007,SL_0097,2025-09,48,6,0.125,48,1.0,20.0,48.6
産婦人科,DR_G018,SL_0754,2025-09,41,6,0.146,41,1.0,21.0,48.2
産婦人科,DR_G001,SL_0009,2025-09,3,0,0.0,3,1.0,19.0,
産婦人科,DR_G003,SL_0765,2025-09,6,4,0.667,6,1.0,3.0,
産婦人科,DR_G004,SL_0009,2025-09,9,2,0.222,9,1.0,22.0,
産婦人科,DR_G005,SL_0588,2025-09,4,1,0.25,4,1.0,12.5,
産婦人科,DR_G005,SL_0663,2025-09,2,0,0.0,2,1.0,21.5,
産婦人科,DR_G006,SL_0517,2025-09,4,1,0.25,4,1.0,16.5,
産婦人科,DR_G007,SL_0448,2025-09,7,1,0.143,7,1.0,15.5,
産婦人科,DR_G007,SL_0653,2025-09,2,0,0.0,2,1.0,46.0,
産婦人科,DR_G008,SL_0009,2025-09,10,0,0.0,10,1.0,,
産婦人科,DR_G008,SL_0125,2025-09,3,0,0.0,3,1.0,24.0,
産婦人科,DR_G008,SL_0317,2025-09,1,0,0.0,1,1.0,48.0,
産婦人科,DR_G008,SL_0952,2025-09,1,0,0.0,1,1.0,37.0,
産婦人科,DR_G011,SL_0489,2025-09,5,0,0.0,5,1.0,23.0,
産婦人科,DR_G013,SL_0009,2025-09,1,0,0.0,1,1.0,,
産婦人科,DR_G014,SL_0009,2025-09,1,1,1.0,1,1.0,0.0,
産婦人科,DR_G015,SL_0507,2025-09,12,0,0.0,12,1.0,,
産婦人科,DR_G016,SL_0571,2025-09,11,0,0.0,11,1.0,,
産婦人科,DR_G017,SL_0672,2025-09,1,0,0.0,1,1.0,,
産婦人科,DR_G018,SL_0009,2025-09,2,2,1.0,2,1.0,0.5,
産婦人科,DR_G018,SL_0743,2025-09,2,1,0.5,2,1.0,15.0,
産婦人科,DR_G018,SL_0832,2025-09,6,3,0.5,6,1.0,14.5,
産婦人科,DR_G019,SL_0712,2025-09,9,1,0.111,9,1.0,15.0,
産婦人科,DR_G020,SL_0009,2025-09,1,0,0.0,1,1.0,,
皮膚・排泄ケア,DR_XX008,SL_0009,2025-09,65,0,0.0,65,1.0,,
皮膚・排泄ケア,DR_XX008,SL_0119,2025-09,9,0,0.0,9,1.0,,
皮膚科,DR_DM005,SL_0009,2025-09,30,25,0.833,30,1.0,0.0,94.4
皮膚科,DR_DM003,SL_0009,2025-09,32,23,0.719,32,1.0,1.0,89.5
皮膚科,DR_DM006,SL_0009,2025-09,29,15,0.517,29,1.0,3.5,80.0
皮膚科,DR_DM002,SL_0009,2025-09,43,21,0.488,43,1.0,3.0,79.6
皮膚科,DR_DM010,SL_0009,2025-09,13,5,0.385,13,1.0,8.0,70.6
皮膚科,DR_DM001,SL_0009,2025-09,12,4,0.333,12,1.0,6.5,70.5
皮膚科,DR_DM002,SL_0056,2025-09,159,40,0.252,159,1.0,7.0,67.3
皮膚科,DR_DM008,SL_0009,2025-09,64,15,0.234,64,1.0,10.0,63.4
皮膚科,DR_DM006,SL_0161,2025-09,141,27,0.191,141,1.0,9.0,63.0
皮膚科,DR_DM005,SL_0101,2025-09,166,28,0.169,165,0.994,8.0,62.9
皮膚科,DR_DM009,SL_0292,2025-09,52,4,0.077,52,1.0,8.0,60.3
皮膚科,DR_DM003,SL_0091,2025-09,123,13,0.106,123,1.0,9.0,60.2
皮膚科,DR_DM007,SL_0197,2025-09,41,2,0.049,41,1.0,10.0,57.2
皮膚科,DR_DM001,SL_0173,2025-09,170,15,0.088,170,1.0,12.0,56.3
皮膚科,DR_DM001,SL_0039,2025-09,5,0,0.0,5,1.0,14.0,
皮膚科,DR_DM002,SL_0433,2025-09,8,2,0.25,8,1.0,8.5,
皮膚科,DR_DM003,SL_0562,2025-09,3,0,0.0,3,1.0,16.0,
皮膚科,DR_DM005,SL_0784,2025-09,4,0,0.0,4,1.0,21.0,
皮膚科,DR_DM009,SL_0461,2025-09,6,0,0.0,6,1.0,18.5,
皮膚科,DR_DM011,SL_0005,2025-09,6,0,0.0,6,1.0,,
皮膚科,DR_DM012,SL_0009,2025-09,1,0,0.0,1,1.0,,
皮膚科,,SL_0762,2025-09,1,0,0.0,1,1.0,10.0,
看護部,DR_XX006,SL_0009,2025-09,49,22,0.449,49,1.0,0.0,81.6
看護部,DR_XX006,SL_0075,2025-09,50,22,0.44,50,1.0,0.0,81.3
看護部,DR_XX015,SL_0311,2025-09,8,6,0.75,8,1.0,0.0,
看護部,DR_XX021,SL_0464,2025-09,6,0,0.0,6,1.0,,
眼科,DR_E020,SL_0009,2025-09,35,35,1.0,35,1.0,0.0,100.0
眼科,DR_E021,SL_0218,2025-09,13,13,1.0,13,1.0,0.0,100.0
眼科,DR_E003,SL_0035,2025-09,142,136,0.958,142,1.0,0.0,98.6
眼科,DR_E020,SL_0400,2025-09,44,42,0.955,44,1.0,0.0,98.5
眼科,DR_E021,SL_0200,2025-09,50,47,0.94,50,1.0,0.0,98.0
眼科,DR_E005,SL_0054,2025-09,158,148,0.937,158,1.0,0.0,97.9
眼科,DR_E018,SL_0170,2025-09,300,268,0.893,300,1.0,0.0,96.4
眼科,DR_E002,SL_0136,2025-09,194,169,0.871,194,1.0,2.0,93.5
